link_id,name,from_node_id,to_node_id,facility_type,link_type,dir_flag,cell_type,length,lanes,free_speed,capacity,mvmt_txt_id,main_node_id,cycle_length,start_green_time,end_green_time,nema_phase,geometry,
5894,PHILLIPS RD,104340,104196,arterial,1,1,-1,1.45360,1,39.0,1560.0,,,,,,,"LINESTRING (-83.937859 40.854670, -83.937544 40.833611)"
5895,PHILLIPS RD,104340,104357,arterial,1,1,-1,0.14091,1,39.0,1560.0,,,,,,,"LINESTRING (-83.937856 40.854670, -83.937877 40.856712)"
5896,LINCOLN HWY,104341,104186,arterial,1,1,-1,0.49924,1,50.0,1734.0,,,,,,,"LINESTRING (-83.918458 40.833805, -83.908936 40.833965)"
5897,LINCOLN HWY,104341,104196,arterial,1,1,-1,1.00057,1,48.0,1560.0,,,,,,,"LINESTRING (-83.918458 40.833808, -83.937543 40.833613)"
5898,TOM FETT RD,104341,104203,arterial,1,1,-1,0.25341,1,35.0,1560.0,,,,,,,"LINESTRING (-83.918456 40.833806, -83.918480 40.837478)"
5899,MAIN ST,104342,100756,arterial,1,1,-1,0.10265,1,34.0,1676.0,,,,,,,"LINESTRING (-83.894681 40.891266, -83.893304 40.892326)"
5900,COLUMBUS GROV,104342,103944,arterial,1,1,-1,0.07424,1,25.0,1800.0,,,,,,,"LINESTRING (-83.894681 40.891268, -83.895634 40.892068)"
5901,MAIN ST,104342,104016,arterial,1,1,-1,0.14451,1,36.0,1800.0,,,,,,,"LINESTRING (-83.894682 40.891268, -83.896678 40.889820)"
5902,HILLVILLE RD,104343,104339,arterial,1,1,-1,0.60701,1,41.0,1502.0,,,,,,,"LINESTRING (-83.930341 40.862780, -83.918755 40.862896)"
5903,HILLVILLE RD,104343,104348,arterial,1,1,-1,0.07765,1,39.0,1618.0,,,,,,,"LINESTRING (-83.930341 40.862783, -83.931823 40.862769)"
5904,PHILLIPS RD,104344,104345,arterial,1,1,-1,0.28864,1,41.0,1618.0,,,,,,,"LINESTRING (-83.937879 40.858446, -83.937956 40.862628)"
5905,N DIXIE HWY,104344,104346,arterial,1,1,-1,0.28523,1,39.0,1618.0,,,,,,,"LINESTRING (-83.937880 40.858445, -83.934177 40.861477)"
5906,PHILLIPS RD,104344,104357,arterial,1,1,-1,0.11951,1,39.0,1560.0,,,,,,,"LINESTRING (-83.937882 40.858446, -83.937880 40.856712)"
5907,HILLVILLE RD,104345,104193,arterial,1,1,-1,0.49697,1,39.0,1618.0,,,,,,,"LINESTRING (-83.937958 40.862630, -83.947441 40.862465)"
5908,PHILLIPS RD,104345,104344,arterial,1,1,-1,0.28864,1,41.0,1618.0,,,,,,,"LINESTRING (-83.937959 40.862628, -83.937882 40.858446)"
5909,HILLVILLE RD,104345,104347,arterial,1,1,-1,0.13920,1,39.0,1618.0,,,,,,,"LINESTRING (-83.937958 40.862627, -83.935300 40.862665)"
5910,PHILLIPS RD,104345,104362,arterial,1,1,-1,0.43011,1,41.0,1560.0,,,,,,,"LINESTRING (-83.937956 40.862628, -83.938071 40.868859)"
5911,N DIXIE HWY,104346,104344,arterial,1,1,-1,0.28523,1,39.0,1560.0,,,,,,,"LINESTRING (-83.934179 40.861479, -83.937882 40.858447)"
5912,RICHLAND DR,104346,104347,arterial,1,1,-1,0.10076,1,41.0,1618.0,,,,,,,"LINESTRING (-83.934177 40.861479, -83.935299 40.862667)"
5913,N DIXIE HWY,104346,104363,arterial,1,1,-1,0.17311,1,39.0,1676.0,,,,,,,"LINESTRING (-83.934177 40.861477, -83.931668 40.863112)"
5914,HILLVILLE RD,104347,104345,arterial,1,1,-1,0.13920,1,39.0,1560.0,,,,,,,"LINESTRING (-83.935300 40.862668, -83.937958 40.862630)"
5915,RICHLAND DR,104347,104346,arterial,1,1,-1,0.10076,1,41.0,1734.0,,,,,,,"LINESTRING (-83.935301 40.862665, -83.934179 40.861477)"
5916,HILLVILLE RD,104347,104348,arterial,1,1,-1,0.18220,1,39.0,1618.0,,,,,,,"LINESTRING (-83.935300 40.862665, -83.931823 40.862766)"
5917,HILLVILLE RD,104348,104343,arterial,1,1,-1,0.07765,1,39.0,1618.0,,,,,,,"LINESTRING (-83.931823 40.862766, -83.930341 40.862780)"
5918,HILLVILLE RD,104348,104347,arterial,1,1,-1,0.18220,1,39.0,1734.0,,,,,,,"LINESTRING (-83.931823 40.862769, -83.935300 40.862668)"
5919,N DIXIE HWY,104349,104337,arterial,1,1,-1,0.45095,1,40.0,1800.0,,,,,,,"LINESTRING (-83.918914 40.872849, -83.912899 40.877524)"
5920,N DIXIE HWY,104349,104364,arterial,1,1,-1,0.26629,1,40.0,1676.0,,,,,,,"LINESTRING (-83.918915 40.872851, -83.922467 40.870091)"
5921,TOM FETT RD,104350,104339,arterial,1,1,-1,0.44015,1,35.0,1560.0,,,,,,,"LINESTRING (-83.918603 40.869273, -83.918756 40.862897)"
5922,GRATZ DR,104350,104366,arterial,1,1,-1,1.23655,1,39.0,1618.0,,,,,,,"LINESTRING (-83.918601 40.869272, -83.899827 40.880129)"
5923,I-75,104351,104207,freeway,1,1,-1,0.24318,2,70.0,4224.0,,,,,,,"LINESTRING (-83.935074 40.859037, -83.938244 40.856462)"
5924,I-75,104352,104351,freeway,1,1,-1,0.32159,2,70.0,4224.0,,,,,,,"LINESTRING (-83.930969 40.862501, -83.935074 40.859037)"
5925,I-75,104353,104352,freeway,1,1,-1,1.83333,2,70.0,4224.0,,,,,,,"LINESTRING (-83.904465 40.879844, -83.930969 40.862501)"
5926,I-75,104354,104355,freeway,1,1,-1,0.32045,2,70.0,3468.0,,,,,,,"LINESTRING (-83.934781 40.859012, -83.930660 40.862445)"
5927,I-75,104355,104356,freeway,1,1,-1,1.82860,2,70.0,4224.0,,,,,,,"LINESTRING (-83.930660 40.862445, -83.904180 40.879703)"
5928,RAMP B,104356,104370,on-ramp,1,1,-1,0.24716,1,49.0,1618.0,,,,,,,"LINESTRING (-83.904180 40.879703, -83.899793 40.881025)"
5929,I-75,104356,104372,freeway,1,1,-1,0.28087,2,70.0,4224.0,,,,,,,"LINESTRING (-83.904180 40.879703, -83.900019 40.882270)"
5930,PHILLIPS RD,104357,104340,arterial,1,1,-1,0.14091,1,39.0,1800.0,,,,,,,"LINESTRING (-83.937880 40.856712, -83.937859 40.854670)"
5931,PHILLIPS RD,104357,104344,arterial,1,1,-1,0.11951,1,39.0,1560.0,,,,,,,"LINESTRING (-83.937877 40.856712, -83.937879 40.858446)"
5932,0,104359,323,hot,99,1,-1,0.98561,1,25.0,1800.0,,,,,,,"LINESTRING (-83.938191 40.877092, -83.956991 40.876507)"
5933,0,104359,339,hot,99,1,-1,1.04640,1,25.0,1800.0,,,,,,,"LINESTRING (-83.938191 40.877089, -83.918284 40.878343)"
5934,PHILLIPS RD,104359,103561,arterial,1,1,-1,1.00417,1,41.0,1618.0,,,,,,,"LINESTRING (-83.938189 40.877090, -83.938346 40.891639)"
5935,PHILLIPS RD,104359,104360,arterial,1,1,-1,0.49848,1,39.0,1560.0,,,,,,,"LINESTRING (-83.938192 40.877090, -83.938092 40.869866)"
5936,PHILLIPS RD,104360,104359,arterial,1,1,-1,0.49848,1,39.0,1800.0,,,,,,,"LINESTRING (-83.938089 40.869866, -83.938189 40.877090)"
5937,PHILLIPS RD,104360,104362,arterial,1,1,-1,0.06951,1,39.0,1560.0,,,,,,,"LINESTRING (-83.938092 40.869866, -83.938074 40.868859)"
5938,PHILLIPS RD,104362,104345,arterial,1,1,-1,0.43011,1,41.0,1618.0,,,,,,,"LINESTRING (-83.938074 40.868859, -83.937959 40.862628)"
5939,PHILLIPS RD,104362,104360,arterial,1,1,-1,0.06951,1,39.0,1560.0,,,,,,,"LINESTRING (-83.938071 40.868859, -83.938089 40.869866)"
5940,N DIXIE HWY,104363,104346,arterial,1,1,-1,0.17311,1,39.0,1618.0,,,,,,,"LINESTRING (-83.931669 40.863114, -83.934178 40.861479)"
5941,N DIXIE HWY,104363,104364,arterial,1,1,-1,0.68144,1,40.0,1676.0,,,,,,,"LINESTRING (-83.931668 40.863112, -83.922466 40.870089)"
5942,N DIXIE HWY,104364,104349,arterial,1,1,-1,0.26629,1,40.0,1676.0,,,,,,,"LINESTRING (-83.922466 40.870089, -83.918914 40.872849)"
5943,N DIXIE HWY,104364,104363,arterial,1,1,-1,0.68144,1,40.0,1618.0,,,,,,,"LINESTRING (-83.922467 40.870091, -83.931669 40.863114)"
5944,GRATZ DR,104366,104350,arterial,1,1,-1,1.23655,1,39.0,1560.0,,,,,,,"LINESTRING (-83.899828 40.880132, -83.918602 40.869275)"
5945,BENTLEY RD,104366,104367,arterial,1,1,-1,0.24375,1,46.0,1618.0,,,,,,,"LINESTRING (-83.899829 40.880130, -83.899853 40.876597)"
5946,BENTLEY RD,104366,104375,arterial,1,1,-1,0.03409,1,46.0,1618.0,,,,,,,"LINESTRING (-83.899826 40.880130, -83.899833 40.880626)"
5947,BENTLEY RD,104367,103516,arterial,1,1,-1,0.92064,1,46.0,1618.0,,,,,,,"LINESTRING (-83.899853 40.876597, -83.899603 40.863258)"
5948,BENTLEY RD,104367,104366,arterial,1,1,-1,0.24375,1,46.0,1618.0,,,,,,,"LINESTRING (-83.899850 40.876597, -83.899826 40.880130)"
5949,N DIXIE HWY,104368,104337,arterial,1,1,-1,0.71042,1,40.0,1676.0,,,,,,,"LINESTRING (-83.903279 40.884783, -83.912900 40.877526)"
5950,N DIXIE HWY,104368,104369,arterial,1,1,-1,0.24015,1,41.0,1421.0,,,,,,,"LINESTRING (-83.903278 40.884781, -83.900038 40.887244)"
5951,SR-103,104369,104011,arterial,1,1,-1,0.13580,1,33.0,1800.0,,,,,,,"LINESTRING (-83.900040 40.887245, -83.899975 40.885278)"
5952,N DIXIE HWY,104369,104368,arterial,1,1,-1,0.24015,1,41.0,1676.0,,,,,,,"LINESTRING (-83.900039 40.887246, -83.903279 40.884783)"
5953,SR-103,104369,104376,arterial,1,1,-1,0.11970,1,34.0,1421.0,,,,,,,"LINESTRING (-83.900038 40.887244, -83.898413 40.888464)"
5954,0,104370,103541,on-ramp,1,1,-1,0.32178,1,39.0,2112.0,,,,,,,"LINESTRING (-83.899793 40.881025, -83.894907 40.883854)"
5955,SR-103,104370,104374,arterial,1,1,-1,0.09924,1,36.0,1734.0,,,,,,,"LINESTRING (-83.899791 40.881025, -83.899825 40.882464)"
5956,BENTLEY RD,104370,104375,arterial,1,1,-1,0.02746,1,46.0,1618.0,,,,,,,"LINESTRING (-83.899794 40.881025, -83.899836 40.880626)"
5957,I-75,104371,104353,freeway,1,1,-1,0.29205,2,70.0,4224.0,,,,,,,"LINESTRING (-83.900112 40.882489, -83.904465 40.879844)"
5958,I-75,104372,103541,freeway,1,1,-1,0.28920,2,70.0,4224.0,,,,,,,"LINESTRING (-83.900019 40.882270, -83.894907 40.883854)"
5959,SR-103,104373,104011,arterial,1,1,-1,0.14318,1,33.0,1734.0,,,,,,,"LINESTRING (-83.899801 40.883205, -83.899973 40.885278)"
5960,0,104373,104353,on-ramp,1,1,-1,0.33674,1,49.0,2112.0,,,,,,,"LINESTRING (-83.899803 40.883205, -83.904465 40.879844)"
5961,SR-103,104373,104374,arterial,1,1,-1,0.05114,1,36.0,1734.0,,,,,,,"LINESTRING (-83.899804 40.883205, -83.899828 40.882464)"
5962,SR-103,104374,104370,arterial,1,1,-1,0.09924,1,36.0,1734.0,,,,,,,"LINESTRING (-83.899828 40.882464, -83.899794 40.881025)"
5963,SR-103,104374,104373,arterial,1,1,-1,0.05114,1,36.0,1734.0,,,,,,,"LINESTRING (-83.899825 40.882464, -83.899801 40.883205)"
5964,BENTLEY RD,104375,104366,arterial,1,1,-1,0.03409,1,46.0,1560.0,,,,,,,"LINESTRING (-83.899836 40.880626, -83.899829 40.880130)"
5965,BENTLEY RD,104375,104370,arterial,1,1,-1,0.02746,1,46.0,1734.0,,,,,,,"LINESTRING (-83.899833 40.880626, -83.899791 40.881025)"
5966,KIBLER,104376,103947,arterial,1,1,-1,0.09678,1,35.0,1734.0,,,,,,,"LINESTRING (-83.898412 40.888466, -83.898779 40.889841)"
5967,MAIN ST,104376,104016,arterial,1,1,-1,0.13030,1,36.0,1421.0,,,,,,,"LINESTRING (-83.898413 40.888464, -83.896676 40.889818)"
5968,SR-103,104376,104369,arterial,1,1,-1,0.11970,1,34.0,1560.0,,,,,,,"LINESTRING (-83.898414 40.888466, -83.900039 40.887246)"
5969,BEGG RD,104379,103558,arterial,1,1,-1,0.62027,1,10.0,1560.0,,,,,,,"LINESTRING (-84.064112 40.897288, -84.052267 40.897317)"
5970,BEGG RD,104379,103565,arterial,1,1,-1,0.46269,1,10.0,1481.0,,,,,,,"LINESTRING (-84.064112 40.897290, -84.072949 40.897268)"
5971,0,104380,468,highway,99,1,-1,0.25246,1,41.0,1800.0,,,,,,,"LINESTRING (-84.052651 40.904648, -84.052688 40.908306)"
5972,SLABTOWN RD,104380,103558,arterial,1,1,-1,0.50625,1,46.0,1800.0,,,,,,,"LINESTRING (-84.052654 40.904648, -84.052268 40.897318)"
5973,0,104381,467,highway,99,1,-1,0.24299,1,41.0,1800.0,,,,,,,"LINESTRING (-84.070307 40.904550, -84.069480 40.908015)"
5974,SR-65,104381,104382,highway,1,1,-1,0.14981,1,55.0,1618.0,,,,,,,"LINESTRING (-84.070310 40.904551, -84.071254 40.902500)"
5975,SR-65,104382,103565,highway,1,1,-1,0.37178,1,53.0,1502.0,,,,,,,"LINESTRING (-84.071254 40.902499, -84.072950 40.897267)"
5976,SR-65,104382,104381,highway,1,1,-1,0.14981,1,55.0,1734.0,,,,,,,"LINESTRING (-84.071252 40.902498, -84.070308 40.904549)"
5977,0,104385,325,hot,99,1,-1,1.06989,1,25.0,1800.0,,,,,,,"LINESTRING (-83.937752 40.908570, -83.957989 40.906428)"
5978,0,104385,326,hot,99,1,-1,0.98883,1,25.0,1800.0,,,,,,,"LINESTRING (-83.937751 40.908568, -83.919175 40.911152)"
5979,PHILLIPS RD,104385,103562,arterial,1,1,-1,0.66856,1,39.0,1481.0,,,,,,,"LINESTRING (-83.937753 40.908569, -83.938401 40.898895)"
5980,PHILLIPS RD,104385,104389,arterial,1,1,-1,0.79470,1,39.0,1560.0,,,,,,,"LINESTRING (-83.937750 40.908569, -83.937742 40.920084)"
5981,0,104387,469,highway,99,1,-1,0.19754,1,41.0,1800.0,,,,,,,"LINESTRING (-83.976158 40.919913, -83.975520 40.922735)"
5982,SR-696,104387,103568,arterial,1,1,-1,1.00701,1,47.0,1800.0,,,,,,,"LINESTRING (-83.976161 40.919913, -83.976410 40.905324)"
5983,0,104389,488,highway,99,1,-1,0.15170,1,41.0,1800.0,,,,,,,"LINESTRING (-83.937742 40.920084, -83.937882 40.922281)"
5984,PHILLIPS RD,104389,104385,arterial,1,1,-1,0.79470,1,39.0,1560.0,,,,,,,"LINESTRING (-83.937745 40.920084, -83.937753 40.908569)"
5985,0,104393,326,hot,99,1,-1,1.03011,1,25.0,1800.0,,,,,,,"LINESTRING (-83.899571 40.909886, -83.919175 40.911154)"
5986,BENTLEY RD,104393,103512,arterial,1,1,-1,0.71761,1,39.0,1800.0,,,,,,,"LINESTRING (-83.899570 40.909884, -83.899616 40.920283)"
5987,BENTLEY RD,104393,103926,arterial,1,1,-1,0.48561,1,39.0,1481.0,,,,,,,"LINESTRING (-83.899573 40.909884, -83.900296 40.902870)"
5988,0,104394,333,hot,99,1,-1,0.31932,1,25.0,1800.0,,,,,,,"LINESTRING (-83.880433 40.898908, -83.884434 40.895416)"
5989,0,104394,374,hot,99,1,-1,0.13144,1,25.0,1800.0,,,,,,,"LINESTRING (-83.880433 40.898906, -83.877927 40.898773)"
5990,HANCOCK RD,104394,103534,arterial,1,1,-1,0.44886,1,39.0,1560.0,,,,,,,"LINESTRING (-83.880434 40.898907, -83.880403 40.892402)"
5991,HANCOCK RD,104394,104404,arterial,1,1,-1,0.15947,1,39.0,1560.0,,,,,,,"LINESTRING (-83.880431 40.898907, -83.880427 40.901220)"
5992,HARDIN RD,104395,103501,arterial,1,1,-1,0.48068,1,37.0,1560.0,,,,,,,"LINESTRING (-83.880128 40.805600, -83.880150 40.812567)"
5993,HARDIN RD,104395,103521,arterial,1,1,-1,0.28807,1,37.0,1618.0,,,,,,,"LINESTRING (-83.880131 40.805600, -83.880117 40.801424)"
5994,0,104396,342,hot,99,1,-1,0.48712,1,25.0,1800.0,,,,,,,"LINESTRING (-83.880253 40.848849, -83.889533 40.848430)"
5995,HARDIN RD,104396,103505,arterial,1,1,-1,0.06080,1,37.0,1560.0,,,,,,,"LINESTRING (-83.880254 40.848847, -83.880263 40.847964)"
5996,HANCOCK RD,104396,103517,arterial,1,1,-1,0.93902,1,39.0,1618.0,,,,,,,"LINESTRING (-83.880251 40.848847, -83.880305 40.862454)"
5997,HARDIN RD,104397,104398,arterial,1,1,-1,0.21117,1,37.0,1560.0,,,,,,,"LINESTRING (-83.880345 40.877921, -83.880339 40.880983)"
5998,HANCOCK RD,104397,104413,arterial,1,1,-1,0.99716,1,37.0,1481.0,,,,,,,"LINESTRING (-83.880348 40.877921, -83.880308 40.863472)"
5999,HARDIN RD,104398,104397,arterial,1,1,-1,0.21117,1,37.0,1560.0,,,,,,,"LINESTRING (-83.880342 40.880983, -83.880348 40.877921)"
6000,HANCOCK RD,104398,104401,arterial,1,1,-1,0.03011,1,37.0,1800.0,,,,,,,"LINESTRING (-83.880339 40.880983, -83.880343 40.881421)"
6001,0,104400,375,hot,99,1,-1,0.16667,1,25.0,1800.0,,,,,,,"LINESTRING (-83.880310 40.886888, -83.878019 40.888566)"
6002,COLLEGE,104400,100757,arterial,1,1,-1,0.33561,1,25.0,1800.0,,,,,,,"LINESTRING (-83.880310 40.886890, -83.886681 40.887409)"
6003,HANCOCK RD,104400,103534,arterial,1,1,-1,0.38049,1,41.0,1560.0,,,,,,,"LINESTRING (-83.880309 40.886889, -83.880400 40.892402)"
6004,HANCOCK RD,104400,104401,arterial,1,1,-1,0.37727,1,37.0,1560.0,,,,,,,"LINESTRING (-83.880312 40.886889, -83.880346 40.881421)"
6005,0,104401,340,hot,99,1,-1,0.54015,1,25.0,1800.0,,,,,,,"LINESTRING (-83.880345 40.881423, -83.889526 40.877860)"
6006,HANCOCK RD,104401,104398,arterial,1,1,-1,0.03011,1,37.0,1618.0,,,,,,,"LINESTRING (-83.880346 40.881421, -83.880342 40.880983)"
6007,HANCOCK RD,104401,104400,arterial,1,1,-1,0.37727,1,37.0,1618.0,,,,,,,"LINESTRING (-83.880343 40.881421, -83.880309 40.886889)"
6008,HANCOCK RD,104402,103513,arterial,1,1,-1,1.27405,1,37.0,1618.0,,,,,,,"LINESTRING (-83.880426 40.901909, -83.880499 40.920368)"
6009,MAIN ST,104402,103529,arterial,1,1,-1,0.22670,1,49.0,1618.0,,,,,,,"LINESTRING (-83.880428 40.901910, -83.883554 40.899637)"
6010,HANCOCK RD,104402,104404,arterial,1,1,-1,0.04754,1,39.0,1618.0,,,,,,,"LINESTRING (-83.880429 40.901909, -83.880430 40.901220)"
6011,MAIN ST,104402,104412,arterial,1,1,-1,0.10682,1,51.0,1618.0,,,,,,,"LINESTRING (-83.880427 40.901908, -83.878937 40.902966)"
6012,HANCOCK RD,104404,104394,arterial,1,1,-1,0.15947,1,39.0,1800.0,,,,,,,"LINESTRING (-83.880430 40.901220, -83.880434 40.898907)"
6013,HANCOCK RD,104404,104402,arterial,1,1,-1,0.04754,1,39.0,1481.0,,,,,,,"LINESTRING (-83.880427 40.901220, -83.880426 40.901909)"
6014,SR-309,104405,103737,highway,1,1,-1,0.03920,1,55.0,1734.0,,,,,,,"LINESTRING (-84.291688 40.831098, -84.291657 40.830530)"
6015,SR-309,104405,103841,on-ramp,1,1,-1,0.68485,1,49.0,2112.0,,,,,,,"LINESTRING (-84.291686 40.831098, -84.298525 40.839552)"
6016,MAIN ST,104408,100756,arterial,1,1,-1,0.11098,1,28.0,1421.0,,,,,,,"LINESTRING (-83.891759 40.893431, -83.893306 40.892329)"
6017,MAIN ST,104408,103566,arterial,1,1,-1,0.10511,1,28.0,1548.0,,,,,,,"LINESTRING (-83.891757 40.893429, -83.890314 40.894488)"
6018,CHERRY,104408,104409,arterial,1,1,-1,0.10947,1,29.0,1800.0,,,,,,,"LINESTRING (-83.891759 40.893429, -83.890271 40.892313)"
6019,CHERRY,104408,104410,arterial,1,1,-1,0.07330,1,29.0,1800.0,,,,,,,"LINESTRING (-83.891757 40.893431, -83.892801 40.894140)"
6020,0,104409,335,hot,99,1,-1,0.09602,1,25.0,1800.0,,,,,,,"LINESTRING (-83.890271 40.892312, -83.888524 40.891886)"
6021,CHERRY,104409,104408,arterial,1,1,-1,0.10947,1,29.0,1421.0,,,,,,,"LINESTRING (-83.890270 40.892315, -83.891757 40.893431)"
6022,0,104410,336,hot,99,1,-1,0.11250,1,25.0,1800.0,,,,,,,"LINESTRING (-83.892801 40.894141, -83.894445 40.895192)"
6023,CHERRY,104410,104408,arterial,1,1,-1,0.07330,1,29.0,1548.0,,,,,,,"LINESTRING (-83.892803 40.894138, -83.891759 40.893428)"
6024,0,104411,376,hot,99,1,-1,0.07064,1,25.0,1800.0,,,,,,,"LINESTRING (-83.871605 40.892429, -83.871354 40.893437)"
6025,SR 103,104411,103534,arterial,1,1,-1,0.46061,1,48.0,1676.0,,,,,,,"LINESTRING (-83.871606 40.892431, -83.880401 40.892404)"
6026,SR 103,104411,104427,arterial,1,1,-1,0.13011,1,49.0,1734.0,,,,,,,"LINESTRING (-83.871606 40.892428, -83.869122 40.892456)"
6027,0,104412,472,highway,99,1,-1,0.21553,1,41.0,1800.0,,,,,,,"LINESTRING (-83.878937 40.902966, -83.875875 40.905052)"
6028,MAIN ST,104412,104402,arterial,1,1,-1,0.10682,1,51.0,1560.0,,,,,,,"LINESTRING (-83.878939 40.902968, -83.880428 40.901910)"
6029,HANCOCK RD,104413,103517,arterial,1,1,-1,0.07008,1,37.0,1560.0,,,,,,,"LINESTRING (-83.880308 40.863472, -83.880308 40.862454)"
6030,HANCOCK RD,104413,104397,arterial,1,1,-1,0.99716,1,37.0,1560.0,,,,,,,"LINESTRING (-83.880305 40.863472, -83.880345 40.877921)"
6031,C-28,104413,104414,arterial,1,1,-1,0.09318,1,39.0,1800.0,,,,,,,"LINESTRING (-83.880307 40.863471, -83.878527 40.863465)"
6032,0,104414,489,highway,99,1,-1,0.21174,1,41.0,1800.0,,,,,,,"LINESTRING (-83.878528 40.863465, -83.874643 40.862618)"
6033,C-28,104414,104413,arterial,1,1,-1,0.09318,1,39.0,1560.0,,,,,,,"LINESTRING (-83.878527 40.863468, -83.880307 40.863474)"
6034,0,104415,475,highway,99,1,-1,0.28295,1,41.0,1800.0,,,,,,,"LINESTRING (-83.877760 40.834293, -83.872366 40.834459)"
6035,LINCOLN HWY,104415,103515,arterial,1,1,-1,0.12898,1,48.0,1560.0,,,,,,,"LINESTRING (-83.877760 40.834296, -83.880221 40.834295)"
6036,US-30,104417,103538,freeway,1,1,-1,0.15568,2,68.0,4224.0,,,,,,,"LINESTRING (-83.877249 40.827755, -83.880220 40.827771)"
6037,0,104420,477,highway,99,1,-1,0.30606,1,41.0,1800.0,,,,,,,"LINESTRING (-83.875136 40.776234, -83.869306 40.776450)"
6038,SR-81,104420,103532,arterial,1,1,-1,0.25682,1,47.0,1560.0,,,,,,,"LINESTRING (-83.875136 40.776237, -83.880033 40.776173)"
6039,0,104421,490,highway,99,1,-1,0.23049,1,41.0,1800.0,,,,,,,"LINESTRING (-83.875018 40.761693, -83.870626 40.761779)"
6040,C-50,104421,103527,arterial,1,1,-1,0.26061,1,39.0,1560.0,,,,,,,"LINESTRING (-83.875018 40.761695, -83.879985 40.761679)"
6041,0,104422,478,highway,99,1,-1,0.28750,1,41.0,1800.0,,,,,,,"LINESTRING (-83.876445 40.747002, -83.870967 40.747067)"
6042,C-60,104422,103519,arterial,1,1,-1,0.18750,1,46.0,1618.0,,,,,,,"LINESTRING (-83.876445 40.747004, -83.880018 40.746961)"
6043,0,104423,479,highway,99,1,-1,0.33447,1,41.0,1800.0,,,,,,,"LINESTRING (-83.875465 40.732470, -83.869091 40.732501)"
6044,SR-309,104423,103536,highway,1,1,-1,0.22973,1,55.0,1481.0,,,,,,,"LINESTRING (-83.875465 40.732473, -83.879842 40.732416)"
6045,NAPOLEON RD,104424,104111,arterial,1,1,-1,0.11970,2,29.0,3120.0,,,,,,,"LINESTRING (-83.921081 40.706490, -83.921079 40.704755)"
6046,HARROD RD,104424,104164,arterial,1,1,-1,0.13902,1,33.0,1618.0,,,,,,,"LINESTRING (-83.921079 40.706491, -83.923724 40.706405)"
6047,NAPOLEON RD,104424,104165,arterial,1,1,-1,0.31042,2,29.0,3600.0,,,,,,,"LINESTRING (-83.921078 40.706490, -83.921038 40.710989)"
6048,AGLER RD,104425,104096,arterial,1,1,-1,0.01496,1,37.0,1560.0,,,,,,,"LINESTRING (-83.918585 40.702731, -83.918299 40.702732)"
6049,0,104426,249,hot,99,1,-1,1.18788,1,25.0,1800.0,,,,,,,"LINESTRING (-84.346454 40.841653, -84.347992 40.824481)"
6050,0,104426,250,hot,99,1,-1,0.61496,1,25.0,1800.0,,,,,,,"LINESTRING (-84.346454 40.841652, -84.343703 40.832989)"
6051,BREDEICK,104426,103648,arterial,1,1,-1,0.06875,1,26.0,1421.0,,,,,,,"LINESTRING (-84.346452 40.841652, -84.346318 40.842645)"
6052,SR 103,104427,104411,arterial,1,1,-1,0.13011,1,49.0,1800.0,,,,,,,"LINESTRING (-83.869122 40.892459, -83.871606 40.892431)"
6053,SR 103,104427,104428,arterial,1,1,-1,0.20663,1,49.0,1734.0,,,,,,,"LINESTRING (-83.869122 40.892456, -83.865176 40.892495)"
6054,0,104427,104432,on-ramp,1,1,-1,0.28068,1,49.0,2112.0,,,,,,,"LINESTRING (-83.869122 40.892457, -83.871736 40.888907)"
6055,SR 103,104428,104427,arterial,1,1,-1,0.20663,1,49.0,1734.0,,,,,,,"LINESTRING (-83.865176 40.892498, -83.869122 40.892459)"
6056,SR 103,104428,104429,arterial,1,1,-1,0.14299,1,49.0,1548.0,,,,,,,"LINESTRING (-83.865176 40.892495, -83.862443 40.892537)"
6057,0,104428,104433,on-ramp,1,1,-1,0.20284,1,29.0,1734.0,,,,,,,"LINESTRING (-83.865176 40.892496, -83.863449 40.895127)"
6058,0,104429,377,hot,99,1,-1,0.27045,1,25.0,1800.0,,,,,,,"LINESTRING (-83.862445 40.892539, -83.864954 40.889113)"
6059,SR 103,104429,104428,arterial,1,1,-1,0.14299,1,49.0,1734.0,,,,,,,"LINESTRING (-83.862443 40.892540, -83.865176 40.892498)"
6060,SR 103,104429,104430,arterial,1,1,-1,0.09394,1,48.0,1676.0,,,,,,,"LINESTRING (-83.862443 40.892537, -83.860647 40.892529)"
6061,0,104430,474,highway,99,1,-1,0.21913,1,41.0,1800.0,,,,,,,"LINESTRING (-83.860647 40.892529, -83.856569 40.893246)"
6062,SR 103,104430,104429,arterial,1,1,-1,0.09394,1,48.0,1734.0,,,,,,,"LINESTRING (-83.860647 40.892532, -83.862443 40.892540)"
6063,0,104431,104428,on-ramp,1,1,-1,0.32557,1,49.0,1548.0,,,,,,,"LINESTRING (-83.870246 40.889766, -83.865176 40.892496)"
6064,I-75,104431,104433,freeway,1,1,-1,0.51345,2,70.0,4224.0,,,,,,,"LINESTRING (-83.870246 40.889766, -83.863449 40.895127)"
6065,I-75,104432,103544,freeway,1,1,-1,0.55644,2,70.0,4224.0,,,,,,,"LINESTRING (-83.871736 40.888907, -83.880773 40.884664)"
6066,I-75,104433,104435,freeway,1,1,-1,0.11686,2,70.0,3600.0,,,,,,,"LINESTRING (-83.863449 40.895127, -83.861779 40.896251)"
