node_id,name,x_coord,y_coord,node_type,ctrl_type,zone_id,geometry,control_type,control_type_name,cycle_length_in_second,signal_offset_in_second,,
43734,,-111.022133,31.790051,,,0,"POINT (-111.022133 31.790051)",5,,60,0,,
43735,,-111.021057,31.789658,,,0,"POINT (-111.021057 31.789658)",5,,60,0,,
43736,,-111.021568,31.788864,,,0,"POINT (-111.021568 31.788864)",0,,0,0,,
43737,,-111.021339,31.789209,,,0,"POINT (-111.021339 31.789209)",0,,0,0,,
43738,,-111.021896,31.790430,,,0,"POINT (-111.021896 31.790430)",0,,0,0,,
43740,,-111.055946,31.870106,,,0,"POINT (-111.055946 31.870106)",1,,0,0,,
43741,,-111.074898,31.957188,,,0,"POINT (-111.074898 31.957188)",0,,0,0,,
43744,,-111.064346,31.943298,,,0,"POINT (-111.064346 31.943298)",1,,0,0,,
43746,,-111.094345,31.971901,,,0,"POINT (-111.094345 31.971901)",1,,0,0,,
43748,,-111.079987,31.903376,,,0,"POINT (-111.079987 31.903376)",1,,0,0,,
43749,,-111.046417,31.957409,,,0,"POINT (-111.046417 31.957409)",1,,0,0,,
43751,,-111.016144,31.834305,,,0,"POINT (-111.016144 31.834305)",1,,0,0,,
43752,,-111.000267,31.835485,,,0,"POINT (-111.000267 31.835485)",1,,0,0,,
43753,,-111.012314,31.827593,,,0,"POINT (-111.012314 31.827593)",5,,60,0,,
43754,,-110.999954,31.842070,,,0,"POINT (-110.999954 31.842070)",0,,0,0,,
43755,,-111.001610,31.842463,,,0,"POINT (-111.001610 31.842463)",5,,60,0,,
43756,,-111.002594,31.827816,,,0,"POINT (-111.002594 31.827816)",0,,0,0,,
43757,,-110.999168,31.826221,,,0,"POINT (-110.999168 31.826221)",5,,60,0,,
43758,,-111.001831,31.827625,,,0,"POINT (-111.001831 31.827625)",0,,0,0,,
43759,,-111.008194,31.826780,,,0,"POINT (-111.008194 31.826780)",1,,0,0,,
43761,,-111.009842,31.848570,,,0,"POINT (-111.009842 31.848570)",0,,0,0,,
43762,,-111.007889,31.844254,,,0,"POINT (-111.007889 31.844254)",1,,0,0,,
43763,,-111.011414,31.844805,,,0,"POINT (-111.011414 31.844805)",5,,60,0,,
43764,,-111.000259,31.822983,,,0,"POINT (-111.000259 31.822983)",1,,0,0,,
43767,,-110.982468,31.827616,,,0,"POINT (-110.982468 31.827616)",1,,0,0,,
43771,,-110.981956,31.908758,,,0,"POINT (-110.981956 31.908758)",1,,0,0,,
43772,,-110.987289,31.951752,,,0,"POINT (-110.987289 31.951752)",0,,0,0,,
43773,,-110.985901,31.910397,,,0,"POINT (-110.985901 31.910397)",0,,0,0,,
43774,,-110.994843,31.923248,,,0,"POINT (-110.994843 31.923248)",1,,0,0,,
43775,,-110.994843,31.901300,,,0,"POINT (-110.994843 31.901300)",5,,60,0,,
43776,,-110.985619,31.911720,,,0,"POINT (-110.985619 31.911720)",0,,0,0,,
43777,,-110.986946,31.951759,,,0,"POINT (-110.986946 31.951759)",0,,0,0,,
43778,,-110.960381,31.911886,,,0,"POINT (-110.960381 31.911886)",1,,0,0,,
43779,,-110.959122,31.927727,,,0,"POINT (-110.959122 31.927727)",5,,60,0,,
43780,,-110.956093,31.957672,,,0,"POINT (-110.956093 31.957672)",5,,60,0,,
43781,,-110.948868,31.957609,,,0,"POINT (-110.948868 31.957609)",0,,0,0,,
43782,,-110.971848,31.915813,,,0,"POINT (-110.971848 31.915813)",0,,0,0,,
43784,,-110.964325,31.895531,,,0,"POINT (-110.964325 31.895531)",1,,0,0,,
43786,,-110.970161,31.875923,,,0,"POINT (-110.970161 31.875923)",1,,0,0,,
43788,,-110.966270,31.891130,,,0,"POINT (-110.966270 31.891130)",1,,0,0,,
43790,,-110.961250,31.903505,,,0,"POINT (-110.961250 31.903505)",1,,0,0,,
43793,,-110.993500,31.870462,,,0,"POINT (-110.993500 31.870462)",1,,0,0,,
43794,,-110.994881,31.889526,,,0,"POINT (-110.994881 31.889526)",1,,0,0,,
43795,,-110.994881,31.881491,,,0,"POINT (-110.994881 31.881491)",1,,0,0,,
43796,,-110.985451,31.899652,,,0,"POINT (-110.985451 31.899652)",0,,0,0,,
43797,,-110.984932,31.904690,,,0,"POINT (-110.984932 31.904690)",0,,0,0,,
43798,,-110.984932,31.906075,,,0,"POINT (-110.984932 31.906075)",5,,60,0,,
43799,,-110.985336,31.908628,,,0,"POINT (-110.985336 31.908628)",0,,0,0,,
43800,,-110.986420,31.905725,,,0,"POINT (-110.986420 31.905725)",5,,60,0,,
43801,,-110.989510,31.874874,,,0,"POINT (-110.989510 31.874874)",0,,0,0,,
43802,,-110.985764,31.900421,,,0,"POINT (-110.985764 31.900421)",0,,0,0,,
43803,,-110.990089,31.873646,,,0,"POINT (-110.990089 31.873646)",0,,0,0,,
43804,,-110.984520,31.887285,,,0,"POINT (-110.984520 31.887285)",1,,0,0,,
43805,,-110.988617,31.870258,,,0,"POINT (-110.988617 31.870258)",5,,60,0,,
43806,,-110.975327,31.856600,,,0,"POINT (-110.975327 31.856600)",1,,0,0,,
43808,,-111.001373,31.870390,,,0,"POINT (-111.001373 31.870390)",1,,0,0,,
43809,,-110.994904,31.875319,,,0,"POINT (-110.994904 31.875319)",1,,0,0,,
43812,,-110.996399,31.863764,,,0,"POINT (-110.996399 31.863764)",1,,0,0,,
43813,,-110.995300,31.870453,,,0,"POINT (-110.995300 31.870453)",5,,60,0,,
43814,,-110.990852,31.866833,,,0,"POINT (-110.990852 31.866833)",0,,0,0,,
43815,,-110.989967,31.869547,,,0,"POINT (-110.989967 31.869547)",0,,0,0,,
43816,,-110.991325,31.866285,,,0,"POINT (-110.991325 31.866285)",0,,0,0,,
43817,,-110.990456,31.862946,,,0,"POINT (-110.990456 31.862946)",1,,0,0,,
43818,,-110.991020,31.869802,,,0,"POINT (-110.991020 31.869802)",0,,0,0,,
43819,,-110.996704,31.851561,,,0,"POINT (-110.996704 31.851561)",1,,0,0,,
43820,,-110.992767,31.851564,,,0,"POINT (-110.992767 31.851564)",5,,60,0,,
43821,,-110.993996,31.852495,,,0,"POINT (-110.993996 31.852495)",0,,0,0,,
43822,,-110.994148,31.852110,,,0,"POINT (-110.994148 31.852110)",0,,0,0,,
43823,,-110.992668,31.854872,,,0,"POINT (-110.992668 31.854872)",0,,0,0,,
43824,,-110.992996,31.850929,,,0,"POINT (-110.992996 31.850929)",0,,0,0,,
43826,,-110.992477,31.870468,,,0,"POINT (-110.992477 31.870468)",5,,60,0,,
43827,,-110.989418,31.870354,,,0,"POINT (-110.989418 31.870354)",5,,60,0,,
43828,,-110.989799,31.872419,,,0,"POINT (-110.989799 31.872419)",0,,0,0,,
43829,,-110.990631,31.871717,,,0,"POINT (-110.990631 31.871717)",0,,0,0,,
43830,,-110.990974,31.870449,,,0,"POINT (-110.990974 31.870449)",5,,60,0,,
43831,,-110.989639,31.869995,,,0,"POINT (-110.989639 31.869995)",0,,0,0,,
43832,,-110.990524,31.872105,,,0,"POINT (-110.990524 31.872105)",0,,0,0,,
43833,,-110.994865,31.895479,,,0,"POINT (-110.994865 31.895479)",1,,0,0,,
43834,,-110.998978,31.898653,,,0,"POINT (-110.998978 31.898653)",1,,0,0,,
43837,,-110.986290,31.907003,,,0,"POINT (-110.986290 31.907003)",0,,0,0,,
43838,,-110.985802,31.903027,,,0,"POINT (-110.985802 31.903027)",0,,0,0,,
43839,,-110.986343,31.906446,,,0,"POINT (-110.986343 31.906446)",0,,0,0,,
43843,,-110.973770,31.914747,,,0,"POINT (-110.973770 31.914747)",0,,0,0,,
43844,,-110.984947,31.905493,,,0,"POINT (-110.984947 31.905493)",0,,0,0,,
43847,,-110.969719,31.951521,,,0,"POINT (-110.969719 31.951521)",1,,0,0,,
43848,,-110.995132,31.943296,,,0,"POINT (-110.995132 31.943296)",5,,60,0,,
43849,,-110.985428,31.957935,,,0,"POINT (-110.985428 31.957935)",5,,60,0,,
43850,,-110.983192,31.957907,,,0,"POINT (-110.983192 31.957907)",5,,60,0,,
43851,,-110.957130,31.943270,,,0,"POINT (-110.957130 31.943270)",0,,0,0,,
43852,,-110.982208,31.943348,,,0,"POINT (-110.982208 31.943348)",0,,0,0,,
43854,,-110.990791,31.937450,,,0,"POINT (-110.990791 31.937450)",1,,0,0,,
43855,,-110.995010,31.935452,,,0,"POINT (-110.995010 31.935452)",5,,60,0,,
43856,,-110.994850,31.928850,,,0,"POINT (-110.994850 31.928850)",1,,0,0,,
43859,,-110.995102,31.940863,,,0,"POINT (-110.995102 31.940863)",1,,0,0,,
43860,,-110.989967,31.957876,,,0,"POINT (-110.989967 31.957876)",5,,60,0,,
43861,,-110.987022,31.952972,,,0,"POINT (-110.987022 31.952972)",0,,0,0,,
43862,,-110.987663,31.954794,,,0,"POINT (-110.987663 31.954794)",0,,0,0,,
43863,,-110.987350,31.952330,,,0,"POINT (-110.987350 31.952330)",0,,0,0,,
43864,,-110.985680,31.956961,,,0,"POINT (-110.985680 31.956961)",0,,0,0,,
43865,,-110.985435,31.957539,,,0,"POINT (-110.985435 31.957539)",0,,0,0,,
43866,,-110.989647,31.958878,,,0,"POINT (-110.989647 31.958878)",0,,0,0,,
43867,,-110.987648,31.960686,,,0,"POINT (-110.987648 31.960686)",0,,0,0,,
43869,,-110.986359,31.959372,,,0,"POINT (-110.986359 31.959372)",0,,0,0,,
43870,,-110.989914,31.958340,,,0,"POINT (-110.989914 31.958340)",0,,0,0,,
43871,,-110.958496,31.931826,,,0,"POINT (-110.958496 31.931826)",1,,0,0,,
43872,,-110.957870,31.935926,,,0,"POINT (-110.957870 31.935926)",0,,0,0,,
43874,,-110.957504,31.939596,,,0,"POINT (-110.957504 31.939596)",1,,0,0,,
43877,,-110.969757,31.957870,,,0,"POINT (-110.969757 31.957870)",5,,60,0,,
43879,,-110.974731,31.957914,,,0,"POINT (-110.974731 31.957914)",1,,0,0,,
43881,,-110.921310,31.957661,,,0,"POINT (-110.921310 31.957661)",1,,0,0,,
43882,,-110.944717,31.957560,,,0,"POINT (-110.944717 31.957560)",1,,0,0,,
43883,,-110.947510,31.943228,,,0,"POINT (-110.947510 31.943228)",0,,0,0,,
43884,,-110.927238,31.942930,,,0,"POINT (-110.927238 31.942930)",1,,0,0,,
43885,,-110.929611,31.949354,,,0,"POINT (-110.929611 31.949354)",1,,0,0,,
43887,,-110.924408,31.957649,,,0,"POINT (-110.924408 31.957649)",1,,0,0,,
43888,,-110.907204,31.957626,,,0,"POINT (-110.907204 31.957626)",1,,0,0,,
43891,,-110.925316,31.922743,,,0,"POINT (-110.925316 31.922743)",1,,0,0,,
43892,,-110.927277,31.924444,,,0,"POINT (-110.927277 31.924444)",5,,60,0,,
43893,,-110.933777,31.930086,,,0,"POINT (-110.933777 31.930086)",1,,0,0,,
43894,,-110.940285,31.935728,,,0,"POINT (-110.940285 31.935728)",0,,0,0,,
43896,,-110.936111,31.957603,,,0,"POINT (-110.936111 31.957603)",0,,0,0,,
43897,,-110.929718,31.957649,,,0,"POINT (-110.929718 31.957649)",5,,60,0,,
43898,,-110.927505,31.957638,,,0,"POINT (-110.927505 31.957638)",0,,0,0,,
43901,,-110.675468,31.877045,,,0,"POINT (-110.675468 31.877045)",1,,0,0,,
43903,,-110.682678,31.768700,,,0,"POINT (-110.682678 31.768700)",1,,0,0,,
43904,,-110.718872,31.774967,,,0,"POINT (-110.718872 31.774967)",1,,0,0,,
43905,,-110.696198,31.785477,,,0,"POINT (-110.696198 31.785477)",5,,60,0,,
43906,,-110.827232,31.782333,,,0,"POINT (-110.827232 31.782333)",1,,0,0,,
43907,,-110.812958,31.850590,,,0,"POINT (-110.812958 31.850590)",1,,0,0,,
43908,,-110.876137,31.790207,,,0,"POINT (-110.876137 31.790207)",5,,60,0,,
43909,,-110.759766,31.962959,,,0,"POINT (-110.759766 31.962959)",1,,0,0,,
43910,,-110.746971,31.962971,,,0,"POINT (-110.746971 31.962971)",1,,0,0,,
43911,,-110.885635,31.785633,,,0,"POINT (-110.885635 31.785633)",1,,0,0,,
43913,,-110.819366,31.963102,,,0,"POINT (-110.819366 31.963102)",0,,0,0,,
43916,,-110.859055,31.950537,,,0,"POINT (-110.859055 31.950537)",1,,0,0,,
43917,,-110.840019,31.963087,,,0,"POINT (-110.840019 31.963087)",1,,0,0,,
43918,,-110.858902,31.963060,,,0,"POINT (-110.858902 31.963060)",5,,60,0,,
43922,,-110.858978,31.956799,,,0,"POINT (-110.858978 31.956799)",1,,0,0,,
43929,,-110.789635,31.963161,,,0,"POINT (-110.789635 31.963161)",1,,0,0,,
43930,,-110.781097,31.963064,,,0,"POINT (-110.781097 31.963064)",1,,0,0,,
43932,,-110.772552,31.956118,,,0,"POINT (-110.772552 31.956118)",1,,0,0,,
43934,,-110.802544,31.963152,,,0,"POINT (-110.802544 31.963152)",1,,0,0,,
43936,,-110.815445,31.963114,,,0,"POINT (-110.815445 31.963114)",0,,0,0,,
43939,,-110.772560,31.962967,,,0,"POINT (-110.772560 31.962967)",5,,60,0,,
43942,,-110.772552,31.959532,,,0,"POINT (-110.772552 31.959532)",0,,0,0,,
43944,,-110.665588,31.741123,,,0,"POINT (-110.665588 31.741123)",1,,0,0,,
43946,,-110.664772,31.945425,,,0,"POINT (-110.664772 31.945425)",1,,0,0,,
43947,,-110.708694,31.963175,,,0,"POINT (-110.708694 31.963175)",1,,0,0,,
43948,,-110.721657,31.963140,,,0,"POINT (-110.721657 31.963140)",5,,60,0,,
43949,,-110.734314,31.962971,,,0,"POINT (-110.734314 31.962971)",1,,0,0,,
43955,,-110.965675,32.239532,,,0,"POINT (-110.965675 32.239532)",1,,0,0,,
43957,,-110.939613,32.242706,,,0,"POINT (-110.939613 32.242706)",1,,0,0,,
43959,,-111.016670,32.250717,,,0,"POINT (-111.016670 32.250717)",1,,0,0,,
43960,,-111.010010,32.245441,,,0,"POINT (-111.010010 32.245441)",1,,0,0,,
43962,,-110.931084,32.243221,,,0,"POINT (-110.931084 32.243221)",1,,0,0,,
43964,,-110.920395,32.243309,,,0,"POINT (-110.920395 32.243309)",1,,0,0,,
43966,,-111.029060,32.250698,,,0,"POINT (-111.029060 32.250698)",1,,0,0,,
43968,,-110.911827,32.243412,,,0,"POINT (-110.911827 32.243412)",1,,0,0,,
43970,,-110.905426,32.243454,,,0,"POINT (-110.905426 32.243454)",1,,0,0,,
43972,,-110.896935,32.243404,,,0,"POINT (-110.896935 32.243404)",1,,0,0,,
43974,,-111.054512,32.250725,,,0,"POINT (-111.054512 32.250725)",1,,0,0,,
43976,,-110.884079,32.239853,,,0,"POINT (-110.884079 32.239853)",1,,0,0,,
43978,,-110.883705,32.203232,,,0,"POINT (-110.883705 32.203232)",1,,0,0,,
43980,,-110.884117,32.247101,,,0,"POINT (-110.884117 32.247101)",1,,0,0,,
43981,,-110.888351,32.243412,,,0,"POINT (-110.888351 32.243412)",1,,0,0,,
43983,,-110.892288,32.210751,,,0,"POINT (-110.892288 32.210751)",1,,0,0,,
43985,,-110.892532,32.196125,,,0,"POINT (-110.892532 32.196125)",1,,0,0,,
43987,,-110.882050,32.243435,,,0,"POINT (-110.882050 32.243435)",1,,0,0,,
43989,,-110.877747,32.243450,,,0,"POINT (-110.877747 32.243450)",1,,0,0,,
43991,,-110.871094,32.243423,,,0,"POINT (-110.871094 32.243423)",1,,0,0,,
43993,,-110.892532,32.274239,,,0,"POINT (-110.892532 32.274239)",1,,0,0,,
43995,,-110.862267,32.243378,,,0,"POINT (-110.862267 32.243378)",1,,0,0,,
43997,,-110.892555,32.288277,,,0,"POINT (-110.892555 32.288277)",1,,0,0,,
43999,,-110.892548,32.195320,,,0,"POINT (-110.892548 32.195320)",1,,0,0,,
44001,,-111.071274,32.230366,,,0,"POINT (-111.071274 32.230366)",1,,0,0,,
44003,,-110.875000,32.141571,,,0,"POINT (-110.875000 32.141571)",1,,0,0,,
44005,,-110.892624,32.301506,,,0,"POINT (-110.892624 32.301506)",1,,0,0,,
44007,,-110.892792,32.315880,,,0,"POINT (-110.892792 32.315880)",1,,0,0,,
44009,,-110.828133,32.242870,,,0,"POINT (-110.828133 32.242870)",1,,0,0,,
44011,,-110.893021,32.330280,,,0,"POINT (-110.893021 32.330280)",1,,0,0,,
44013,,-110.893097,32.067638,,,0,"POINT (-110.893097 32.067638)",1,,0,0,,
44015,,-110.729462,32.246166,,,0,"POINT (-110.729462 32.246166)",1,,0,0,,
44017,,-110.707069,32.235462,,,0,"POINT (-110.707069 32.235462)",1,,0,0,,
44019,,-110.859024,31.988560,,,0,"POINT (-110.859024 31.988560)",1,,0,0,,
44020,,-110.729431,32.251060,,,0,"POINT (-110.729431 32.251060)",1,,0,0,,
44021,,-110.772224,32.250965,,,0,"POINT (-110.772224 32.250965)",5,,60,0,,
44022,,-110.772446,32.243210,,,0,"POINT (-110.772446 32.243210)",1,,0,0,,
44023,,-111.062744,32.235622,,,0,"POINT (-111.062744 32.235622)",5,,60,0,,
44024,,-111.062759,32.245060,,,0,"POINT (-111.062759 32.245060)",1,,0,0,,
44025,,-110.883598,32.075733,,,0,"POINT (-110.883598 32.075733)",1,,0,0,,
44026,,-110.892197,32.075710,,,0,"POINT (-110.892197 32.075710)",4,,0,0,,
44027,,-110.755608,32.246326,,,0,"POINT (-110.755608 32.246326)",1,,0,0,,
44028,,-110.755638,32.238262,,,0,"POINT (-110.755638 32.238262)",1,,0,0,,
44029,,-110.882851,32.119373,,,0,"POINT (-110.882851 32.119373)",1,,0,0,,
44030,,-110.892189,32.119411,,,0,"POINT (-110.892189 32.119411)",5,,60,0,,
44032,,-110.893044,32.475800,,,0,"POINT (-110.893044 32.475800)",1,,0,0,,
44033,,-110.892494,32.308350,,,0,"POINT (-110.892494 32.308350)",5,,60,0,,
44034,,-110.886330,32.308475,,,0,"POINT (-110.886330 32.308475)",0,,0,0,,
44035,,-110.810547,32.247486,,,0,"POINT (-110.810547 32.247486)",1,,0,0,,
44036,,-110.806778,32.243656,,,0,"POINT (-110.806778 32.243656)",5,,60,0,,
44037,,-111.020439,32.250687,,,0,"POINT (-111.020439 32.250687)",5,,60,0,,
44038,,-111.020462,32.242889,,,0,"POINT (-111.020462 32.242889)",1,,0,0,,
44039,,-111.000565,32.250538,,,0,"POINT (-111.000565 32.250538)",5,,60,0,,
44040,,-111.000633,32.243042,,,0,"POINT (-111.000633 32.243042)",1,,0,0,,
44041,,-111.004143,32.235611,,,0,"POINT (-111.004143 32.235611)",5,,60,0,,
44042,,-110.857346,32.243137,,,0,"POINT (-110.857346 32.243137)",5,,60,0,,
44043,,-110.853622,32.245712,,,0,"POINT (-110.853622 32.245712)",1,,0,0,,
44044,,-110.875534,32.243446,,,0,"POINT (-110.875534 32.243446)",5,,60,0,,
44045,,-110.875435,32.247047,,,0,"POINT (-110.875435 32.247047)",1,,0,0,,
44046,,-110.884087,32.243427,,,0,"POINT (-110.884087 32.243427)",5,,60,0,,
44047,,-110.884026,32.250660,,,0,"POINT (-110.884026 32.250660)",1,,0,0,,
44048,,-110.888397,32.250648,,,0,"POINT (-110.888397 32.250648)",1,,0,0,,
44049,,-110.892632,32.243416,,,0,"POINT (-110.892632 32.243416)",5,,60,0,,
44050,,-110.892647,32.247017,,,0,"POINT (-110.892647 32.247017)",1,,0,0,,
44051,,-110.901184,32.243443,,,0,"POINT (-110.901184 32.243443)",5,,60,0,,
44052,,-110.901215,32.247013,,,0,"POINT (-110.901215 32.247013)",1,,0,0,,
44053,,-110.909660,32.243454,,,0,"POINT (-110.909660 32.243454)",5,,60,0,,
44054,,-110.909714,32.247044,,,0,"POINT (-110.909714 32.247044)",1,,0,0,,
44055,,-110.926781,32.243248,,,0,"POINT (-110.926781 32.243248)",5,,60,0,,
44056,,-110.926811,32.246948,,,0,"POINT (-110.926811 32.246948)",1,,0,0,,
44057,,-110.843132,32.241760,,,0,"POINT (-110.843132 32.241760)",0,,0,0,,
44058,,-110.846878,32.245697,,,0,"POINT (-110.846878 32.245697)",1,,0,0,,
44059,,-110.883995,32.228943,,,0,"POINT (-110.883995 32.228943)",5,,60,0,,
44060,,-110.888268,32.228882,,,0,"POINT (-110.888268 32.228882)",0,,0,0,,
44061,,-110.887871,32.221615,,,0,"POINT (-110.887871 32.221615)",1,,0,0,,
44062,,-110.883675,32.221672,,,0,"POINT (-110.883675 32.221672)",5,,60,0,,
44063,,-110.883141,32.279968,,,0,"POINT (-110.883141 32.279968)",1,,0,0,,
44064,,-110.892593,32.279312,,,0,"POINT (-110.892593 32.279312)",5,,60,0,,
44065,,-110.885201,32.261517,,,0,"POINT (-110.885201 32.261517)",1,,0,0,,
44066,,-110.888817,32.261509,,,0,"POINT (-110.888817 32.261509)",1,,0,0,,
44067,,-110.883293,32.257912,,,0,"POINT (-110.883293 32.257912)",1,,0,0,,
44068,,-110.889351,32.257881,,,0,"POINT (-110.889351 32.257881)",1,,0,0,,
44069,,-110.823837,32.242859,,,0,"POINT (-110.823837 32.242859)",5,,60,0,,
44070,,-110.823837,32.246807,,,0,"POINT (-110.823837 32.246807)",1,,0,0,,
44071,,-110.888016,32.206936,,,0,"POINT (-110.888016 32.206936)",1,,0,0,,
44072,,-110.883675,32.206909,,,0,"POINT (-110.883675 32.206909)",1,,0,0,,
44073,,-110.888046,32.199715,,,0,"POINT (-110.888046 32.199715)",1,,0,0,,
44074,,-110.883736,32.199692,,,0,"POINT (-110.883736 32.199692)",1,,0,0,,
44075,,-110.935356,32.242741,,,0,"POINT (-110.935356 32.242741)",5,,60,0,,
44076,,-110.935364,32.246517,,,0,"POINT (-110.935364 32.246517)",1,,0,0,,
44077,,-110.875107,32.192291,,,0,"POINT (-110.875107 32.192291)",1,,0,0,,
44078,,-110.888313,32.236202,,,0,"POINT (-110.888313 32.236202)",1,,0,0,,
44079,,-110.884033,32.236198,,,0,"POINT (-110.884033 32.236198)",5,,60,0,,
44080,,-110.882980,32.130360,,,0,"POINT (-110.882980 32.130360)",0,,0,0,,
44081,,-110.890114,32.139584,,,0,"POINT (-110.890114 32.139584)",0,,0,0,,
44082,,-110.886436,32.134312,,,0,"POINT (-110.886436 32.134312)",5,,60,0,,
44083,,-110.888794,32.137348,,,0,"POINT (-110.888794 32.137348)",0,,0,0,,
44084,,-110.888832,32.134354,,,0,"POINT (-110.888832 32.134354)",5,,60,0,,
44085,,-110.887970,32.133247,,,0,"POINT (-110.887970 32.133247)",0,,0,0,,
44086,,-110.886879,32.132530,,,0,"POINT (-110.886879 32.132530)",0,,0,0,,
44087,,-110.890259,32.139053,,,0,"POINT (-110.890259 32.139053)",0,,0,0,,
44088,,-110.884697,32.131077,,,0,"POINT (-110.884697 32.131077)",0,,0,0,,
44089,,-110.952499,32.246441,,,0,"POINT (-110.952499 32.246441)",1,,0,0,,
44090,,-110.952446,32.239620,,,0,"POINT (-110.952446 32.239620)",1,,0,0,,
44091,,-110.959511,32.239578,,,0,"POINT (-110.959511 32.239578)",5,,60,0,,
44092,,-110.959564,32.244709,,,0,"POINT (-110.959564 32.244709)",1,,0,0,,
44093,,-110.971817,32.239494,,,0,"POINT (-110.971817 32.239494)",5,,60,0,,
44094,,-110.971863,32.244911,,,0,"POINT (-110.971863 32.244911)",1,,0,0,,
44095,,-110.944069,32.246414,,,0,"POINT (-110.944069 32.246414)",1,,0,0,,
44096,,-110.943993,32.242702,,,0,"POINT (-110.943993 32.242702)",1,,0,0,,
44097,,-110.956779,32.239548,,,0,"POINT (-110.956779 32.239548)",1,,0,0,,
44098,,-110.956818,32.246384,,,0,"POINT (-110.956818 32.246384)",1,,0,0,,
44099,,-110.977974,32.240639,,,0,"POINT (-110.977974 32.240639)",1,,0,0,,
44100,,-110.977989,32.244839,,,0,"POINT (-110.977989 32.244839)",1,,0,0,,
44101,,-110.986389,32.242218,,,0,"POINT (-110.986389 32.242218)",0,,0,0,,
44102,,-110.987999,32.244453,,,0,"POINT (-110.987999 32.244453)",0,,0,0,,
44103,,-110.993439,32.250134,,,0,"POINT (-110.993439 32.250134)",0,,0,0,,
44104,,-110.984680,32.236450,,,0,"POINT (-110.984680 32.236450)",0,,0,0,,
44105,,-110.988518,32.244801,,,0,"POINT (-110.988518 32.244801)",0,,0,0,,
44106,,-110.986176,32.241501,,,0,"POINT (-110.986176 32.241501)",0,,0,0,,
44107,,-110.884041,32.294628,,,0,"POINT (-110.884041 32.294628)",1,,0,0,,
44108,,-110.892868,32.295792,,,0,"POINT (-110.892868 32.295792)",5,,60,0,,
44109,,-110.913971,32.243404,,,0,"POINT (-110.913971 32.243404)",5,,60,0,,
44110,,-110.914001,32.247047,,,0,"POINT (-110.914001 32.247047)",1,,0,0,,
44111,,-110.830208,32.245255,,,0,"POINT (-110.830208 32.245255)",1,,0,0,,
44113,,-110.891991,32.129189,,,0,"POINT (-110.891991 32.129189)",1,,0,0,,
44114,,-111.041573,32.250713,,,0,"POINT (-111.041573 32.250713)",1,,0,0,,
44115,,-110.879837,32.250656,,,0,"POINT (-110.879837 32.250656)",5,,60,0,,
44116,,-110.879837,32.243439,,,0,"POINT (-110.879837 32.243439)",1,,0,0,,
44117,,-110.883621,32.214405,,,0,"POINT (-110.883621 32.214405)",5,,60,0,,
44118,,-110.892265,32.213547,,,0,"POINT (-110.892265 32.213547)",5,,60,0,,
44120,,-110.883652,32.218067,,,0,"POINT (-110.883652 32.218067)",1,,0,0,,
44122,,-110.974892,32.239452,,,0,"POINT (-110.974892 32.239452)",1,,0,0,,
44123,,-110.983643,32.236546,,,0,"POINT (-110.983643 32.236546)",0,,0,0,,
44124,,-110.991249,32.249096,,,0,"POINT (-110.991249 32.249096)",0,,0,0,,
44125,,-110.968781,32.242626,,,0,"POINT (-110.968781 32.242626)",1,,0,0,,
44126,,-110.968811,32.245739,,,0,"POINT (-110.968811 32.245739)",1,,0,0,,
44129,,-110.859108,32.003635,,,0,"POINT (-110.859108 32.003635)",1,,0,0,,
44131,,-110.893280,32.060192,,,0,"POINT (-110.893280 32.060192)",1,,0,0,,
44133,,-110.858940,32.025242,,,0,"POINT (-110.858940 32.025242)",1,,0,0,,
44134,,-110.857925,32.245148,,,0,"POINT (-110.857925 32.245148)",1,,0,0,,
44135,,-110.858032,32.243340,,,0,"POINT (-110.858032 32.243340)",5,,60,0,,
44137,,-110.802597,32.242783,,,0,"POINT (-110.802597 32.242783)",1,,0,0,,
44139,,-110.859009,32.012756,,,0,"POINT (-110.859009 32.012756)",1,,0,0,,
44142,,-111.020302,32.228848,,,0,"POINT (-111.020302 32.228848)",1,,0,0,,
44144,,-111.011681,32.199535,,,0,"POINT (-111.011681 32.199535)",1,,0,0,,
44146,,-111.017036,32.177269,,,0,"POINT (-111.017036 32.177269)",1,,0,0,,
44148,,-111.008736,32.153248,,,0,"POINT (-111.008736 32.153248)",1,,0,0,,
