link_id,name,from_node_id,to_node_id,facility_type,link_type,dir_flag,cell_type,length,lanes,free_speed,capacity,geometry,ref_volume,link_type_name,dir,VDF_alpha,VDF_beta,VDF_peak_load_factor
30104,SANDARIO RD,43333,47771,,6,1,-1,1.36,1,37,1800,"LINESTRING (-111.217068 32.074459, -111.216862 32.054661)",,Major arterial,1,0.15,4,1
30104,SANDARIO RD,47771,43333,,6,1,-1,1.36,1,37,1800,"LINESTRING (-111.216854 32.054661, -111.217060 32.074459)",,Major arterial,1,0.15,4,1
30105,,851,43339,,5,1,-1,2.79,9,15,1111,"LINESTRING (-111.240832 32.020475, -111.265010 31.985603)",,Zonal connector,1,0.15,4,1
30105,,43339,851,,5,1,-1,2.79,9,15,1111,"LINESTRING (-111.265004 31.985599, -111.240826 32.020471)",,Zonal connector,1,0.15,4,1
30106,SIERRITA MOUNTAIN RD,43354,43294,,6,1,-1,1.2,1,60,1700,"LINESTRING (-111.265270 32.020496, -111.265141 32.003048)",,Major arterial,1,0.15,4,1
30106,SIERRITA MOUNTAIN RD,43294,43354,,6,1,-1,1.2,1,60,1700,"LINESTRING (-111.265133 32.003048, -111.265262 32.020496)",,Major arterial,1,0.15,4,1
30107,HILLTOP RD,43351,43355,,6,1,-1,1.74,1,37,1800,"LINESTRING (-111.235535 32.043873, -111.265144 32.043854)",,Major arterial,1,0.15,4,1
30107,HILLTOP RD,43355,43351,,6,1,-1,1.74,1,37,1800,"LINESTRING (-111.265144 32.043846, -111.235535 32.043865)",,Major arterial,1,0.15,4,1
30108,SIERRITA MOUNTAIN RD,43294,43339,,6,1,-1,1.2,1,37,1700,"LINESTRING (-111.265141 32.003048, -111.265011 31.985601)",,Major arterial,1,0.15,4,1
30108,SIERRITA MOUNTAIN RD,43339,43294,,6,1,-1,1.2,1,37,1700,"LINESTRING (-111.265003 31.985601, -111.265133 32.003048)",,Major arterial,1,0.15,4,1
30109,SIERRITA MOUNTAIN RD,43354,43328,,6,1,-1,1.1,1,60,1800,"LINESTRING (-111.265262 32.020496, -111.265217 32.036400)",,Major arterial,1,0.15,4,1
30109,SIERRITA MOUNTAIN RD,43328,43354,,6,1,-1,1.1,1,60,1800,"LINESTRING (-111.265225 32.036400, -111.265270 32.020496)",,Major arterial,1,0.15,4,1
30110,SIERRITA MOUNTAIN RD,43328,43355,,6,1,-1,0.51,1,60,1800,"LINESTRING (-111.265217 32.036400, -111.265140 32.043850)",,Major arterial,1,0.15,4,1
30110,SIERRITA MOUNTAIN RD,43355,43328,,6,1,-1,0.51,1,60,1800,"LINESTRING (-111.265148 32.043850, -111.265225 32.036400)",,Major arterial,1,0.15,4,1
30111,SIERRITA MOUNTAIN RD,43355,43331,,6,1,-1,0.14,1,60,1800,"LINESTRING (-111.265140 32.043850, -111.265095 32.045910)",,Major arterial,1,0.15,4,1
30111,SIERRITA MOUNTAIN RD,43331,43355,,6,1,-1,0.14,1,60,1800,"LINESTRING (-111.265103 32.045910, -111.265148 32.043850)",,Major arterial,1,0.15,4,1
30112,,851,43351,,5,1,-1,1.64,9,15,1111,"LINESTRING (-111.240825 32.020472, -111.235531 32.043868)",,Zonal connector,1,0.15,4,1
30112,,43351,851,,5,1,-1,1.64,9,15,1111,"LINESTRING (-111.235539 32.043870, -111.240833 32.020474)",,Zonal connector,1,0.15,4,1
30113,,846,43352,,5,1,-1,1.7,9,15,1111,"LINESTRING (-111.236069 32.074566, -111.265022 32.074284)",,Zonal connector,1,0.15,4,1
30113,,43352,846,,5,1,-1,1.7,9,15,1111,"LINESTRING (-111.265022 32.074276, -111.236069 32.074558)",,Zonal connector,1,0.15,4,1
30114,SIERRITA MOUNTAIN RD,43352,43335,,6,1,-1,1.48,1,60,1800,"LINESTRING (-111.265018 32.074280, -111.265835 32.095676)",,Major arterial,1,0.15,4,1
30114,SIERRITA MOUNTAIN RD,43335,43352,,6,1,-1,1.48,1,60,1800,"LINESTRING (-111.265843 32.095676, -111.265026 32.074280)",,Major arterial,1,0.15,4,1
30115,AJO HY,43334,43335,,6,1,-1,2.45,1,60,1800,"LINESTRING (-111.228090 32.110771, -111.265841 32.095680)",,Major arterial,1,0.15,4,1
30115,AJO HY,43335,43334,,6,1,-1,2.45,1,60,1800,"LINESTRING (-111.265837 32.095672, -111.228086 32.110763)",,Major arterial,1,0.15,4,1
30116,,846,43333,,5,1,-1,1.12,9,15,1111,"LINESTRING (-111.236069 32.074558, -111.217064 32.074455)",,Zonal connector,1,0.15,4,1
30116,,43333,846,,5,1,-1,1.12,9,15,1111,"LINESTRING (-111.217064 32.074463, -111.236069 32.074566)",,Zonal connector,1,0.15,4,1
30117,,839,43311,,5,1,-1,0.47,9,15,1111,"LINESTRING (-111.210190 32.240830, -111.218155 32.240662)",,Zonal connector,1,0.15,4,1
30117,,43311,839,,5,1,-1,0.47,9,15,1111,"LINESTRING (-111.218155 32.240654, -111.210190 32.240822)",,Zonal connector,1,0.15,4,1
30118,SANDARIO RD,43324,43356,,6,1,-1,1.21,1,60,1800,"LINESTRING (-111.218151 32.179424, -111.217953 32.161903)",,Major arterial,1,0.15,4,1
30118,SANDARIO RD,43356,43324,,6,1,-1,1.21,1,60,1800,"LINESTRING (-111.217945 32.161903, -111.218143 32.179424)",,Major arterial,1,0.15,4,1
30119,SNYDER HILL RD,43356,43289,,3,1,-1,2.82,1,60,1700,"LINESTRING (-111.217949 32.161899, -111.170174 32.162247)",,Collector,1,0.15,4,1
30119,SNYDER HILL RD,43289,43356,,3,1,-1,2.82,1,60,1700,"LINESTRING (-111.170174 32.162255, -111.217949 32.161907)",,Collector,1,0.15,4,1
30120,AJO HY,43357,43344,,6,1,-1,1.1,1,60,1800,"LINESTRING (-111.216604 32.115375, -111.200033 32.122845)",,Major arterial,1,0.15,4,1
30120,AJO HY,43344,43357,,6,1,-1,1.1,1,60,1800,"LINESTRING (-111.200037 32.122853, -111.216608 32.115383)",,Major arterial,1,0.15,4,1
30121,,860,43359,,5,1,-1,1.11,9,15,1111,"LINESTRING (-111.200785 32.154652, -111.217753 32.147442)",,Zonal connector,1,0.15,4,1
30121,,43359,860,,5,1,-1,1.11,9,15,1111,"LINESTRING (-111.217749 32.147434, -111.200781 32.154644)",,Zonal connector,1,0.15,4,1
30122,MARSTELLAR RD,43356,43337,,3,1,-1,2.99,1,60,1700,"LINESTRING (-111.217953 32.161905, -111.234715 32.132746)",,Collector,1,0.15,4,1
30122,MARSTELLAR RD,43337,43356,,3,1,-1,2.99,1,60,1700,"LINESTRING (-111.234707 32.132742, -111.217945 32.161901)",,Collector,1,0.15,4,1
30123,SANDARIO RD,43360,43359,,6,1,-1,1,1,60,1800,"LINESTRING (-111.217678 32.132969, -111.217747 32.147438)",,Major arterial,1,0.15,4,1
30123,SANDARIO RD,43359,43360,,6,1,-1,1,1,60,1800,"LINESTRING (-111.217755 32.147438, -111.217686 32.132969)",,Major arterial,1,0.15,4,1
30124,VALENCIA RD,43360,43337,,3,1,-1,1,1,37,1700,"LINESTRING (-111.217682 32.132973, -111.234711 32.132748)",,Collector,1,0.15,4,1
30124,VALENCIA RD,43337,43360,,3,1,-1,1,1,37,1700,"LINESTRING (-111.234711 32.132740, -111.217682 32.132965)",,Collector,1,0.15,4,1
30125,SANDARIO RD,43357,43360,,6,1,-1,1.22,1,60,1800,"LINESTRING (-111.216602 32.115379, -111.217678 32.132969)",,Major arterial,1,0.15,4,1
30125,SANDARIO RD,43360,43357,,6,1,-1,1.22,1,60,1800,"LINESTRING (-111.217686 32.132969, -111.216610 32.115379)",,Major arterial,1,0.15,4,1
30126,AJO HY,43342,43357,,6,1,-1,0.04,1,60,1800,"LINESTRING (-111.217138 32.115154, -111.216604 32.115375)",,Major arterial,1,0.15,4,1
30126,AJO HY,43357,43342,,6,1,-1,0.1015,1,60,1800,"LINESTRING (-111.216608 32.115383, -111.217142 32.115162)",,Major arterial,1,0.15,4,1
30127,AJO HY,43332,43342,,6,1,-1,0.04,1,60,1800,"LINESTRING (-111.217680 32.114937, -111.217138 32.115154)",,Major arterial,1,0.15,4,1
30127,AJO HY,43342,43332,,6,1,-1,0.1015,1,60,1800,"LINESTRING (-111.217142 32.115162, -111.217684 32.114945)",,Major arterial,1,0.15,4,1
30128,SANDARIO RD,43359,43356,,6,1,-1,1,1,60,1800,"LINESTRING (-111.217747 32.147438, -111.217945 32.161903)",,Major arterial,1,0.15,4,1
30128,SANDARIO RD,43356,43359,,6,1,-1,1,1,60,1800,"LINESTRING (-111.217953 32.161903, -111.217755 32.147438)",,Major arterial,1,0.15,4,1
30130,SANDARIO RD,43311,43318,,6,1,-1,0.46,1,60,1800,"LINESTRING (-111.218159 32.240658, -111.218167 32.233925)",,Major arterial,1,0.15,4,1
30130,SANDARIO RD,43318,43311,,6,1,-1,0.46,1,60,1800,"LINESTRING (-111.218159 32.233925, -111.218151 32.240658)",,Major arterial,1,0.15,4,1
30131,,862,43289,,5,1,-1,1.38,9,15,1111,"LINESTRING (-111.192506 32.168758, -111.170175 32.162247)",,Zonal connector,1,0.15,4,1
30131,,43289,862,,5,1,-1,1.38,9,15,1111,"LINESTRING (-111.170173 32.162255, -111.192504 32.168766)",,Zonal connector,1,0.15,4,1
30132,AJO HY,43363,43326,,6,1,-1,0.43,1,60,1800,"LINESTRING (-111.176553 32.132549, -111.183290 32.130024)",,Major arterial,1,0.15,4,1
30132,AJO HY,43326,43363,,6,1,-1,0.43,1,60,1800,"LINESTRING (-111.183288 32.130016, -111.176551 32.132541)",,Major arterial,1,0.15,4,1
30133,AJO HY,43344,43326,,6,1,-1,1.1,1,60,1800,"LINESTRING (-111.200033 32.122845, -111.183287 32.130016)",,Major arterial,1,0.15,4,1
30133,AJO HY,43326,43344,,6,1,-1,1.1,1,60,1800,"LINESTRING (-111.183291 32.130024, -111.200037 32.122853)",,Major arterial,1,0.15,4,1
30134,,859,43344,,5,1,-1,0.83,9,15,1111,"LINESTRING (-111.202267 32.134700, -111.200039 32.122848)",,Zonal connector,1,0.15,4,1
30134,,43344,859,,5,1,-1,0.83,9,15,1111,"LINESTRING (-111.200031 32.122850, -111.202259 32.134702)",,Zonal connector,1,0.15,4,1
30135,,866,43344,,5,1,-1,0.72,9,15,1111,"LINESTRING (-111.187805 32.123181, -111.200035 32.122853)",,Zonal connector,1,0.15,4,1
30135,,43344,866,,5,1,-1,0.72,9,15,1111,"LINESTRING (-111.200035 32.122845, -111.187805 32.123173)",,Zonal connector,1,0.15,4,1
30136,,884,43344,,5,1,-1,0.61,9,15,1111,"LINESTRING (-111.198215 32.114118, -111.200031 32.122850)",,Zonal connector,1,0.15,4,1
30136,,43344,884,,5,1,-1,0.61,9,15,1111,"LINESTRING (-111.200039 32.122848, -111.198223 32.114116)",,Zonal connector,1,0.15,4,1
30137,VALENCIA RD,43270,43367,,6,1,-1,0.62,1,60,1800,"LINESTRING (-111.169533 32.134445, -111.159576 32.133301)",,Major arterial,1,0.15,4,1
30137,VALENCIA RD,43367,43270,,6,1,-1,0.62,1,60,1800,"LINESTRING (-111.159576 32.133309, -111.169533 32.134453)",,Major arterial,1,0.15,4,1
30138,,865,43363,,5,1,-1,0.49,9,15,1111,"LINESTRING (-111.175342 32.125512, -111.176548 32.132546)",,Zonal connector,1,0.15,4,1
30138,,43363,865,,5,1,-1,0.49,9,15,1111,"LINESTRING (-111.176556 32.132544, -111.175350 32.125510)",,Zonal connector,1,0.15,4,1
30139,,870,43367,,5,1,-1,0.51,9,15,1111,"LINESTRING (-111.159786 32.125900, -111.159572 32.133305)",,Zonal connector,1,0.15,4,1
30139,,43367,870,,5,1,-1,0.51,9,15,1111,"LINESTRING (-111.159580 32.133305, -111.159794 32.125900)",,Zonal connector,1,0.15,4,1
30140,,864,43270,,5,1,-1,0.5,9,15,1111,"LINESTRING (-111.169499 32.141651, -111.169537 32.134449)",,Zonal connector,1,0.15,4,1
30140,,43270,864,,5,1,-1,0.5,9,15,1111,"LINESTRING (-111.169529 32.134449, -111.169491 32.141651)",,Zonal connector,1,0.15,4,1
30141,AJO HY,43270,43363,,6,1,-1,0.43,1,60,1800,"LINESTRING (-111.169534 32.134453, -111.176553 32.132549)",,Major arterial,1,0.15,4,1
30141,AJO HY,43363,43270,,6,1,-1,0.43,1,60,1800,"LINESTRING (-111.176551 32.132541, -111.169532 32.134445)",,Major arterial,1,0.15,4,1
30142,VALENCIA RD,43367,43259,,6,1,-1,0.18,1,60,1800,"LINESTRING (-111.159576 32.133301, -111.156464 32.133289)",,Major arterial,1,0.15,4,1
30142,VALENCIA RD,43259,43367,,6,1,-1,0.18,1,60,1800,"LINESTRING (-111.156464 32.133297, -111.159576 32.133309)",,Major arterial,1,0.15,4,1
30143,,861,43289,,5,1,-1,0.55,9,15,1111,"LINESTRING (-111.166286 32.154944, -111.170170 32.162253)",,Zonal connector,1,0.15,4,1
30143,,43289,861,,5,1,-1,0.55,9,15,1111,"LINESTRING (-111.170178 32.162249, -111.166294 32.154940)",,Zonal connector,1,0.15,4,1
30144,,863,43268,,5,1,-1,0.58,9,15,1111,"LINESTRING (-111.149473 32.172050, -111.157240 32.177215)",,Zonal connector,1,0.15,4,1
30144,,43268,863,,5,1,-1,0.58,9,15,1111,"LINESTRING (-111.157244 32.177209, -111.149477 32.172044)",,Zonal connector,1,0.15,4,1
30145,SAN JOAQUIN RD,43254,43329,,6,1,-1,1.59,1,60,1800,"LINESTRING (-111.153868 32.182861, -111.175314 32.196612)",,Major arterial,1,0.15,4,1
30145,SAN JOAQUIN RD,43329,43254,,6,1,-1,1.59,1,60,1800,"LINESTRING (-111.175318 32.196606, -111.153872 32.182855)",,Major arterial,1,0.15,4,1
30146,,841,43329,,5,1,-1,0.35,9,15,1111,"LINESTRING (-111.170993 32.200202, -111.175319 32.196612)",,Zonal connector,1,0.15,4,1
30146,,43329,841,,5,1,-1,0.35,9,15,1111,"LINESTRING (-111.175313 32.196606, -111.170987 32.200196)",,Zonal connector,1,0.15,4,1
30147,,791,43280,,5,1,-1,1.2,9,15,1111,"LINESTRING (-111.182469 32.367173, -111.169850 32.380902)",,Zonal connector,1,0.15,4,1
30147,,43280,791,,5,1,-1,1.2,9,15,1111,"LINESTRING (-111.169856 32.380908, -111.182475 32.367179)",,Zonal connector,1,0.15,4,1
30148,,816,43376,,5,1,-1,0.98,9,15,1111,"LINESTRING (-111.233784 32.366558, -111.233860 32.380829)",,Zonal connector,1,0.15,4,1
30148,,43376,816,,5,1,-1,0.98,9,15,1111,"LINESTRING (-111.233868 32.380829, -111.233792 32.366558)",,Zonal connector,1,0.15,4,1
30149,,724,43378,,5,1,-1,2.74,9,15,1111,"LINESTRING (-111.269497 32.355316, -111.269382 32.395046)",,Zonal connector,1,0.15,4,1
30149,,43378,724,,5,1,-1,2.74,9,15,1111,"LINESTRING (-111.269390 32.395046, -111.269505 32.355316)",,Zonal connector,1,0.15,4,1
30150,,724,43379,,5,1,-1,3.03,9,15,1111,"LINESTRING (-111.269501 32.355320, -111.321236 32.354836)",,Zonal connector,1,0.15,4,1
30150,,43379,724,,5,1,-1,3.03,9,15,1111,"LINESTRING (-111.321236 32.354828, -111.269501 32.355312)",,Zonal connector,1,0.15,4,1
30151,,823,43381,,5,1,-1,0.98,9,15,1111,"LINESTRING (-111.286995 32.465889, -111.270142 32.465759)",,Zonal connector,1,0.15,4,1
30151,,43381,823,,5,1,-1,0.98,9,15,1111,"LINESTRING (-111.270142 32.465767, -111.286995 32.465897)",,Zonal connector,1,0.15,4,1
30152,SILVERBELL RD,43382,43383,,6,1,-1,2.32,1,60,1800,"LINESTRING (-111.304262 32.444084, -111.269884 32.429012)",,Major arterial,1,0.15,4,1
30152,SILVERBELL RD,43383,43382,,6,1,-1,2.32,1,60,1800,"LINESTRING (-111.269880 32.429020, -111.304258 32.444092)",,Major arterial,1,0.15,4,1
30153,AVRA VALLEY RD,43384,43378,,6,1,-1,2.07,1,65,1800,"LINESTRING (-111.303963 32.391994, -111.269386 32.395042)",,Major arterial,1,0.15,4,1
30153,AVRA VALLEY RD,43378,43384,,6,1,-1,2.07,1,65,1800,"LINESTRING (-111.269386 32.395050, -111.303963 32.392002)",,Major arterial,1,0.15,4,1
30154,ANWAY RD,43379,43385,,6,1,-1,1.65,1,60,1800,"LINESTRING (-111.321232 32.354832, -111.321247 32.378716)",,Major arterial,1,0.15,4,1
30154,ANWAY RD,43385,43379,,6,1,-1,1.65,1,60,1800,"LINESTRING (-111.321255 32.378716, -111.321240 32.354832)",,Major arterial,1,0.15,4,1
30155,MANVILLE RD,43386,43387,,6,1,-1,2.51,1,60,1800,"LINESTRING (-111.321312 32.291626, -111.278473 32.291755)",,Major arterial,1,0.15,4,1
30155,MANVILLE RD,43387,43386,,6,1,-1,2.51,1,60,1800,"LINESTRING (-111.278473 32.291763, -111.321312 32.291634)",,Major arterial,1,0.15,4,1
30156,HARDIN RD,43388,43389,,6,1,-1,0.5,1,37,1800,"LINESTRING (-111.287003 32.480266, -111.278442 32.480385)",,Major arterial,1,0.15,4,1
30156,HARDIN RD,43389,43388,,6,1,-1,0.5,1,37,1800,"LINESTRING (-111.278442 32.480393, -111.287003 32.480274)",,Major arterial,1,0.15,4,1
30157,SANDARIO RD,43390,43391,,6,1,-1,1.02,1,49,1800,"LINESTRING (-111.216725 32.380753, -111.216648 32.365898)",,Major arterial,1,0.15,4,1
30157,SANDARIO RD,43391,43390,,6,1,-1,1.02,1,49,1800,"LINESTRING (-111.216640 32.365898, -111.216717 32.380753)",,Major arterial,1,0.15,4,1
30158,PUMP STATION RD,43392,43313,,6,1,-1,4.09,1,37,1800,"LINESTRING (-111.371884 32.429337, -111.372456 32.370991)",,Major arterial,1,0.15,4,1
30158,PUMP STATION RD,43313,43392,,6,1,-1,4.09,1,37,1800,"LINESTRING (-111.372448 32.370991, -111.371876 32.429337)",,Major arterial,1,0.15,4,1
30159,AVRA VALLEY RD,43313,43385,,6,1,-1,3.11,1,65,1800,"LINESTRING (-111.372451 32.370987, -111.321250 32.378712)",,Major arterial,1,0.15,4,1
30159,AVRA VALLEY RD,43385,43313,,6,1,-1,3.11,1,65,1800,"LINESTRING (-111.321252 32.378720, -111.372453 32.370995)",,Major arterial,1,0.15,4,1
30160,TRICO MARANA RD,43393,43394,,6,1,-1,2.28,1,65,1800,"LINESTRING (-111.304236 32.451065, -111.270110 32.460407)",,Major arterial,1,0.15,4,1
30160,TRICO MARANA RD,43394,43393,,6,1,-1,2.28,1,65,1800,"LINESTRING (-111.270112 32.460415, -111.304238 32.451073)",,Major arterial,1,0.15,4,1
30161,,888,43396,,5,1,-1,5.06,9,15,1111,"LINESTRING (-111.234840 32.306656, -111.321281 32.306809)",,Zonal connector,1,0.15,4,1
30161,,43396,888,,5,1,-1,5.06,9,15,1111,"LINESTRING (-111.321281 32.306801, -111.234840 32.306648)",,Zonal connector,1,0.15,4,1
30162,,883,43386,,5,1,-1,4.74,9,15,1111,"LINESTRING (-111.400994 32.303558, -111.321313 32.291626)",,Zonal connector,1,0.15,4,1
30162,,43386,883,,5,1,-1,4.74,9,15,1111,"LINESTRING (-111.321311 32.291634, -111.400992 32.303566)",,Zonal connector,1,0.15,4,1
30163,,883,43398,,5,1,-1,5.16,9,15,1111,"LINESTRING (-111.400991 32.303558, -111.321264 32.335567)",,Zonal connector,1,0.15,4,1
30163,,43398,883,,5,1,-1,5.16,9,15,1111,"LINESTRING (-111.321268 32.335575, -111.400995 32.303566)",,Zonal connector,1,0.15,4,1
30164,,883,43313,,5,1,-1,4.94,9,15,1111,"LINESTRING (-111.400989 32.303560, -111.372448 32.370989)",,Zonal connector,1,0.15,4,1
30164,,43313,883,,5,1,-1,4.94,9,15,1111,"LINESTRING (-111.372456 32.370993, -111.400997 32.303564)",,Zonal connector,1,0.15,4,1
30165,ANWAY RD,43396,43398,,6,1,-1,1.98,1,60,1800,"LINESTRING (-111.321277 32.306805, -111.321262 32.335571)",,Major arterial,1,0.15,4,1
30165,ANWAY RD,43398,43396,,6,1,-1,1.98,1,60,1800,"LINESTRING (-111.321270 32.335571, -111.321285 32.306805)",,Major arterial,1,0.15,4,1
30166,ANWAY RD,43386,43396,,6,1,-1,1.05,1,60,1800,"LINESTRING (-111.321308 32.291630, -111.321277 32.306805)",,Major arterial,1,0.15,4,1
30166,ANWAY RD,43396,43386,,6,1,-1,1.05,1,60,1800,"LINESTRING (-111.321285 32.306805, -111.321316 32.291630)",,Major arterial,1,0.15,4,1
30167,ANWAY RD,43379,43398,,6,1,-1,1.33,1,60,1800,"LINESTRING (-111.321240 32.354832, -111.321270 32.335571)",,Major arterial,1,0.15,4,1
30167,ANWAY RD,43398,43379,,6,1,-1,1.33,1,60,1800,"LINESTRING (-111.321262 32.335571, -111.321232 32.354832)",,Major arterial,1,0.15,4,1
30168,,887,43400,,5,1,-1,2.55,9,15,1111,"LINESTRING (-111.347771 32.406318, -111.304184 32.408497)",,Zonal connector,1,0.15,4,1
30168,,43400,887,,5,1,-1,2.55,9,15,1111,"LINESTRING (-111.304184 32.408505, -111.347771 32.406326)",,Zonal connector,1,0.15,4,1
30169,,887,43385,,5,1,-1,2.45,9,15,1111,"LINESTRING (-111.347774 32.406319, -111.321254 32.378713)",,Zonal connector,1,0.15,4,1
30169,,43385,887,,5,1,-1,2.45,9,15,1111,"LINESTRING (-111.321248 32.378719, -111.347768 32.406325)",,Zonal connector,1,0.15,4,1
30170,,887,43401,,5,1,-1,2.24,9,15,1111,"LINESTRING (-111.347768 32.406319, -111.320790 32.429379)",,Zonal connector,1,0.15,4,1
30170,,43401,887,,5,1,-1,2.24,9,15,1111,"LINESTRING (-111.320796 32.429385, -111.347774 32.406325)",,Zonal connector,1,0.15,4,1
30171,,889,43401,,5,1,-1,1.15,9,15,1111,"LINESTRING (-111.330035 32.444094, -111.320796 32.429380)",,Zonal connector,1,0.15,4,1
30171,,43401,889,,5,1,-1,1.15,9,15,1111,"LINESTRING (-111.320790 32.429384, -111.330029 32.444098)",,Zonal connector,1,0.15,4,1
30172,TRICO RD,43382,43403,,6,1,-1,1.01,1,65,1800,"LINESTRING (-111.304264 32.444088, -111.304257 32.429367)",,Major arterial,1,0.15,4,1
30172,TRICO RD,43403,43382,,6,1,-1,1.01,1,65,1800,"LINESTRING (-111.304249 32.429367, -111.304256 32.444088)",,Major arterial,1,0.15,4,1
30173,EL TIRO RD,43401,43404,,6,1,-1,1.54,1,45,1800,"LINESTRING (-111.320793 32.429386, -111.347084 32.429405)",,Major arterial,1,0.15,4,1
30173,EL TIRO RD,43404,43401,,6,1,-1,1.54,1,45,1800,"LINESTRING (-111.347084 32.429397, -111.320793 32.429378)",,Major arterial,1,0.15,4,1
30174,PUMP STATION RD,43315,43392,,6,1,-1,1.75,1,37,1800,"LINESTRING (-111.371609 32.454681, -111.371884 32.429337)",,Major arterial,1,0.15,4,1
30174,PUMP STATION RD,43392,43315,,6,1,-1,1.75,1,37,1800,"LINESTRING (-111.371876 32.429337, -111.371601 32.454681)",,Major arterial,1,0.15,4,1
30175,COCIO RD,43404,43405,,3,1,-1,1.54,1,37,1700,"LINESTRING (-111.347080 32.429401, -111.344784 32.451149)",,Collector,1,0.15,4,1
30175,COCIO RD,43405,43404,,3,1,-1,1.54,1,37,1700,"LINESTRING (-111.344792 32.451149, -111.347088 32.429401)",,Collector,1,0.15,4,1
30176,SILVERBELL RD,43315,43406,,6,1,-1,1.76,1,41,1800,"LINESTRING (-111.371604 32.454677, -111.345130 32.464081)",,Major arterial,1,0.15,4,1
30176,SILVERBELL RD,43406,43315,,6,1,-1,1.76,1,41,1800,"LINESTRING (-111.345132 32.464089, -111.371606 32.454685)",,Major arterial,1,0.15,4,1
30177,EL TIRO RD,43404,43392,,6,1,-1,1.45,1,37,1800,"LINESTRING (-111.347084 32.429405, -111.371880 32.429341)",,Major arterial,1,0.15,4,1
30177,EL TIRO RD,43392,43404,,6,1,-1,1.45,1,37,1800,"LINESTRING (-111.371880 32.429333, -111.347084 32.429397)",,Major arterial,1,0.15,4,1
30178,TRICO RD,43400,43384,,6,1,-1,1.14,1,65,1800,"LINESTRING (-111.304188 32.408501, -111.303967 32.391998)",,Major arterial,1,0.15,4,1
30178,TRICO RD,43384,43400,,6,1,-1,1.14,1,65,1800,"LINESTRING (-111.303959 32.391998, -111.304180 32.408501)",,Major arterial,1,0.15,4,1
30179,EL TIRO RD,43403,43401,,6,1,-1,0.97,1,45,1800,"LINESTRING (-111.304253 32.429371, -111.320793 32.429386)",,Major arterial,1,0.15,4,1
30179,EL TIRO RD,43401,43403,,6,1,-1,0.97,1,45,1800,"LINESTRING (-111.320793 32.429378, -111.304253 32.429363)",,Major arterial,1,0.15,4,1
30180,AVRA VALLEY RD,43384,43385,,6,1,-1,1.44,1,65,1800,"LINESTRING (-111.303965 32.392001, -111.321253 32.378719)",,Major arterial,1,0.15,4,1
30180,AVRA VALLEY RD,43385,43384,,6,1,-1,1.44,1,65,1800,"LINESTRING (-111.321249 32.378713, -111.303961 32.391995)",,Major arterial,1,0.15,4,1
30181,TRICO RD,43400,43403,,6,1,-1,1.44,1,65,1800,"LINESTRING (-111.304180 32.408501, -111.304249 32.429367)",,Major arterial,1,0.15,4,1
30181,TRICO RD,43403,43400,,6,1,-1,1.44,1,65,1800,"LINESTRING (-111.304257 32.429367, -111.304188 32.408501)",,Major arterial,1,0.15,4,1
30182,,823,43388,,5,1,-1,0.99,9,15,1111,"LINESTRING (-111.286991 32.465893, -111.286999 32.480270)",,Zonal connector,1,0.15,4,1
30182,,43388,823,,5,1,-1,0.99,9,15,1111,"LINESTRING (-111.287007 32.480270, -111.286999 32.465893)",,Zonal connector,1,0.15,4,1
30183,TRICO RD,43407,43393,,6,1,-1,2.02,1,60,1800,"LINESTRING (-111.304173 32.480396, -111.304241 32.451069)",,Major arterial,1,0.15,4,1
30183,TRICO RD,43393,43407,,6,1,-1,2.02,1,60,1800,"LINESTRING (-111.304233 32.451069, -111.304165 32.480396)",,Major arterial,1,0.15,4,1
30184,SILVERBELL RD,43408,43406,,6,1,-1,3.1,1,49,1800,"LINESTRING (-111.304251 32.444897, -111.345129 32.464089)",,Major arterial,1,0.15,4,1
30184,SILVERBELL RD,43406,43408,,6,1,-1,3.1,1,49,1800,"LINESTRING (-111.345133 32.464081, -111.304255 32.444889)",,Major arterial,1,0.15,4,1
30185,,889,43406,,5,1,-1,1.64,9,15,1111,"LINESTRING (-111.330029 32.444098, -111.345128 32.464087)",,Zonal connector,1,0.15,4,1
30185,,43406,889,,5,1,-1,1.64,9,15,1111,"LINESTRING (-111.345134 32.464083, -111.330035 32.444094)",,Zonal connector,1,0.15,4,1
30186,COCIO RD,43406,43405,,3,1,-1,0.89,1,37,1700,"LINESTRING (-111.345135 32.464085, -111.344792 32.451149)",,Collector,1,0.15,4,1
30186,COCIO RD,43405,43406,,3,1,-1,0.89,1,37,1700,"LINESTRING (-111.344784 32.451149, -111.345127 32.464085)",,Collector,1,0.15,4,1
30187,,889,43405,,5,1,-1,0.99,9,15,1111,"LINESTRING (-111.330030 32.444100, -111.344786 32.451153)",,Zonal connector,1,0.15,4,1
