link_id,tmc_corridor_name,tmc_road_sequence,tmc,link_type_name,from_node_id,to_node_id,geometry,link_type_code,FT,AT,nlanes,link_distance_VDF,free_speed,capacity,k_critical,v_congestion_cutoff,AM_Volume,AM_speed_BPR,AM_speed_QVDF, AM_t0,AM_t3,AM_P, AM_D,AM_DC_ratio,AM_mu,AM_gamma,vh06,vh07,vh08,vh09,vh10,vh11,vh12,vh13,vh14,vh15,vh16,vh17,vh18,vh19,vrh06,vrh07,vrh08,vrh09,vrh10,vrh11,vrh12,vrh13,vrh14,vrh15,vrh16,vrh17,vrh18,vrh19,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,vr06:00,vr06:15,vr06:30,vr06:45,vr07:00,vr07:15,vr07:30,vr07:45,vr08:00,vr08:15,vr08:30,vr08:45,vr09:00,vr09:15,vr09:30,vr09:45,vr10:00,vr10:15,vr10:30,vr10:45,vr11:00,vr11:15,vr11:30,vr11:45,vr12:00,vr12:15,vr12:30,vr12:45,vr13:00,vr13:15,vr13:30,vr13:45,vr14:00,vr14:15,vr14:30,vr14:45,vr15:00,vr15:15,vr15:30,vr15:45,vr16:00,vr16:15,vr16:30,vr16:45,vr17:00,vr17:15,vr17:30,vr17:45,vr18:00,vr18:15,vr18:30,vr18:45,vr19:00,vr19:15,vr19:30,vr19:45,
163,network_wide,-1,,,5436,5018,"",,1,1,0,0.506900,43.000000,854.000000,45.000000,36.549999,2044.198816,7.258133,35.784504, 7.306480,7.693520,0.387039, 681.399605,0.797892,854.000000,10594.176978,43.000,39.802,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,43.000,43.000,43.000,43.000,43.000,37.739,36.225,37.739,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,1.000,1.000,1.000,1.000,1.000,1.000,0.991,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
164,network_wide,-1,,,5436,5577,"",,1,1,0,0.187000,36.000000,814.000000,45.000000,30.600000,667.156933,33.717745,35.501872, 7.486534,7.513466,0.026932, 333.578466,0.409802,814.000000,485379065.620011,36.000,35.337,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,36.000,36.000,36.000,36.000,36.000,35.744,30.600,35.744,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
165,network_wide,-1,,,5436,5578,"",,1,1,0,0.437500,39.000000,854.000000,45.000000,33.150002,1985.172757,7.249357,33.069406, 7.327882,7.672118,0.344236, 661.724252,0.774853,854.000000,18272.205214,39.000,36.376,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,39.000,34.540,32.965,34.540,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,0.994,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
166,network_wide,-1,,,5436,11125,"",,1,1,0,0.250900,36.000000,814.000000,45.000000,30.600000,1446.476578,14.424915,27.479996, 7.202438,7.797562,0.595123, 723.238289,0.888499,814.000000,2716.997163,36.000,32.598,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,36.000,36.000,36.000,36.000,36.000,35.281,29.138,35.281,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,1.000,1.000,1.000,1.000,1.000,1.000,0.952,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
167,network_wide,-1,,,5440,4952,"",,1,1,0,0.391990,32.000000,666.000000,45.000000,27.200001,482.620281,30.728945,28.139553, 7.368334,7.631666,0.263332, 482.620281,0.724655,666.000000,49510.088705,32.000,29.818,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,32.000,32.000,32.000,32.000,32.000,29.380,27.148,29.380,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,1.000,1.000,1.000,1.000,1.000,1.000,0.998,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
168,network_wide,-1,,,5440,11125,"",,1,1,0,0.276770,36.000000,814.000000,45.000000,30.600000,973.903200,27.536268,33.843657, 7.438850,7.561150,0.122299, 486.951600,0.598221,814.000000,1142180.848654,36.000,34.526,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,36.000,36.000,36.000,36.000,36.000,34.772,30.597,34.772,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
169,network_wide,-1,,,5440,11127,"",,1,1,0,0.259770,36.000000,814.000000,45.000000,30.600000,1892.420117,6.689070,20.424263, 6.933022,8.066978,1.133955, 946.210059,1.162420,814.000000,681.146141,36.000,22.429,35.469,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,1.000,0.733,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,36.000,36.000,36.000,36.000,29.631,21.409,18.417,21.409,29.631,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,1.000,1.000,1.000,1.000,0.968,0.700,0.602,0.700,0.968,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
170,network_wide,-1,,,5440,11827,"",,1,1,0,0.189810,32.000000,666.000000,45.000000,27.200001,597.041121,29.173792,24.218513, 7.191632,7.808368,0.616736, 597.041121,0.896458,666.000000,2251.690112,32.000,28.775,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,32.000,32.000,32.000,32.000,32.000,31.106,25.712,31.106,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,1.000,1.000,1.000,1.000,1.000,1.000,0.945,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
171,network_wide,-1,,,5441,5861,"",,1,1,0,0.107320,36.000000,814.000000,45.000000,30.600000,1892.420117,6.689070,20.424263, 6.933022,8.066978,1.133955, 946.210059,1.162420,814.000000,681.146141,36.000,22.429,35.469,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,1.000,0.733,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,36.000,36.000,36.000,36.000,29.631,21.409,18.417,21.409,29.631,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,1.000,1.000,1.000,1.000,0.968,0.700,0.602,0.700,0.968,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
172,network_wide,-1,,,5441,11126,"",,1,1,0,0.119320,36.000000,814.000000,45.000000,30.600000,933.553158,28.582602,34.162275, 7.448372,7.551628,0.103257, 466.776579,0.573436,814.000000,2247166.807423,36.000,34.696,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,36.000,36.000,36.000,36.000,36.000,34.975,30.599,34.975,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
173,network_wide,-1,,,5524,5022,"",,1,1,0,0.198800,36.000000,814.000000,45.000000,30.600000,2528.052132,2.407181,11.829769, 6.710886,8.289114,1.578229, 1264.026066,1.552858,800.914267,670.196146,36.000,10.959,34.350,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,1.000,0.358,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,36.000,36.000,36.000,36.000,16.197,10.170,8.788,10.170,16.197,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,1.000,1.000,1.000,1.000,0.529,0.332,0.287,0.332,0.529,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
174,network_wide,-1,,,5524,5863,"",,1,1,0,0.469700,36.000000,814.000000,45.000000,30.600000,1364.044708,16.492645,28.911393, 7.264687,7.735313,0.470626, 682.022354,0.837865,814.000000,5886.746317,36.000,32.723,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,36.000,36.000,36.000,36.000,36.000,30.900,30.011,30.900,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,1.000,1.000,1.000,1.000,1.000,1.000,0.981,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
175,network_wide,-1,,,5577,5436,"",,1,1,0,0.187000,36.000000,814.000000,45.000000,30.600000,1174.677103,21.811169,31.722249, 7.370579,7.629421,0.258842, 587.338551,0.721546,814.000000,57570.687457,36.000,33.596,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,36.000,36.000,36.000,36.000,36.000,33.114,30.545,33.114,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,1.000,1.000,1.000,1.000,1.000,1.000,0.998,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
176,network_wide,-1,,,5578,5436,"",,1,1,0,0.437500,39.000000,854.000000,45.000000,33.150002,1884.484494,8.559090,34.042425, 7.360234,7.639766,0.279533, 628.161498,0.735552,854.000000,41165.170861,39.000,36.144,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,39.000,35.559,33.069,35.559,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,0.998,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
177,network_wide,-1,,,5587,5174,"",,1,1,0,0.296100,36.000000,814.000000,45.000000,30.600000,1966.672797,5.890832,19.353175, 6.907557,8.092443,1.184887, 983.336399,1.208030,814.000000,681.146141,36.000,21.077,35.394,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,1.000,0.689,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,36.000,36.000,36.000,36.000,28.725,19.964,17.108,19.964,28.725,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,1.000,1.000,1.000,1.000,0.939,0.652,0.559,0.652,0.939,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
178,network_wide,-1,,,5587,10857,"",,1,1,0,0.145900,26.000000,514.000000,45.000000,22.100000,382.323270,24.858599,22.563805, 7.353843,7.646157,0.292314, 382.323270,0.743820,514.000000,31176.003383,26.000,23.993,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,26.000,26.000,26.000,26.000,26.000,23.572,22.036,23.572,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,1.000,1.000,1.000,1.000,1.000,1.000,0.997,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
179,network_wide,-1,,,5587,11259,"",,1,1,0,0.410500,36.000000,814.000000,45.000000,30.600000,911.820531,29.122126,34.319805, 7.453014,7.546986,0.093972, 455.910266,0.560086,814.000000,3275434.661595,36.000,34.777,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,36.000,36.000,36.000,36.000,36.000,35.073,30.599,35.073,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,36.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
180,network_wide,-1,,,5588,1357,"",,1,1,0,0.495500,21.000000,10000.000000,45.000000,17.850000,141.853155,21.000000,21.000000, 7.500000,7.500000,0.000000, 20.264736,0.002026,10000.000000,79957921113281418728419687664589741601358610432.000000,21.000,20.737,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,21.000,21.000,21.000,21.000,21.000,21.000,17.850,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
181,network_wide,-1,,,5588,5215,"",,1,1,0,0.143500,29.000000,666.000000,45.000000,24.650000,1148.949561,12.453770,7.213964, 6.610175,8.389825,1.779649, 1148.949561,1.725149,645.604569,670.636221,29.000,5.982,27.297,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,1.000,0.243,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,29.000,29.000,29.000,29.000,8.562,5.596,4.917,5.596,8.562,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,29.000,1.000,1.000,1.000,1.000,0.347,0.227,0.199,0.227,0.347,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
