first_column,agent_id,o_zone_id,d_zone_id,path_id,display_code,impacted_flag,info_receiving_flag,diverted_flag,agent_type_no,agent_type,PCE_unit,demand_period,volume,toll,departure_time,travel_time,distance_km,distance_mile,speed_kmph,speed_mph,waiting_time,max_link_waiting_time,max_wait_link,node_sequence,time_sequence
,3235,1,2,0,0,0,0,0,1,auto,1,PM,1,0,922.9215,11.8910,23.1696,14.4000,116.9103,72.6602,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.041687;923.841675;924.650024;925.450012;926.262512;927.150024;928.041687;928.920837;932.133362;933.012512;933.812500;934.812500;
,3236,1,2,0,0,0,0,0,1,auto,1,PM,1,0,922.9623,11.8710,23.1696,14.4000,117.1064,72.7821,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.058350;923.858337;924.666687;925.466675;926.266663;927.150024;928.049988;928.937500;932.137512;933.033325;933.833313;934.833313;
,3237,1,2,0,0,0,0,0,1,auto,1,PM,1,0,922.9531,11.8636,23.1696,14.4000,117.1797,72.8277,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.049988;923.849976;924.650024;925.450012;926.262512;927.150024;928.041687;928.920837;932.133362;933.016663;933.816650;934.816650;
,3238,1,2,0,0,0,0,0,1,auto,1,PM,1,0,922.9938,11.8812,23.1696,14.4000,117.0063,72.7199,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.095825;923.895813;924.695862;925.500000;926.312500;927.208313;928.087524;928.970825;932.195862;933.075012;933.875000;934.875000;
,3239,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.0345,11.8571,23.1696,14.4000,117.2439,72.8675,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.145813;923.945862;924.745850;925.545837;926.345825;927.224976;928.112488;929.000000;932.200012;933.091675;933.891663;934.891663;
,3240,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.0253,11.8664,23.1696,14.4000,117.1524,72.8107,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.145813;923.945862;924.745850;925.545837;926.345825;927.224976;928.112488;928.991638;932.195862;933.091675;933.891663;934.891663;
,3241,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.0660,11.8590,23.1696,14.4000,117.2257,72.8562,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.166687;923.966675;924.766663;925.575012;926.383362;927.266663;928.150024;929.045837;932.245850;933.125000;933.924988;934.924988;
,3242,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.1068,11.8432,23.1696,14.4000,117.3816,72.9532,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.216675;924.016663;924.816650;925.616638;926.424988;927.304138;928.191650;929.070862;932.270813;933.150024;933.950012;934.950012;
,3243,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.0975,11.8525,23.1696,14.4000,117.2900,72.8962,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.216675;924.016663;924.816650;925.616638;926.424988;927.304138;928.191650;929.070862;932.270813;933.150024;933.950012;934.950012;
,3244,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.1383,11.8326,23.1696,14.4000,117.4874,73.0189,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.237488;924.037476;924.849976;925.650024;926.454163;927.333313;928.212524;929.091675;932.291687;933.170837;933.970825;934.970825;
,3245,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.1790,11.8543,23.1696,14.4000,117.2718,72.8849,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.291687;924.091675;924.891663;925.691650;926.495850;927.383362;928.266663;929.145813;932.345825;933.233337;934.033325;935.033325;
,3246,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.1698,11.8636,23.1696,14.4000,117.1804,72.8281,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.291687;924.091675;924.891663;925.691650;926.495850;927.383362;928.266663;929.145813;932.345825;933.233337;934.033325;935.033325;
,3247,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.2105,11.8395,23.1696,14.4000,117.4187,72.9762,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.312500;924.116638;924.916687;925.729187;926.529175;927.408325;928.291687;929.170837;932.370850;933.250000;934.049988;935.049988;
,3248,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.2513,11.8362,23.1696,14.4000,117.4509,72.9962,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.362488;924.162476;924.962524;925.762512;926.570862;927.450012;928.329163;929.208313;932.408325;933.287476;934.087524;935.087524;
,3249,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.2420,11.8455,23.1696,14.4000,117.3592,72.9392,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.362488;924.162476;924.962524;925.762512;926.570862;927.450012;928.329163;929.208313;932.408325;933.287476;934.087524;935.087524;
,3250,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.2828,11.8506,23.1696,14.4000,117.3089,72.9079,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.404175;924.204163;925.004150;925.804138;926.608337;927.491638;928.370850;929.250000;932.450012;933.333313;934.133362;935.133362;
,3251,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.3235,11.8681,23.1696,14.4000,117.1350,72.7999,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.441650;924.241638;925.041687;925.841675;926.650024;927.529175;928.416687;929.299988;932.512512;933.391663;934.191650;935.191650;
,3252,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.3143,11.8316,23.1696,14.4000,117.4972,73.0250,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.412476;924.212524;925.012512;925.812500;926.612488;927.491638;928.370850;929.266663;932.466675;933.345825;934.145813;935.145813;
,3253,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.3550,11.8575,23.1696,14.4000,117.2404,72.8654,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.454163;924.254150;925.054138;925.854187;926.654175;927.533325;928.416687;929.316650;932.516663;933.412476;934.212524;935.212524;
,3254,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.3958,11.8376,23.1696,14.4000,117.4377,72.9880,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.491638;924.291687;925.091675;925.891663;926.691650;927.570862;928.450012;929.333313;932.533325;933.433350;934.233337;935.233337;
,3255,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.3865,11.8302,23.1696,14.4000,117.5112,73.0337,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.483337;924.283325;925.083313;925.883362;926.683350;927.562500;928.450012;929.329163;932.533325;933.416687;934.216675;935.216675;
,3256,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.4272,11.8686,23.1696,14.4000,117.1309,72.7973,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.545837;924.345825;925.150024;925.950012;926.758362;927.645813;928.525024;929.416687;932.616638;933.495850;934.295837;935.295837;
,3257,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.4680,11.8487,23.1696,14.4000,117.3277,72.9197,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.566650;924.366638;925.166687;925.966675;926.766663;927.650024;928.533325;929.433350;932.633362;933.516663;934.316650;935.316650;
,3258,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.4587,11.8412,23.1696,14.4000,117.4011,72.9653,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.558350;924.358337;925.158325;925.958313;926.758362;927.645813;928.525024;929.416687;932.616638;933.500000;934.299988;935.299988;
,3259,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.4995,11.8505,23.1696,14.4000,117.3095,72.9083,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.599976;924.400024;925.200012;926.008362;926.808350;927.687500;928.566650;929.450012;932.662476;933.549988;934.349976;935.349976;
,3260,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.5403,11.8431,23.1696,14.4000,117.3830,72.9540,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.637512;924.437500;925.237488;926.037476;926.837524;927.716675;928.599976;929.479187;932.691650;933.583313;934.383362;935.383362;
,3261,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.5310,11.8398,23.1696,14.4000,117.4152,72.9740,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.629150;924.429138;925.229187;926.033325;926.833313;927.716675;928.599976;929.479187;932.691650;933.570862;934.370850;935.370850;
,3262,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.5718,11.8574,23.1696,14.4000,117.2411,72.8658,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.691650;924.491638;925.291687;926.099976;926.900024;927.779175;928.658325;929.549988;932.750000;933.629150;934.429138;935.429138;
,3263,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.6125,11.8375,23.1696,14.4000,117.4384,72.9884,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.733337;924.533325;925.333313;926.133362;926.933350;927.812500;928.691650;929.570862;932.770813;933.650024;934.450012;935.450012;
,3264,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.6033,11.8301,23.1696,14.4000,117.5119,73.0341,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.700012;924.500000;925.299988;926.099976;926.900024;927.779175;928.658325;929.549988;932.750000;933.633362;934.433350;935.433350;
,3265,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.6440,11.8227,23.1696,14.4000,117.5856,73.0799,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.741638;924.541687;925.341675;926.141663;926.941650;927.820862;928.700012;929.579163;932.779175;933.666687;934.466675;935.466675;
,3266,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.6848,11.8486,23.1696,14.4000,117.3284,72.9201,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.804138;924.604187;925.404175;926.204163;927.012512;927.891663;928.770813;929.650024;932.849976;933.733337;934.533325;935.533325;
,3267,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.6755,11.8203,23.1696,14.4000,117.6088,73.0943,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.775024;924.575012;925.375000;926.174988;926.979187;927.858337;928.737488;929.616638;932.816650;933.695862;934.495850;935.495850;
,3268,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.7162,11.8338,23.1696,14.4000,117.4754,73.0114,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.812500;924.612488;925.412476;926.212524;927.012512;927.891663;928.770813;929.666687;932.866638;933.750000;934.549988;935.549988;
,3269,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.7570,11.8763,23.1696,14.4000,117.0542,72.7497,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.875000;924.683350;925.483337;926.283325;927.083313;927.966675;928.849976;929.733337;932.933350;933.833313;934.633362;935.633362;
,3270,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.7477,11.8648,23.1696,14.4000,117.1685,72.8207,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.875000;924.683350;925.483337;926.283325;927.083313;927.966675;928.849976;929.733337;932.933350;933.812500;934.612488;935.612488;
,3271,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.7885,11.8448,23.1696,14.4000,117.3655,72.9431,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.887512;924.687500;925.487488;926.287476;927.087524;927.966675;928.866638;929.750000;932.950012;933.833313;934.633362;935.633362;
,3272,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.8292,11.8374,23.1696,14.4000,117.4390,72.9888,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.929138;924.729187;925.529175;926.329163;927.129150;928.008362;928.887512;929.766663;932.966675;933.866638;934.666687;935.666687;
,3273,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.8200,11.8300,23.1696,14.4000,117.5126,73.0346,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.916687;924.716675;925.516663;926.329163;927.129150;928.008362;928.887512;929.766663;932.966675;933.849976;934.650024;935.650024;
,3274,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.8607,11.8809,23.1696,14.4000,117.0090,72.7215,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.962524;924.762512;925.562500;926.362488;927.166687;928.066650;928.954163;929.837524;933.049988;933.941650;934.741638;935.741638;
,3275,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.9015,11.8652,23.1696,14.4000,117.1643,72.8181,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.000000;924.799988;925.599976;926.400024;927.200012;928.083313;928.966675;929.849976;933.049988;933.966675;934.766663;935.766663;
,3276,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.8922,11.8578,23.1696,14.4000,117.2376,72.8636,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,923.991638;924.791687;925.591675;926.400024;927.200012;928.079163;928.958313;929.837524;933.049988;933.950012;934.750000;935.750000;
,3277,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.9330,11.8545,23.1696,14.4000,117.2697,72.8836,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.033325;924.833313;925.633362;926.441650;927.241638;928.129150;929.016663;929.895813;933.108337;933.987488;934.787476;935.787476;
,3278,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.9738,11.8471,23.1696,14.4000,117.3432,72.9292,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.070862;924.870850;925.670837;926.470825;927.283325;928.166687;929.045837;929.941650;933.141663;934.020813;934.820862;935.820862;
,3279,1,2,0,0,0,0,0,1,auto,1,PM,1,0,923.9645,11.8397,23.1696,14.4000,117.4166,72.9749,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.062500;924.866638;925.666687;926.470825;927.283325;928.166687;929.045837;929.924988;933.125000;934.004150;934.804138;935.804138;
,3280,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.0052,11.8448,23.1696,14.4000,117.3662,72.9436,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.108337;924.908325;925.708313;926.512512;927.320862;928.208313;929.087524;929.966675;933.166687;934.049988;934.849976;935.849976;
,3281,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.0460,11.8374,23.1696,14.4000,117.4397,72.9893,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.145813;924.945862;925.745850;926.545837;927.349976;928.229187;929.108337;929.987488;933.187500;934.083313;934.883362;935.883362;
,3282,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.0367,11.8299,23.1696,14.4000,117.5133,73.0350,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.133362;924.933350;925.745850;926.545837;927.349976;928.229187;929.108337;929.987488;933.187500;934.066650;934.866638;935.866638;
,3283,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.0775,11.8517,23.1696,14.4000,117.2976,72.9009,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.179138;924.979187;925.779175;926.587524;927.400024;928.283325;929.162476;930.041687;933.250000;934.129150;934.929138;935.929138;
,3284,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.1182,11.8443,23.1696,14.4000,117.3710,72.9466,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.229187;925.029175;925.829163;926.629150;927.429138;928.308350;929.187500;930.066650;933.266663;934.162476;934.962524;935.962524;
,3285,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.1089,11.8535,23.1696,14.4000,117.2795,72.8897,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.229187;925.029175;925.829163;926.629150;927.429138;928.308350;929.187500;930.066650;933.266663;934.162476;934.962524;935.962524;
,3286,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.1497,11.8586,23.1696,14.4000,117.2292,72.8584,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.270813;925.070862;925.870850;926.670837;927.470825;928.349976;929.229187;930.125000;933.325012;934.208313;935.008362;936.008362;
,3287,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.1905,11.8595,23.1696,14.4000,117.2201,72.8528,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.308350;925.108337;925.908325;926.708313;927.508362;928.387512;929.266663;930.145813;933.362488;934.250000;935.049988;936.049988;
,3288,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.1812,11.8313,23.1696,14.4000,117.5000,73.0267,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.279175;925.079163;925.879150;926.679138;927.479187;928.358337;929.237488;930.133362;933.333313;934.212524;935.012512;936.012512;
,3289,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.2220,11.8447,23.1696,14.4000,117.3669,72.9440,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.320862;925.120850;925.920837;926.720825;927.520813;928.400024;929.283325;930.162476;933.362488;934.266663;935.066650;936.066650;
,3290,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.2627,11.8540,23.1696,14.4000,117.2753,72.8870,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.383362;925.183350;925.983337;926.783325;927.587524;928.466675;929.349976;930.229187;933.433350;934.316650;935.116638;936.116638;
,3291,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.2535,11.8632,23.1696,14.4000,117.1838,72.8302,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.383362;925.183350;925.983337;926.783325;927.587524;928.466675;929.349976;930.229187;933.433350;934.316650;935.116638;936.116638;
,3292,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.2942,11.8391,23.1696,14.4000,117.4222,72.9784,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.391663;925.191650;926.000000;926.799988;927.599976;928.479187;929.366638;930.245850;933.450012;934.333313;935.133362;936.133362;
,3293,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.3350,11.8650,23.1696,14.4000,117.1657,72.8189,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.454163;925.254150;926.054138;926.854187;927.666687;928.549988;929.433350;930.312500;933.516663;934.400024;935.200012;936.200012;
,3294,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.3257,11.8160,23.1696,14.4000,117.6524,73.1214,-0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.424988;925.224976;926.025024;926.825012;927.625000;928.504150;929.383362;930.262512;933.462524;934.341675;935.141663;936.141663;
,3295,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.3665,11.8335,23.1696,14.4000,117.4776,73.0128,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.462524;925.262512;926.062500;926.862488;927.666687;928.549988;929.433350;930.312500;933.516663;934.400024;935.200012;936.200012;
,3296,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.4072,11.8595,23.1696,14.4000,117.2208,72.8532,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.516663;925.316650;926.116638;926.916687;927.716675;928.595825;929.474976;930.354187;933.566650;934.466675;935.266663;936.266663;
,3297,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.3979,11.8521,23.1696,14.4000,117.2941,72.8988,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.516663;925.316650;926.116638;926.916687;927.716675;928.595825;929.474976;930.354187;933.566650;934.450012;935.250000;936.250000;
,3298,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.4387,11.8446,23.1696,14.4000,117.3676,72.9444,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.558350;925.358337;926.158325;926.958313;927.758362;928.637512;929.516663;930.395813;933.599976;934.483337;935.283325;936.283325;
,3299,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.4794,11.8497,23.1696,14.4000,117.3172,72.9131,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.591675;925.391663;926.191650;926.995850;927.795837;928.674988;929.566650;930.450012;933.650024;934.529175;935.329163;936.329163;
,3300,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.4702,11.8256,23.1696,14.4000,117.5562,73.0616,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.566650;925.366638;926.166687;926.966675;927.766663;928.645813;929.525024;930.416687;933.616638;934.495850;935.295837;936.295837;
,3301,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.5109,11.8557,23.1696,14.4000,117.2578,72.8762,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.629150;925.429138;926.229187;927.029175;927.837524;928.716675;929.595825;930.474976;933.683350;934.566650;935.366638;936.366638;
,3302,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.5517,11.8483,23.1696,14.4000,117.3312,72.9218,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.650024;925.450012;926.250000;927.049988;927.849976;928.733337;929.612488;930.491638;933.691650;934.599976;935.400024;936.400024;
,3303,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.5424,11.8409,23.1696,14.4000,117.4047,72.9675,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.641663;925.441650;926.241638;927.041687;927.841675;928.720825;929.599976;930.479187;933.683350;934.583313;935.383362;936.383362;
,3304,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.5832,11.8460,23.1696,14.4000,117.3543,72.9361,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.679138;925.479187;926.279175;927.079163;927.879150;928.758362;929.637512;930.516663;933.716675;934.629150;935.429138;936.429138;
,3305,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.6240,11.8594,23.1696,14.4000,117.2215,72.8537,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.745850;925.545837;926.345825;927.145813;927.945862;928.825012;929.704163;930.591675;933.791687;934.683350;935.483337;936.483337;
,3306,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.6147,11.8353,23.1696,14.4000,117.4600,73.0019,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.712524;925.512512;926.312500;927.112488;927.912476;928.791687;929.683350;930.566650;933.766663;934.650024;935.450012;936.450012;
,3307,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.6555,11.8279,23.1696,14.4000,117.5337,73.0476,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.754150;925.554138;926.354187;927.154175;927.954163;928.833313;929.712524;930.591675;933.791687;934.683350;935.483337;936.483337;
,3308,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.6962,11.8705,23.1696,14.4000,117.1120,72.7856,0.1,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.816650;925.616638;926.416687;927.216675;928.025024;928.904175;929.783325;930.662476;933.866638;934.766663;935.566650;936.566650;
,3309,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.6870,11.8256,23.1696,14.4000,117.5569,73.0621,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.783325;925.583313;926.383362;927.183350;927.983337;928.866638;929.750000;930.633362;933.833313;934.712524;935.512512;936.512512;
,3310,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.7277,11.8557,23.1696,14.4000,117.2585,72.8766,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.825012;925.625000;926.424988;927.224976;928.025024;928.904175;929.783325;930.662476;933.866638;934.783325;935.583313;936.583313;
,3311,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.7684,11.8357,23.1696,14.4000,117.4559,72.9993,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.866638;925.666687;926.466675;927.266663;928.066650;928.945862;929.825012;930.712524;933.912476;934.804138;935.604187;936.604187;
,3312,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.7592,11.8450,23.1696,14.4000,117.3641,72.9423,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.858337;925.658325;926.458313;927.258362;928.058350;928.937500;929.816650;930.712524;933.912476;934.804138;935.604187;936.604187;
,3313,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.7999,11.8459,23.1696,14.4000,117.3549,72.9366,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.895813;925.695862;926.495850;927.299988;928.099976;928.983337;929.866638;930.745850;933.966675;934.845825;935.645813;936.645813;
,3314,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.8407,11.8427,23.1696,14.4000,117.3872,72.9566,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.962524;925.762512;926.562500;927.366638;928.166687;929.045837;929.924988;930.804138;934.004150;934.883362;935.683350;936.683350;
,3315,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.8314,11.8519,23.1696,14.4000,117.2955,72.8996,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.929138;925.729187;926.529175;927.337524;928.145813;929.033325;929.912476;930.804138;934.004150;934.883362;935.683350;936.683350;
,3316,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.8722,11.8278,23.1696,14.4000,117.5343,73.0481,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,924.970825;925.770813;926.570862;927.370850;928.183350;929.062500;929.941650;930.820862;934.020813;934.900024;935.700012;936.700012;
,3317,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.9129,11.8329,23.1696,14.4000,117.4838,73.0167,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,925.012512;925.812500;926.612488;927.416687;928.224976;929.104187;929.983337;930.866638;934.066650;934.945862;935.745850;936.745850;
,3318,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.9037,11.8422,23.1696,14.4000,117.3921,72.9596,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,925.000000;925.799988;926.604187;927.416687;928.224976;929.104187;929.983337;930.866638;934.066650;934.945862;935.745850;936.745850;
,3319,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.9444,11.8347,23.1696,14.4000,117.4656,73.0054,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,925.045837;925.845825;926.645813;927.445862;928.245850;929.125000;930.004150;930.887512;934.099976;934.979187;935.779175;936.779175;
,3320,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.9852,11.8482,23.1696,14.4000,117.3326,72.9227,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,925.095825;925.895813;926.695862;927.495850;928.299988;929.179138;930.058350;930.950012;934.150024;935.033325;935.833313;936.833313;
,3321,1,2,0,0,0,0,0,1,auto,1,PM,1,0,924.9759,11.8533,23.1696,14.4000,117.2822,72.8914,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,925.095825;925.895813;926.695862;927.495850;928.299988;929.179138;930.058350;930.950012;934.150024;935.029175;935.829163;936.829163;
,3322,1,2,0,0,0,0,0,1,auto,1,PM,1,0,925.0167,11.8500,23.1696,14.4000,117.3144,72.9114,0.0,0.0,,1;3;4;5;6;7;8;9;10;11;12;2;,925.137512;925.937500;926.737488;927.537476;928.337524;929.216675;930.095825;930.983337;934.183350;935.066650;935.866638;936.866638;
