od_no,o_zone_id,d_zone_id,o_sindex,d_sindex,o_district_id,d_district_id,agent_type,demand_period,volume,connectivity_flag,s_x_coord,s_y_coord,t_x_coord,t_y_coord,path_FF_travel_time_min,distance_km,distance_mile,
1313,38,21,37,20,0,0,p,AM,3.40,1,-111.936589,40.553565,-111.913648,40.554715,4.7218,3.6462,2.2661,
1314,38,22,37,21,0,0,p,AM,1.72,1,-111.936589,40.553565,-111.900748,40.562521,5.5950,4.2571,2.6458,
1315,38,23,37,22,0,0,p,AM,0.79,1,-111.936589,40.553565,-111.902492,40.575680,7.2183,5.3022,3.2953,
1316,38,24,37,23,0,0,p,AM,4.45,1,-111.936589,40.553565,-111.907451,40.592344,8.9321,6.8752,4.2729,
1317,38,25,37,24,0,0,p,AM,0.30,1,-111.936589,40.553565,-111.923428,40.584054,6.3042,4.3950,2.7315,
1318,38,26,37,25,0,0,p,AM,0.60,1,-111.936589,40.553565,-111.921418,40.591609,6.3460,5.5192,3.4302,
1319,38,27,37,26,0,0,p,AM,0.92,1,-111.936589,40.553565,-111.943605,40.584092,5.1462,4.1631,2.5874,
1320,38,28,37,27,0,0,p,AM,1.36,1,-111.936589,40.553565,-111.911824,40.577722,6.8093,5.0726,3.1527,
1321,38,30,37,29,0,0,p,AM,0.58,1,-111.936589,40.553565,-111.901834,40.584029,7.2820,5.5261,3.4345,
1322,38,31,37,30,0,0,p,AM,1.82,1,-111.936589,40.553565,-111.944074,40.606326,7.3421,6.6140,4.1106,
1323,38,32,37,31,0,0,p,AM,1.22,1,-111.936589,40.553565,-111.943375,40.616454,8.2785,7.7568,4.8209,
1324,38,33,37,32,0,0,p,AM,0.53,1,-111.936589,40.553565,-111.943535,40.568001,3.4405,2.3784,1.4782,
1325,38,34,37,33,0,0,p,AM,3.00,1,-111.936589,40.553565,-111.934408,40.607297,6.9002,6.3651,3.9559,
1326,38,35,37,34,0,0,p,AM,0.44,1,-111.936589,40.553565,-111.924502,40.617134,9.1271,7.9619,4.9484,
1327,38,36,37,35,0,0,p,AM,0.69,1,-111.936589,40.553565,-111.908054,40.616174,10.4241,9.3755,5.8269,
1328,38,37,37,36,0,0,p,AM,1.39,1,-111.936589,40.553565,-111.934352,40.576870,4.3212,3.3292,2.0691,
1329,38,39,37,38,0,0,p,AM,0.48,1,-111.936589,40.553565,-111.908153,40.571760,6.5230,4.8649,3.0235,
1330,38,40,37,39,0,0,p,AM,0.21,1,-111.936589,40.553565,-111.915638,40.613722,9.9831,8.9420,5.5575,
1331,38,41,37,40,0,0,p,AM,5.86,1,-111.936589,40.553565,-111.938760,40.630427,8.9778,8.8928,5.5269,
1332,39,1,38,0,0,0,p,AM,0.90,1,-111.908153,40.571760,-111.942300,40.624038,9.1172,8.7959,5.4667,
1333,39,2,38,1,0,0,p,AM,0.67,1,-111.908153,40.571760,-111.943739,40.609520,7.8403,7.3000,4.5370,
1334,39,3,38,2,0,0,p,AM,1.36,1,-111.908153,40.571760,-111.943604,40.587762,5.7029,4.8751,3.0299,
1335,39,5,38,4,0,0,p,AM,0.47,1,-111.908153,40.571760,-111.943762,40.562247,5.5916,4.6559,2.8936,
1336,39,6,38,5,0,0,p,AM,0.62,1,-111.908153,40.571760,-111.938753,40.552997,6.1462,5.2578,3.2677,
1337,39,7,38,6,0,0,p,AM,0.44,1,-111.908153,40.571760,-111.929153,40.555761,5.2215,4.1384,2.5720,
1338,39,9,38,8,0,0,p,AM,2.98,1,-111.908153,40.571760,-111.899113,40.558973,2.1446,1.4464,0.8989,
1339,39,10,38,9,0,0,p,AM,0.20,1,-111.908153,40.571760,-111.897106,40.569721,1.8786,1.1770,0.7315,
1340,39,11,38,10,0,0,p,AM,3.97,1,-111.908153,40.571760,-111.901030,40.587971,3.3902,2.6716,1.6604,
1341,39,12,38,11,0,0,p,AM,0.11,1,-111.908153,40.571760,-111.906610,40.605960,5.8548,4.2285,2.6280,
1342,39,13,38,12,0,0,p,AM,2.02,1,-111.908153,40.571760,-111.902804,40.610814,6.7784,5.1143,3.1786,
1343,39,14,38,13,0,0,p,AM,2.47,1,-111.908153,40.571760,-111.901884,40.620828,8.0786,6.1740,3.8371,
1344,39,15,38,14,0,0,p,AM,0.93,1,-111.908153,40.571760,-111.910059,40.625783,7.6337,5.8420,3.6308,
1345,39,16,38,15,0,0,p,AM,1.16,1,-111.908153,40.571760,-111.929192,40.626782,9.3130,7.5087,4.6667,
1346,39,17,38,16,0,0,p,AM,0.90,1,-111.908153,40.571760,-111.933868,40.616707,8.8471,8.1012,5.0349,
1347,39,18,38,17,0,0,p,AM,0.88,1,-111.908153,40.571760,-111.934202,40.630776,10.5551,9.6485,5.9966,
1348,39,19,38,18,0,0,p,AM,1.14,1,-111.908153,40.571760,-111.933963,40.567876,4.3794,2.9794,1.8517,
1349,39,20,38,19,0,0,p,AM,0.85,1,-111.908153,40.571760,-111.924114,40.567177,3.4378,2.1776,1.3534,
1350,39,21,38,20,0,0,p,AM,2.28,1,-111.908153,40.571760,-111.913648,40.554715,3.3658,2.3096,1.4354,
1351,39,22,38,21,0,0,p,AM,1.16,1,-111.908153,40.571760,-111.900748,40.562521,1.3792,0.9103,0.5657,
1352,39,23,38,22,0,0,p,AM,0.53,1,-111.908153,40.571760,-111.902492,40.575680,2.5872,1.5656,0.9730,
1353,39,24,38,23,0,0,p,AM,2.99,1,-111.908153,40.571760,-111.907451,40.592344,4.3010,3.1385,1.9506,
1354,39,25,38,24,0,0,p,AM,0.20,1,-111.908153,40.571760,-111.923428,40.584054,4.6331,3.4846,2.1657,
1355,39,26,38,25,0,0,p,AM,0.40,1,-111.908153,40.571760,-111.921418,40.591609,4.6156,3.4959,2.1727,
1356,39,27,38,26,0,0,p,AM,0.62,1,-111.908153,40.571760,-111.943605,40.584092,5.9771,4.5380,2.8204,
1357,39,28,38,27,0,0,p,AM,0.92,1,-111.908153,40.571760,-111.911824,40.577722,2.1782,1.3360,0.8303,
1358,39,30,38,29,0,0,p,AM,0.39,1,-111.908153,40.571760,-111.901834,40.584029,2.6509,1.7895,1.1122,
1359,39,31,38,30,0,0,p,AM,1.23,1,-111.908153,40.571760,-111.944074,40.606326,7.8429,6.9201,4.3009,
1360,39,32,38,31,0,0,p,AM,0.82,1,-111.908153,40.571760,-111.943375,40.616454,8.7794,8.0630,5.0112,
1361,39,33,38,32,0,0,p,AM,0.35,1,-111.908153,40.571760,-111.943535,40.568001,5.3385,3.8693,2.4048,
1362,39,34,38,33,0,0,p,AM,2.01,1,-111.908153,40.571760,-111.934408,40.607297,7.4010,6.6713,4.1462,
1363,39,35,38,34,0,0,p,AM,0.29,1,-111.908153,40.571760,-111.924502,40.617134,8.9917,7.2664,4.5161,
1364,39,36,38,35,0,0,p,AM,0.47,1,-111.908153,40.571760,-111.908054,40.616174,7.3536,5.2516,3.2639,
1365,39,37,38,36,0,0,p,AM,0.93,1,-111.908153,40.571760,-111.934352,40.576870,4.1338,2.7546,1.7120,
1366,39,38,38,37,0,0,p,AM,0.81,1,-111.908153,40.571760,-111.936589,40.553565,6.5230,4.8649,3.0235,
1367,39,40,38,39,0,0,p,AM,0.14,1,-111.908153,40.571760,-111.915638,40.613722,7.4119,5.4896,3.4118,
1368,39,41,38,40,0,0,p,AM,3.94,1,-111.908153,40.571760,-111.938760,40.630427,9.4786,9.1990,5.7172,
1369,40,1,39,0,0,0,p,AM,0.21,1,-111.915638,40.613722,-111.942300,40.624038,4.3464,3.9597,2.4610,
1370,40,2,39,1,0,0,p,AM,0.16,1,-111.915638,40.613722,-111.943739,40.609520,3.7911,3.4236,2.1278,
1371,40,3,39,2,0,0,p,AM,0.32,1,-111.915638,40.613722,-111.943604,40.587762,5.5696,5.1978,3.2305,
1372,40,5,39,4,0,0,p,AM,0.11,1,-111.915638,40.613722,-111.943762,40.562247,8.3361,8.0420,4.9982,
1373,40,6,39,5,0,0,p,AM,0.14,1,-111.915638,40.613722,-111.938753,40.552997,8.8907,8.6440,5.3723,
1374,40,7,39,6,0,0,p,AM,0.10,1,-111.915638,40.613722,-111.929153,40.555761,9.6297,9.1307,5.6748,
1375,40,9,39,8,0,0,p,AM,0.69,1,-111.915638,40.613722,-111.899113,40.558973,7.8723,6.0027,3.7307,
1376,40,11,39,10,0,0,p,AM,0.92,1,-111.915638,40.613722,-111.901030,40.587971,5.5792,4.0835,2.5379,
1377,40,13,39,12,0,0,p,AM,0.47,1,-111.915638,40.613722,-111.902804,40.610814,2.0337,1.7270,1.0733,
1378,40,14,39,13,0,0,p,AM,0.58,1,-111.915638,40.613722,-111.901884,40.620828,2.2768,1.7805,1.1066,
1379,40,15,39,14,0,0,p,AM,0.22,1,-111.915638,40.613722,-111.910059,40.625783,1.8319,1.4485,0.9002,
1380,40,16,39,15,0,0,p,AM,0.27,1,-111.915638,40.613722,-111.929192,40.626782,3.5112,3.1152,1.9361,
1381,40,17,39,16,0,0,p,AM,0.21,1,-111.915638,40.613722,-111.933868,40.616707,4.1460,3.3866,2.1048,
1382,40,18,39,17,0,0,p,AM,0.20,1,-111.915638,40.613722,-111.934202,40.630776,4.9480,4.0049,2.4891,
1383,40,19,39,18,0,0,p,AM,0.27,1,-111.915638,40.613722,-111.933963,40.567876,7.9827,7.3745,4.5833,
1384,40,20,39,19,0,0,p,AM,0.20,1,-111.915638,40.613722,-111.924114,40.567177,8.9033,7.2185,4.4863,
1385,40,21,39,20,0,0,p,AM,0.53,1,-111.915638,40.613722,-111.913648,40.554715,9.0935,6.8659,4.2672,
1386,40,22,39,21,0,0,p,AM,0.27,1,-111.915638,40.613722,-111.900748,40.562521,7.1068,5.4665,3.3975,
1387,40,23,39,22,0,0,p,AM,0.12,1,-111.915638,40.613722,-111.902492,40.575680,7.9536,5.8423,3.6310,
1388,40,24,39,23,0,0,p,AM,0.70,1,-111.915638,40.613722,-111.907451,40.592344,4.9810,3.5792,2.2245,
1389,40,27,39,26,0,0,p,AM,0.14,1,-111.915638,40.613722,-111.943605,40.584092,6.2758,5.5891,3.4737,
1390,40,28,39,27,0,0,p,AM,0.21,1,-111.915638,40.613722,-111.911824,40.577722,5.8986,4.3767,2.7201,
1391,40,31,39,30,0,0,p,AM,0.28,1,-111.915638,40.613722,-111.944074,40.606326,4.2171,3.2155,1.9985,
1392,40,32,39,31,0,0,p,AM,0.19,1,-111.915638,40.613722,-111.943375,40.616454,4.7301,4.1866,2.6020,
1393,40,34,39,33,0,0,p,AM,0.47,1,-111.915638,40.613722,-111.934408,40.607297,3.0830,2.5769,1.6015,
1394,40,36,39,35,0,0,p,AM,0.11,1,-111.915638,40.613722,-111.908054,40.616174,1.6158,1.0951,0.6806,
1395,40,37,39,36,0,0,p,AM,0.22,1,-111.915638,40.613722,-111.934352,40.576870,6.9814,6.3558,3.9502,
1396,40,38,39,37,0,0,p,AM,0.19,1,-111.915638,40.613722,-111.936589,40.553565,9.9831,8.9420,5.5575,
1397,40,41,39,40,0,0,p,AM,0.92,1,-111.915638,40.613722,-111.938760,40.630427,4.7078,4.3628,2.7115,
1398,41,1,40,0,0,0,p,AM,19.75,1,-111.938760,40.630427,-111.942300,40.624038,0.9847,1.0048,0.6245,
1399,41,2,40,1,0,0,p,AM,14.80,1,-111.938760,40.630427,-111.943739,40.609520,2.5123,2.7427,1.7046,
1400,41,3,40,2,0,0,p,AM,29.85,1,-111.938760,40.630427,-111.943604,40.587762,4.5643,5.1486,3.1999,
1401,41,4,40,3,0,0,p,AM,1.43,1,-111.938760,40.630427,-111.944442,40.573253,6.3516,6.8498,4.2572,
1402,41,5,40,4,0,0,p,AM,10.25,1,-111.938760,40.630427,-111.943762,40.562247,7.3307,7.9929,4.9676,
1403,41,6,40,5,0,0,p,AM,13.67,1,-111.938760,40.630427,-111.938753,40.552997,7.8853,8.5948,5.3417,
1404,41,7,40,6,0,0,p,AM,9.61,1,-111.938760,40.630427,-111.929153,40.555761,8.6243,9.0815,5.6442,
1405,41,8,40,7,0,0,p,AM,1.53,1,-111.938760,40.630427,-111.902749,40.557151,9.7658,9.6071,5.9709,
1406,41,9,40,8,0,0,p,AM,65.59,1,-111.938760,40.630427,-111.899113,40.558973,9.9390,9.7120,6.0361,
1407,41,10,40,9,0,0,p,AM,4.30,1,-111.938760,40.630427,-111.897106,40.569721,9.6730,9.4426,5.8686,
1408,41,11,40,10,0,0,p,AM,87.53,1,-111.938760,40.630427,-111.901030,40.587971,7.9042,8.0855,5.0252,
1409,41,12,40,11,0,0,p,AM,2.34,1,-111.938760,40.630427,-111.906610,40.605960,5.5539,5.1547,3.2037,
1410,41,13,40,12,0,0,p,AM,44.41,1,-111.938760,40.630427,-111.902804,40.610814,5.1314,4.9937,3.1036,
1411,41,14,40,13,0,0,p,AM,54.48,1,-111.938760,40.630427,-111.901884,40.620828,4.3620,4.0840,2.5382,
1412,41,15,40,14,0,0,p,AM,20.42,1,-111.938760,40.630427,-111.910059,40.625783,3.9171,3.7520,2.3319,
1413,41,16,40,15,0,0,p,AM,25.48,1,-111.938760,40.630427,-111.929192,40.626782,1.9084,1.8584,1.1550,
1414,41,17,40,16,0,0,p,AM,19.87,1,-111.938760,40.630427,-111.933868,40.616707,2.1292,1.9413,1.2065,
1415,41,18,40,17,0,0,p,AM,19.35,1,-111.938760,40.630427,-111.934202,40.630776,2.4227,1.8574,1.1544,
1416,41,19,40,18,0,0,p,AM,25.20,1,-111.938760,40.630427,-111.933963,40.567876,6.9773,7.3253,4.5527,
1417,41,20,40,19,0,0,p,AM,18.77,1,-111.938760,40.630427,-111.924114,40.567177,8.1992,8.1206,5.0470,
1418,41,21,40,20,0,0,p,AM,50.26,1,-111.938760,40.630427,-111.913648,40.554715,10.2070,10.5721,6.5706,
1419,41,22,40,21,0,0,p,AM,25.51,1,-111.938760,40.630427,-111.900748,40.562521,9.1735,9.1759,5.7029,
1420,41,23,40,22,0,0,p,AM,11.70,1,-111.938760,40.630427,-111.902492,40.575680,10.0203,9.5517,5.9364,
1421,41,24,40,23,0,0,p,AM,65.85,1,-111.938760,40.630427,-111.907451,40.592344,8.0788,6.8459,4.2548,
1422,41,25,40,24,0,0,p,AM,4.48,1,-111.938760,40.630427,-111.923428,40.584054,6.3501,6.4165,3.9879,
1423,41,26,40,25,0,0,p,AM,8.84,1,-111.938760,40.630427,-111.921418,40.591609,5.3281,5.2133,3.2401,
1424,41,27,40,26,0,0,p,AM,13.64,1,-111.938760,40.630427,-111.943605,40.584092,5.2705,5.5399,3.4431,
1425,41,28,40,27,0,0,p,AM,20.18,1,-111.938760,40.630427,-111.911824,40.577722,7.9653,8.0860,5.0255,
1426,41,30,40,29,0,0,p,AM,8.65,1,-111.938760,40.630427,-111.901834,40.584029,8.5682,8.3914,5.2153,
1427,41,31,40,30,0,0,p,AM,26.98,1,-111.938760,40.630427,-111.944074,40.606326,3.2117,3.1664,1.9679,
1428,41,32,40,31,0,0,p,AM,17.99,1,-111.938760,40.630427,-111.943375,40.616454,2.0615,1.9031,1.1828,
1429,41,33,40,32,0,0,p,AM,7.81,1,-111.938760,40.630427,-111.943535,40.568001,6.9796,7.3266,4.5535,
1430,41,34,40,33,0,0,p,AM,44.33,1,-111.938760,40.630427,-111.934408,40.607297,2.7698,2.9175,1.8132,
1431,41,35,40,34,0,0,p,AM,6.45,1,-111.938760,40.630427,-111.924502,40.617134,3.0064,2.5885,1.6088,
1432,41,36,40,35,0,0,p,AM,10.26,1,-111.938760,40.630427,-111.908054,40.616174,4.2280,3.9074,2.4285,
1433,41,37,40,36,0,0,p,AM,20.55,1,-111.938760,40.630427,-111.934352,40.576870,5.9760,6.3066,3.9196,
1434,41,38,40,37,0,0,p,AM,17.94,1,-111.938760,40.630427,-111.936589,40.553565,8.9778,8.8928,5.5269,
1435,41,39,40,38,0,0,p,AM,7.12,1,-111.938760,40.630427,-111.908153,40.571760,9.6862,9.3939,5.8383,
1436,41,40,40,39,0,0,p,AM,3.16,1,-111.938760,40.630427,-111.915638,40.613722,4.7078,4.3628,2.7115,
