link_id,name,from_node_id,to_node_id,facility_type,link_type,dir_flag,cell_type,length,lanes,free_speed,capacity,geometry,pair,direction,ID,length_mile,length_km,NetSource,HDCPID,StreetName,Type,ChangeInScen,Included2022,Included2025Scen1,Included2025Scen2,Included2025Scen3,Included2050Scen1,Included2050Scen2,Included2050Scen3,AB_FacilityType2022,BA_FacilityType2022,AB_FacilityType2025S1,BA_FacilityType2025S1,AB_FacilityType2025S2,BA_FacilityType2025S2,AB_FacilityType2025S3,BA_FacilityType2025S3,AB_FacilityType2050S1,BA_FacilityType2050S1,AB_FacilityType2050S2,BA_FacilityType2050S2,AB_FacilityType2050S3,BA_FacilityType2050S3,AB_RoadFuncClass2022,BA_RoadFuncClass2022,AB_RoadFuncClass2025S1,BA_RoadFuncClass2025S1,AB_RoadFuncClass2025S2,BA_RoadFuncClass2025S2,AB_RoadFuncClass2025S3,BA_RoadFuncClass2025S3,AB_RoadFuncClass2050S1,BA_RoadFuncClass2050S1,AB_RoadFuncClass2050S2,BA_RoadFuncClass2050S2,AB_RoadFuncClass2050S3,BA_RoadFuncClass2050S3,AB_Lanes2022NB,BA_Lanes2022NB,CenterLane2022NB,AB_Lanes2025NB,BA_Lanes2025NB,CenterLane2025NB,AB_Lanes2050NB,BA_Lanes2050NB,CenterLane2050NB,AB_Lanes2025S1,BA_Lanes2025S1,CenterLane2025S1,AB_Lanes2025S2,BA_Lanes2025S2,AB_Lanes2025S2_v2,CenterLane2025S2,AB_Lanes2025S3,BA_Lanes2025S3,CenterLane2025S3,AB_Lanes2050S1,BA_Lanes2050S1,CenterLane2050S1,AB_Lanes2050S2,BA_Lanes2050S2,50_S2_V2,CenterLane2050S2,AB_Lanes2050S3,BA_Lanes2050S3,CenterLane2050S3,free_speed_mph,free_speed_kmh,max_speed_across different scenarios,multi_use_bike_speed,AB_Speed2022NB,BA_Speed2022NB,AB_Speed2025NB,BA_Speed2025NB,AB_Speed2050NB,BA_Speed2050NB,AB_Speed2025S1,BA_Speed2025S1,AB_Speed2025S2,BA_Speed2025S2,AB_Speed2025S3,BA_Speed2025S3,AB_Speed2050S1,BA_Speed2050S1,AB_Speed2050S2,BA_Speed2050S2,AB_Speed2050S3,BA_Speed2050S3,VDF_allowed_uses1,VDF_allowed_uses2,VDF_allowed_uses3,AB_Bike2022NB,BA_Bike2022NB,AB_Ped2022NB,BA_Ped2022NB,AB_Bike2025S1,BA_Bike2025S1,AB_Ped2025S1,BA_Ped2025S1,AB_Bike2025S2,BA_Bike2025S2,AB_Ped2025S2,BA_Ped2025S2,AB_Bike2025S3,BA_Bike2025S3,AB_Ped2025S3,BA_Ped2025S3,AB_Bike2050S1,BA_Bike2050S1,AB_Ped2050S1,BA_Ped2050S1,AB_Bike2050S2,BA_Bike2050S2,AB_Ped2050S2,BA_Ped2050S2,AB_Bike2050S3,BA_Bike2050S3,AB_Ped2050S3,BA_Ped2050S3,oldS1_22_Inc,oldS1_22_Ln,oldS1_22_Bike,oldS1_50_Inc,oldS1_50_Ln,oldS1_50_Bike,oldS2_22_Inc,oldS2_22_Ln,oldS2_22_Bike,oldS2_50_Inc,oldS2_50_Ln,oldS2_50_Bike,oldS3_22_Inc,oldS3_22_Ln,oldS3_22_Bike,oldS3_50_Inc,oldS3_50_Ln,oldS3_50_Bike,OldInclude,OldFromST,OldToSt,,
,,1520005,266,,100,1,0,204.37518,1,24.0,2000.0,"LINESTRING (-111.792332 33.361687, -111.793096 33.359959)",1520005->266,AB,258,0.12702,0.2045022,,258,Centroid Connector,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,15,24,,,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266,1520005,,100,1,0,204.37518,1,24.0,2000.0,"LINESTRING (-111.793096 33.359959, -111.792332 33.361687)",1520005->266,AB,258,0.12702,0.2045022,,258,Centroid Connector,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,15,24,,,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,240,1520006,,100,1,0,183.35521,1,24.0,2000.0,"LINESTRING (-111.807055 33.361608, -111.805176 33.361110)",240->1520006,AB,259,0.113956,0.18346916,,259,Centroid Connector,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,15,24,,,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1520006,240,,100,1,0,183.35521,1,24.0,2000.0,"LINESTRING (-111.805176 33.361110, -111.807055 33.361608)",240->1520006,AB,259,0.113956,0.18346916,,259,Centroid Connector,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,15,24,,,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1520014,346,,100,1,0,126.10377,1,10.0,2000.0,"LINESTRING (-111.793839 33.356441, -111.795192 33.356505)",1520014->346,AB,260,0.078374,0.12618214,,260,Centroid Connector,,,No,No,No,No,No,No,No,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,346,1520014,,100,1,0,126.10377,1,10.0,2000.0,"LINESTRING (-111.795192 33.356505, -111.793839 33.356441)",1520014->346,AB,260,0.078374,0.12618214,,260,Centroid Connector,,,No,No,No,No,No,No,No,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,239,1520003,,100,1,0,280.54846,1,24.0,2000.0,"LINESTRING (-111.798456 33.362054, -111.795441 33.362041)",239->1520003,AB,264,0.174362,0.28072282,,264,Centroid Connector,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,15,24,,,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1520003,239,,100,1,0,280.54846,1,24.0,2000.0,"LINESTRING (-111.795441 33.362041, -111.798456 33.362054)",239->1520003,AB,264,0.174362,0.28072282,,264,Centroid Connector,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,15,24,,,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,262,1520003,,100,1,0,218.50220,1,24.0,2000.0,"LINESTRING (-111.795388 33.360071, -111.795441 33.362041)",262->1520003,AB,265,0.1358,0.218638,,265,Centroid Connector,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,15,24,,,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1520003,262,,100,1,0,218.50220,1,24.0,2000.0,"LINESTRING (-111.795441 33.362041, -111.795388 33.360071)",262->1520003,AB,265,0.1358,0.218638,,265,Centroid Connector,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,15,24,,,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266,147,,2,1,0,139.89934,1,40.0,2000.0,"LINESTRING (-111.793096 33.359959, -111.791657 33.359616)",266->147,AB,268,0.086948,0.13998628,HDnet,268,W JUNIPER AVE,Street,N,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,Lanes,Y,2,Protected,Y,2,Lanes,Y,2,Protected,Y,2,Lanes,Y,2,Protected,Y,Neely St,Gilbert Rd,,
,,147,266,,2,1,0,139.89934,1,40.0,2000.0,"LINESTRING (-111.791657 33.359616, -111.793096 33.359959)",266->147,AB,268,0.086948,0.13998628,HDnet,268,W JUNIPER AVE,Street,N,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,Lanes,Y,2,Protected,Y,2,Lanes,Y,2,Protected,Y,2,Lanes,Y,2,Protected,Y,Neely St,Gilbert Rd,,
,,267,60,,2,1,0,97.58746,1,40.0,2000.0,"LINESTRING (-111.798419 33.359799, -111.798431 33.360679)",267->60,AB,269,0.060651,0.09764811,HDnet,269,N NEELY ST,Street,N,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,3,Lanes,Y,3,Protected,Y,3,Lanes,Y,3,Protected,Y,3,Lanes,Y,3,Protected,Y,Juniper Ave,UPRR,,
,,60,267,,2,1,0,97.58746,1,40.0,2000.0,"LINESTRING (-111.798431 33.360679, -111.798419 33.359799)",267->60,AB,269,0.060651,0.09764811,HDnet,269,N NEELY ST,Street,N,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,3,Lanes,Y,3,Protected,Y,3,Lanes,Y,3,Protected,Y,3,Lanes,Y,3,Protected,Y,Juniper Ave,UPRR,,
,,269,151,,2,1,0,37.48487,1,40.0,2000.0,"LINESTRING (-111.791736 33.358684, -111.791729 33.358346)",269->151,AB,271,0.023297,0.03750817,HDnet,271,N ASH ST,Street,Y,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Protected,Y,2,Lanes,Y,2,Buffered,Y,Juniper Ave,W Vaughn Ave,,
,,151,269,,2,1,0,37.48487,1,40.0,2000.0,"LINESTRING (-111.791729 33.358346, -111.791736 33.358684)",269->151,AB,271,0.023297,0.03750817,HDnet,271,N ASH ST,Street,Y,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,Local,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Protected,Y,2,Lanes,Y,2,Buffered,Y,Juniper Ave,W Vaughn Ave,,
,,270,211,,2,1,0,210.81923,1,72.0,2000.0,"LINESTRING (-111.807061 33.355169, -111.807027 33.353268)",270->211,AB,272,0.131025,0.21095025,,272,Stapley Dr,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,2,2,0,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,45,72,,,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,211,270,,2,1,0,210.81923,1,72.0,2000.0,"LINESTRING (-111.807027 33.353268, -111.807061 33.355169)",270->211,AB,272,0.131025,0.21095025,,272,Stapley Dr,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,Arterial,2,2,0,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,2,2,0,2,2,2,0,2,2,0,45,72,,,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,271,160,,2,1,0,80.39690,1,40.0,2000.0,"LINESTRING (-111.798347 33.354500, -111.798356 33.355225)",271->160,AB,273,0.049967,0.08044687,HDnet,273,N NEELY ST,Street,Y,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,3,Protected,Y,UPRR,W Aviary Way,,
,,160,271,,2,1,0,80.39690,1,40.0,2000.0,"LINESTRING (-111.798356 33.355225, -111.798347 33.354500)",271->160,AB,273,0.049967,0.08044687,HDnet,273,N NEELY ST,Street,Y,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,Collector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,25,40,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,d;w,d;w,d;w,Lane,Lane,Basic Sidewalk,Basic Sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,2,Lanes,Y,3,Protected,Y,UPRR,W Aviary Way,,
,,1520010,262,,100,1,0,218.71780,1,24.0,2000.0,"LINESTRING (-111.794075 33.358435, -111.795388 33.360071)",1520010->262,AB,281,0.135934,0.21885374,,281,Centroid Connector,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,15,24,,,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,262,1520010,,100,1,0,218.71780,1,24.0,2000.0,"LINESTRING (-111.795388 33.360071, -111.794075 33.358435)",1520010->262,AB,281,0.135934,0.21885374,,281,Centroid Connector,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,15,24,,,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1520007,241,,100,1,0,250.64197,1,24.0,2000.0,"LINESTRING (-111.804376 33.358461, -111.807065 33.358330)",1520007->241,AB,274,0.155775,0.25079775,,274,Centroid Connector,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,15,24,,,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,241,1520007,,100,1,0,250.64197,1,24.0,2000.0,"LINESTRING (-111.807065 33.358330, -111.804376 33.358461)",1520007->241,AB,274,0.155775,0.25079775,,274,Centroid Connector,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,OnStreet,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,15,24,,,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,Centroid Connector,Centroid Connector,Centroid Connector,Centroid Connector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
