link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,volume_before_odme,volume_after_odme,volume_diff_odme,obs_count,upper_bound_type,obs_count_dev_odme,preload_volume,person_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,qdf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_rt,person_vol_hist,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,scenario_code,volume_before_sa,volume_after_sa,volume_diff_sa,speed_before_sa,speed_after_sa,speed_diff_sa,DoC_before_sa,DoC_after_sa,Doc_diff_sa,P_before_sa,P_after_sa,P_diff_sa,notes
127,bpr,5209,1351,7.000000,0.406112,0.252400,0.720695,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.721,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
128,bpr,5209,1352,7.000000,0.404824,0.251600,0.718411,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.719,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
129,bpr,5209,5208,2.000000,0.643439,0.399900,0.614849,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1216.619,-1.000,0.000,1216.619,1216.619,0.000,,,,0.000,1216.619,0.935,41.334,25.689,0.658,1.364,0.682,892.000,0.000,0.000,0.000,1.000,2.000,608.309,0.955,1.142,0.207,0.000,62.790,53.371,0.400,4.000,56.690,53.333,486.526,18.951,486.526,18.951,6.476,4.274,"",1216.619,0.000,62.790,62.790,62.790,62.790,61.509,59.358,57.487,60.227,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,,0.000,1216.619,1216.619,0.000,41.334,41.334,0.000,0.682,0.682,0.000,0.207,0.207,period-based
130,bpr,5209,5211,2.000000,0.558001,0.346800,0.533207,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1287.389,-1.000,0.000,1287.389,1287.389,0.000,,,,0.000,1287.389,0.881,38.035,23.639,0.606,1.443,0.722,892.000,0.000,0.000,0.000,1.000,2.000,643.694,0.955,1.142,0.259,0.000,62.790,53.371,0.400,4.000,55.326,53.276,446.466,18.899,446.466,18.899,7.451,5.430,"",1287.389,0.000,62.790,62.790,62.790,62.790,61.111,57.664,56.172,59.432,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,,0.000,1287.389,1287.389,0.000,38.035,38.035,0.000,0.722,0.722,0.000,0.259,0.259,period-based
131,bpr,5210,1348,7.000000,0.406272,0.252500,0.720980,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.721,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
132,bpr,5210,1349,7.000000,0.371518,0.230900,0.659305,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.660,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
133,bpr,5210,5211,2.000000,0.427350,0.265600,0.408362,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1512.972,-1.000,0.000,1512.972,1512.972,0.000,,,,0.000,1512.972,0.916,28.012,17.410,0.446,1.696,0.848,892.000,0.000,0.000,0.000,1.000,2.000,756.486,0.955,1.142,0.494,0.000,62.790,53.371,0.400,4.000,49.938,52.129,401.845,23.096,401.845,23.096,12.792,10.974,"",1512.972,0.000,62.790,62.790,62.790,62.790,59.688,55.594,55.143,56.585,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,,0.000,1512.972,1512.972,0.000,28.012,28.012,0.000,0.848,0.848,0.000,0.494,0.494,period-based
134,bpr,5210,11172,2.000000,0.800317,0.497400,0.764755,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1181.670,-1.000,0.000,1181.670,1181.670,0.000,,,,0.000,1181.670,1.119,42.949,26.693,0.684,1.325,0.662,892.000,0.000,0.000,0.000,1.000,2.000,590.835,0.955,1.142,0.184,0.000,62.790,53.371,0.400,4.000,57.303,53.347,587.763,22.033,587.763,22.033,6.962,4.303,"",1181.670,0.000,62.790,62.790,62.790,62.790,61.669,60.059,58.032,60.549,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,,0.000,1181.670,1181.670,0.000,42.949,42.949,0.000,0.662,0.662,0.000,0.184,0.184,period-based
135,bpr,5211,5209,2.000000,0.558001,0.346800,0.533207,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1162.136,-1.000,0.000,1162.136,1162.136,0.000,,,,0.000,1162.136,0.764,43.842,27.248,0.698,1.303,0.651,892.000,0.000,0.000,0.000,1.000,2.000,581.068,0.955,1.142,0.172,0.000,62.790,53.371,0.400,4.000,57.627,53.353,403.029,14.800,403.029,14.800,4.466,2.642,"",1162.136,0.000,62.790,62.790,62.790,62.790,61.751,60.352,58.245,60.712,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,,0.000,1162.136,1162.136,0.000,43.842,43.842,0.000,0.651,0.651,0.000,0.172,0.172,period-based
136,bpr,5211,5210,2.000000,0.427350,0.265600,0.408362,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1055.740,-1.000,0.000,1055.740,1055.740,0.000,,,,0.000,1055.740,0.529,48.511,30.150,0.773,1.184,0.592,892.000,0.000,0.000,0.000,1.000,2.000,527.870,0.955,1.142,0.117,0.000,62.790,53.371,0.400,4.000,59.179,53.367,280.404,9.306,280.404,9.306,2.116,0.848,"",1055.740,0.000,62.790,62.790,62.790,62.790,62.108,60.063,57.604,61.427,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,62.790,,0.000,1055.740,1055.740,0.000,48.511,48.511,0.000,0.592,0.592,0.000,0.117,0.117,period-based
137,bpr,5211,11180,1.000000,0.487366,0.302900,0.626300,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,39.227,-1.000,0.000,39.227,39.227,0.000,,,,0.000,39.227,0.627,46.690,29.018,1.000,0.059,0.059,666.000,0.000,0.000,0.000,1.000,1.000,39.227,0.955,1.142,0.000,0.000,46.690,39.687,0.400,4.000,46.690,39.687,11.882,0.410,11.882,0.410,0.000,0.000,"",39.227,0.000,46.690,46.690,46.690,46.690,46.690,46.690,44.355,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,0.000,39.227,39.227,0.000,46.690,46.690,0.000,0.059,0.059,0.000,0.000,0.000,period-based
138,bpr,5211,11181,1.000000,0.647944,0.402700,0.832655,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,688.833,-1.000,0.000,688.833,688.833,0.000,,,,0.000,688.833,0.976,39.850,24.767,0.853,1.034,1.034,666.000,0.000,0.000,0.000,1.000,1.000,688.833,0.955,1.142,0.992,0.000,46.690,39.687,0.400,4.000,30.243,28.591,277.393,11.207,277.393,11.207,1.642,0.000,"",688.833,0.000,46.690,46.690,46.690,46.690,40.205,30.693,29.345,35.520,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,0.000,688.833,688.833,0.000,39.850,39.850,0.000,1.034,1.034,0.000,0.992,0.992,period-based
139,bpr,5214,6256,1.000000,0.648588,0.403100,0.833482,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,374.433,-1.000,0.000,374.433,374.433,0.000,,,,0.000,374.433,0.846,46.001,28.590,0.985,0.562,0.562,666.000,0.000,0.000,0.000,1.000,1.000,374.433,0.955,1.142,0.095,0.000,46.690,39.687,0.400,4.000,44.479,39.685,150.934,5.283,150.934,5.283,0.078,0.000,"",374.433,0.000,46.690,46.690,46.690,46.690,46.283,45.061,43.133,45.875,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,0.000,374.433,374.433,0.000,46.001,46.001,0.000,0.562,0.562,0.000,0.095,0.095,period-based
140,bpr,5214,11259,2.000000,0.210135,0.130600,0.217531,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1636.281,-1.000,0.000,1636.281,1636.281,0.000,,,,0.000,1636.281,0.751,16.804,10.444,0.290,2.010,1.005,814.000,0.000,0.000,0.000,1.000,2.000,818.140,0.955,1.142,0.960,0.000,57.960,49.266,0.400,4.000,38.535,36.752,213.698,20.475,213.698,20.475,14.539,13.491,"",1636.281,0.000,57.960,57.960,57.960,57.960,50.453,39.341,37.686,45.039,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,0.000,1636.281,1636.281,0.000,16.804,16.804,0.000,1.005,1.005,0.000,0.960,0.960,period-based
141,bpr,5214,11261,2.000000,0.457600,0.284400,0.473706,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,271.638,-1.000,0.000,271.638,271.638,0.000,,,,0.000,271.638,0.475,57.852,35.955,0.998,0.334,0.167,814.000,0.000,0.000,0.000,1.000,2.000,135.819,0.955,1.142,0.001,0.000,57.960,49.266,0.400,4.000,57.938,49.266,77.254,2.150,77.254,2.150,0.004,0.000,"",271.638,0.000,57.960,57.960,57.960,57.960,57.956,57.945,55.051,57.953,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,0.000,271.638,271.638,0.000,57.852,57.852,0.000,0.167,0.167,0.000,0.001,0.001,period-based
142,bpr,5214,11281,1.000000,0.714557,0.444100,0.918257,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,254.752,-1.000,0.000,254.752,254.752,0.000,,,,0.000,254.752,0.922,46.541,28.925,0.997,0.383,0.383,666.000,0.000,0.000,0.000,1.000,1.000,254.752,0.955,1.142,0.020,0.000,46.690,39.687,0.400,4.000,46.198,39.686,113.135,3.914,113.135,3.914,0.013,0.000,"",254.752,0.000,46.690,46.690,46.690,46.690,46.606,46.355,44.104,46.523,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,0.000,254.752,254.752,0.000,46.541,46.541,0.000,0.383,0.383,0.000,0.020,0.020,period-based
143,bpr,5215,5588,1.000000,0.230891,0.143500,0.296712,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1011.865,-1.000,0.000,1011.865,1011.865,0.000,,,,0.000,1011.865,0.534,25.950,16.128,0.556,1.519,1.519,666.000,0.000,0.000,0.000,1.000,1.000,1011.865,0.955,1.142,1.539,1.083,46.690,39.687,0.400,4.000,16.172,12.224,145.203,9.009,145.203,9.009,4.002,3.118,"",1011.865,0.000,46.690,46.690,46.690,46.690,19.117,13.220,12.566,16.288,38.684,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,0.000,1011.865,1011.865,0.000,25.950,25.950,0.000,1.519,1.519,0.000,1.539,1.539,period-based
144,bpr,5215,6255,1.000000,0.730647,0.454100,1.047272,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,291.577,-1.000,0.000,291.577,291.577,0.000,,,,0.000,291.577,1.064,41.220,25.618,0.985,0.567,0.567,514.000,0.000,0.000,0.000,1.000,1.000,291.577,0.955,1.142,0.099,0.000,41.860,35.581,0.400,4.000,39.809,35.580,132.405,5.172,132.405,5.172,0.079,0.000,"",291.577,0.000,41.860,41.860,41.860,41.860,41.481,40.343,38.629,41.101,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,41.860,,0.000,291.577,291.577,0.000,41.220,41.220,0.000,0.567,0.567,0.000,0.099,0.099,period-based
145,bpr,5215,11183,1.000000,0.315525,0.196100,0.405472,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,29.542,-1.000,0.000,29.542,29.542,0.000,,,,0.000,29.542,0.406,46.690,29.018,1.000,0.044,0.044,666.000,0.000,0.000,0.000,1.000,1.000,29.542,0.955,1.142,0.000,0.000,46.690,39.687,0.400,4.000,46.690,39.687,5.793,0.200,5.793,0.200,0.000,0.000,"",29.542,0.000,46.690,46.690,46.690,46.690,46.690,46.690,44.355,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,0.000,29.542,29.542,0.000,46.690,46.690,0.000,0.044,0.044,0.000,0.000,0.000,period-based
146,bpr,5216,5356,2.000000,0.309893,0.192600,0.427734,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1753.763,-1.000,0.000,1753.763,1753.763,0.000,,,,0.000,1753.763,2.129,8.739,5.431,0.201,2.269,1.134,773.000,0.000,0.000,0.000,1.000,2.000,876.882,0.955,1.142,1.103,0.000,43.470,36.950,0.400,4.000,25.450,23.213,337.775,62.229,337.775,62.229,49.719,47.511,"",1753.763,0.000,43.470,43.470,43.470,43.470,33.144,25.112,23.882,30.021,41.071,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,,0.000,1753.763,1753.763,0.000,8.739,8.739,0.000,1.134,1.134,0.000,1.103,1.103,period-based
147,bpr,5216,5868,2.000000,0.627671,0.390100,0.866350,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,364.134,-1.000,0.000,364.134,364.134,0.000,,,,0.000,364.134,0.873,43.151,26.819,0.993,0.471,0.236,773.000,0.000,0.000,0.000,1.000,2.000,182.067,0.955,1.142,0.003,0.000,43.470,36.950,0.400,4.000,43.404,36.950,142.049,5.300,142.049,5.300,0.039,0.000,"",364.134,0.000,43.470,43.470,43.470,43.470,43.459,43.426,41.263,43.448,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,43.470,,0.000,364.134,364.134,0.000,43.151,43.151,0.000,0.236,0.236,0.000,0.003,0.003,period-based
148,bpr,5216,10847,2.000000,0.204987,0.127400,0.254642,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,41.716,-1.000,0.000,41.716,41.716,0.000,,,,0.000,41.716,0.255,48.300,30.019,1.000,0.066,0.033,633.000,0.000,0.000,0.000,1.000,2.000,20.858,0.955,1.142,0.000,0.000,48.300,41.055,0.400,4.000,48.300,41.055,5.315,0.177,5.315,0.177,0.000,0.000,"",41.716,0.000,48.300,48.300,48.300,48.300,48.300,48.300,45.885,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,,0.000,41.716,41.716,0.000,48.300,48.300,0.000,0.033,0.033,0.000,0.000,0.000,period-based
149,bpr,5216,11507,2.000000,0.377471,0.234600,0.562690,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,590.236,-1.000,0.000,590.236,590.236,0.000,,,,0.000,590.236,0.642,35.321,21.952,0.878,0.982,0.491,601.000,0.000,0.000,0.000,1.000,2.000,295.118,0.955,1.142,0.056,0.000,40.250,34.213,0.400,4.000,39.118,34.212,138.469,6.312,138.469,6.312,0.773,0.000,"",590.236,0.000,40.250,40.250,40.250,40.250,40.050,39.451,37.638,39.851,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,,0.000,590.236,590.236,0.000,35.321,35.321,0.000,0.491,0.491,0.000,0.056,0.056,period-based
150,bpr,5219,1349,7.000000,0.438613,0.272600,0.778373,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.779,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
151,bpr,5219,1355,7.000000,0.374736,0.232900,0.665015,-1,0,,network_wide,-1,0,-1,-1,99,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.665,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,0.000,0.000,33.810,28.739,0.400,4.000,33.810,28.739,0.000,0.000,0.000,0.000,0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,0.000,0.000,period-based
152,bpr,5219,5232,1.000000,0.471437,0.293000,0.605830,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,898.643,-1.000,0.000,898.643,898.643,0.000,,,,0.000,898.643,0.908,31.185,19.381,0.668,1.349,1.349,666.000,0.000,0.000,0.000,1.000,1.000,898.643,0.955,1.142,1.344,0.750,46.690,39.687,0.400,4.000,20.838,17.204,263.302,13.594,263.302,13.594,4.514,2.912,"",898.643,0.000,46.690,46.690,46.690,46.690,26.928,18.700,17.720,23.149,41.620,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,0.000,898.643,898.643,0.000,31.185,31.185,0.000,1.349,1.349,0.000,1.344,1.344,period-based
