name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes,production,attraction,activity_location_tab
,339,53174590,,13,0,,residential,0,-122.3177922,47.6569044,,,,10,10,residential
,340,53174592,,13,0,,residential,0,-122.3166996,47.656879,,,,10,10,residential
,341,53174593,,13,0,,residential,0,-122.3155624,47.656864,,,,10,10,residential
,342,53174594,,13,0,,residential,0,-122.3132582,47.6568371,,,,10,10,residential
,343,53174601,,,0,,tertiary,0,-122.290834,47.6587666,,,,0,0,
,344,53175980,,,0,,tertiary,0,-122.3197864,47.6558599,,,,0,0,
,345,53175981,,8,0,,residential,0,-122.319776,47.6594526,,,,10,10,residential
,346,53181135,,1,0,,residential,0,-122.3376691,47.6635564,,,,10,10,residential
,347,53181139,,1,0,,residential,0,-122.3364056,47.6635566,,,,10,10,residential
,348,53181142,,1,0,,residential,0,-122.3351508,47.6635567,,,,10,10,residential
,349,53181144,,,0,,tertiary,0,-122.3337164,47.6635566,,,,0,0,
,350,53181414,,,0,,tertiary,0,-122.3065308,47.6630749,,,,0,0,
,351,53182378,,,0,,tertiary,0,-122.3264647,47.6555413,,,,0,0,
,352,53182381,,7,0,,residential,0,-122.3251228,47.6589473,,,,10,10,residential
,353,53182382,,,0,,tertiary,0,-122.3251186,47.6602143,,,,0,0,
,354,53182383,,2,0,,residential,0,-122.3250718,47.66316,,,,10,10,residential
,355,53182384,,,0,,tertiary,0,-122.3256059,47.6657128,,,,0,0,
,356,53185776,,,0,,tertiary,0,-122.3351755,47.6468368,,,,0,0,
,357,53185777,,21,0,,residential,0,-122.3351635,47.6480369,,,,10,10,residential
,358,53185779,,16,0,,residential,0,-122.3351136,47.6519772,,,,10,10,residential
,359,53185780,,16,0,,residential,0,-122.3350794,47.6531456,,,,10,10,residential
,360,53185781,,11,0,,residential,0,-122.3350815,47.6542938,,,,10,10,residential
,361,53185782,,11,0,,residential,0,-122.3350505,47.6568094,,,,10,10,residential
,362,53185784,,,0,,secondary,0,-122.3351446,47.6613687,,,,0,0,
,363,53185785,,6,0,,residential,0,-122.3351467,47.6621309,,,,10,10,residential
,364,53185786,,1,0,,residential,0,-122.3351528,47.664284,,,,10,10,residential
,365,53185822,,29,0,,secondary,1,-122.3406714,47.6613768,,,,1000,1000,boundary
,366,53185824,,,0,,secondary,0,-122.3385718,47.6613737,,,,0,0,
,367,53185825,traffic_signals,,1,,secondary,0,-122.3373717,47.661372,,,,0,0,
,368,53185826,traffic_signals,,1,,secondary,0,-122.3364175,47.6613705,2,,,0,0,
,369,53185827,traffic_signals,,1,,secondary,0,-122.3361874,47.6613702,2,,,0,0,
,370,53185828,traffic_signals,,1,,secondary,0,-122.33375,47.6613666,,,,0,0,
,371,53185829,,,0,,secondary,0,-122.3313725,47.6613631,,,,0,0,
,372,53185830,,,0,,secondary,0,-122.3289809,47.6613596,,,,0,0,
,373,53186592,,5,0,,residential,0,-122.2985234,47.6663817,,,,10,10,residential
,374,53187521,,7,0,,residential,0,-122.3208168,47.6594668,,,,10,10,residential
,375,53190909,,4,0,,residential,0,-122.3021906,47.6657344,,,,10,10,residential
,376,53190910,,,0,,secondary,0,-122.2995584,47.6663806,,,,0,0,
,377,53190911,,,0,,secondary,0,-122.2967848,47.6659689,,,,0,0,
,378,53190912,,,0,,secondary,0,-122.2957938,47.6652682,,,,0,0,
,379,53190913,,,0,,secondary,0,-122.2956229,47.664612,,,,0,0,
,380,53190914,,5,0,,residential,0,-122.2936018,47.6631147,,,,10,10,residential
,381,53193953,traffic_signals,,1,,tertiary,0,-122.3131002,47.6630965,,,,0,0,
,382,53196149,,6,0,,residential,0,-122.3385876,47.6603156,,,,10,10,residential
,383,53196150,,6,0,,residential,0,-122.3373958,47.660316,,,,10,10,residential
,384,53196151,,6,0,,residential,0,-122.3361985,47.6603144,,,,10,10,residential
,385,53196350,,,0,,tertiary,0,-122.3188015,47.6557257,,,,0,0,
,386,53196353,traffic_signals,13,1,,residential,0,-122.3155893,47.6562376,,,,10,10,residential
,387,53197398,,4,0,,residential,0,-122.3034312,47.6657487,,,,10,10,residential
,388,53199797,traffic_signals,,1,,tertiary,0,-122.3363562,47.6480411,,,,0,0,
,389,53199798,,,0,,tertiary,0,-122.3363413,47.6491984,,,,0,0,
,390,53199799,,16,0,,residential,0,-122.3363056,47.6519828,,,,10,10,residential
,391,53199800,,16,0,,residential,0,-122.3362905,47.6531538,,,,10,10,residential
,392,53199801,,11,0,,residential,0,-122.3362758,47.6543018,,,,10,10,residential
,393,53199802,,11,0,,residential,0,-122.3362435,47.6568118,,,,10,10,residential
,394,53199826,,6,0,,residential,0,-122.3364134,47.6621246,,,,10,10,residential
,395,53199827,,1,0,,residential,0,-122.3364017,47.6642827,,,,10,10,residential
,396,53199828,,1,0,,residential,0,-122.3363937,47.6657485,,,,10,10,residential
,397,53200213,,7,0,,residential,0,-122.3262213,47.6589456,,,,10,10,residential
,398,53200215,,2,0,,residential,0,-122.3261699,47.6631647,,,,10,10,residential
,399,53204594,,22,0,,residential,0,-122.3270682,47.6456262,,,,10,10,residential
,400,53204771,,,0,,tertiary,0,-122.3314811,47.6505944,,,,0,0,
,401,53204773,,16,0,,residential,0,-122.3314762,47.6531213,,,,10,10,residential
,402,53204775,,11,0,,residential,0,-122.3314228,47.6567052,,,,10,10,residential
,403,53204776,,6,0,,residential,0,-122.3313541,47.6626148,,,,10,10,residential
,404,53204777,turning_circle,1,0,,residential,0,-122.3313553,47.6631374,,,,10,10,residential
,405,53207044,,1,0,,residential,0,-122.3337025,47.6657628,,,,10,10,residential
,406,53207045,,2,0,,residential,0,-122.3282981,47.665727,,,,10,10,residential
,407,53209107,,,0,,tertiary,0,-122.3184728,47.64846,,,,0,0,
,408,53209108,,,0,,tertiary,0,-122.3187477,47.6487576,,,,0,0,
,409,53209109,,,0,,tertiary,0,-122.319786,47.6499092,,,,0,0,
,410,53209110,,,0,,tertiary,0,-122.3204882,47.65071,,,,0,0,
,411,53209111,,17,0,,residential,0,-122.3214888,47.6516283,,,,10,10,residential
,412,53209229,,,0,,secondary,0,-122.2955342,47.6636921,,,,0,0,
,413,53211487,,22,0,,residential,0,-122.3207466,47.6486973,,,,10,10,residential
,414,53211488,,22,0,,residential,0,-122.3250128,47.6493443,,,,10,10,residential
,415,53211490,,22,0,,residential,0,-122.3244647,47.6491283,,,,10,10,residential
,416,53212696,stop,,0,,tertiary,0,-122.3154933,47.6598148,,,,0,0,
,417,53212697,stop,,0,,tertiary,0,-122.3152615,47.6631044,,,,0,0,
,418,53212918,,,0,,tertiary,0,-122.3212665,47.6498189,,,,0,0,
,419,53214950,,16,0,,residential,0,-122.3393257,47.6520016,,,,10,10,residential
,420,53214951,,16,0,,residential,0,-122.3386915,47.6519979,,,,10,10,residential
,421,53214952,,16,0,,residential,0,-122.3374777,47.6519909,,,,10,10,residential
,422,53214954,,,0,,tertiary,0,-122.3297286,47.6519461,,,,0,0,
,423,53215078,,6,0,,residential,0,-122.3376636,47.6621185,,,,10,10,residential
,424,53215079,,1,0,,residential,0,-122.337672,47.6642814,,,,10,10,residential
,425,53215086,,,0,,tertiary,0,-122.3375567,47.6468446,,,,0,0,
,426,53215087,,21,0,,residential,0,-122.3375269,47.6480454,,,,10,10,residential
,427,53215088,,21,0,,residential,0,-122.3375195,47.6492027,,,,10,10,residential
,428,53215089,,16,0,,residential,0,-122.3374945,47.6531654,,,,10,10,residential
,429,53215090,,11,0,,residential,0,-122.3374893,47.6543037,,,,10,10,residential
,430,53215091,,11,0,,residential,0,-122.3374496,47.6568206,,,,10,10,residential
,431,53216612,,4,0,,residential,0,-122.3072095,47.6630629,,,,10,10,residential
,432,53218390,,,0,,tertiary,0,-122.340415,47.6481715,,,,0,0,
,433,53218392,,21,0,,residential,0,-122.3387382,47.6480559,,,,10,10,residential
,434,53218393,,21,0,,residential,0,-122.3339129,47.6480324,,,,10,10,residential
,435,53218394,,,0,,tertiary,0,-122.3330951,47.6482381,,,,0,0,
,436,53218757,,11,0,,residential,0,-122.3397333,47.6568354,,,,10,10,residential
,437,53218758,,11,0,,residential,0,-122.3386264,47.656828,,,,10,10,residential
,438,53221726,,30,0,,residential,1,-122.3407677,47.6642809,,,,1000,1000,boundary
,439,53222286,,,0,,tertiary,0,-122.329091,47.6524867,,,,0,0,
,440,53222287,,17,0,,residential,0,-122.3290774,47.6531063,,,,10,10,residential
,441,53222288,,12,0,,residential,0,-122.3290582,47.6542903,,,,10,10,residential
,442,53222289,,7,0,,residential,0,-122.3289715,47.6626173,,,,10,10,residential
,443,53222750,traffic_signals,3,1,,residential,0,-122.3174197,47.6631146,,,,10,10,residential
,444,53222751,traffic_signals,,1,,tertiary,0,-122.3163556,47.6631096,,,,0,0,
,445,53222752,traffic_signals,,1,,secondary,0,-122.3119673,47.6630915,,,,0,0,
,446,53222753,,4,0,,residential,0,-122.3054723,47.6630715,,,,10,10,residential
,447,53224597,,,0,,tertiary,0,-122.317746,47.6598428,,,,0,0,
,448,53224598,traffic_signals,,1,,tertiary,0,-122.3166219,47.6598288,,,,0,0,
,449,53224606,,8,0,,residential,0,-122.3187894,47.659456,,,,10,10,residential
,450,53224607,,,0,,secondary,0,-122.3177576,47.659457,,,,0,0,
,451,53224614,,10,0,,residential,0,-122.2900982,47.659848,,,,10,10,residential
,452,53225161,,,0,,tertiary,0,-122.3337144,47.6642855,,,,0,0,
,453,53226024,,10,0,,residential,0,-122.2901512,47.6605431,,,,10,10,residential
,454,53227226,,11,0,,residential,0,-122.3338419,47.6542985,,,,10,10,residential
,455,53227227,,,0,,tertiary,0,-122.3337225,47.6621344,,,,0,0,
,456,53227228,,,0,,tertiary,0,-122.3337192,47.6626308,,,,0,0,
,457,53227451,,16,0,,residential,0,-122.3393198,47.6531735,,,,10,10,residential
,458,53227452,,16,0,,residential,0,-122.33868,47.65317,,,,10,10,residential
,459,53228493,,,0,,tertiary,0,-122.3402401,47.6492229,,,,0,0,
,460,53228494,,16,0,,residential,0,-122.3401905,47.6526931,,,,10,10,residential
,461,53228496,,11,0,,residential,0,-122.3401498,47.6543059,,,,10,10,residential
,462,53228497,,11,0,,residential,0,-122.3400084,47.6551021,,,,10,10,residential
,463,53237795,,21,0,,residential,0,-122.3388521,47.6473204,,,,10,10,residential
,464,53237796,,21,0,,residential,0,-122.3387268,47.6492116,,,,10,10,residential
,465,53237797,,16,0,,residential,0,-122.3386865,47.6526815,,,,10,10,residential
,466,53237798,,11,0,,residential,0,-122.3386224,47.6543046,,,,10,10,residential
,467,53237970,,11,0,,residential,0,-122.3392807,47.6543019,,,,10,10,residential
,468,53237971,,12,0,,residential,0,-122.3284364,47.6542897,,,,10,10,residential
,469,53240320,,,0,,tertiary,0,-122.3393664,47.6492164,,,,0,0,
,470,53240321,,16,0,,residential,0,-122.3393187,47.6526864,,,,10,10,residential
,471,53248643,,,0,,tertiary,0,-122.3324238,47.6491924,,,,0,0,
,472,53253851,,17,0,,residential,0,-122.3287185,47.6531074,,,,10,10,residential
,473,53386438,,,0,,secondary,0,-122.2956294,47.6641164,,,,0,0,
,474,54029891,,,0,,secondary,0,-122.3057282,47.6612057,,,,0,0,
,475,59594003,,33,0,,residential,1,-122.3167088,47.6563816,,,,1000,1000,boundary
,476,59594004,,,0,,secondary,0,-122.3211753,47.6517228,,,,0,0,
,477,59594007,,,0,,secondary,0,-122.3185655,47.6550781,,,,0,0,
,478,59594008,,,0,,secondary,0,-122.3183165,47.6554159,,,,0,0,
,479,59594009,,,0,,secondary,0,-122.3180435,47.655804,,,,0,0,
,480,59594011,,,0,,secondary,0,-122.3176667,47.6563201,,,,0,0,
,481,59594017,,,0,,secondary,0,-122.3178127,47.6565442,,,,0,0,
,482,59594019,,,0,,secondary,0,-122.3178529,47.6563022,,,,0,0,
,483,59594020,,,0,,secondary,0,-122.3179054,47.6561341,,,,0,0,
,484,59594021,,,0,,tertiary,0,-122.3176177,47.6562509,,,,0,0,
,485,59594024,,,0,,tertiary,0,-122.3181384,47.6561653,,,,0,0,
,486,59594031,stop,,0,,tertiary,0,-122.3183675,47.655559,,,,0,0,
,487,59594032,,,0,,tertiary,0,-122.3183731,47.6553933,,,,0,0,
,488,59594041,,13,0,,residential,0,-122.3187993,47.655814,,,,10,10,residential
,489,59594042,,,0,,secondary,0,-122.3182055,47.6554218,,,,0,0,
,490,59594054,,,0,,secondary,0,-122.3173961,47.6554298,,,,0,0,
,491,59594055,,,0,,tertiary,0,-122.3174692,47.655403,,,,0,0,
,492,59594310,,,0,,tertiary,0,-122.3174131,47.6560272,,,,0,0,
,493,59594312,,,0,,tertiary,0,-122.3170485,47.6560278,,,,0,0,
,494,59594313,traffic_signals,,1,,secondary,0,-122.3120578,47.6559556,,,,0,0,
,495,59594314,traffic_signals,,1,,tertiary,0,-122.3144088,47.6559852,,,,0,0,
,496,59594315,traffic_signals,,1,,tertiary,0,-122.313287,47.655967,,,,0,0,
,497,59594344,traffic_signals,13,1,,residential,0,-122.3155992,47.6560047,,,,10,10,residential
,498,59594360,,,0,,secondary,0,-122.3208297,47.6601234,,,,0,0,
,499,59594361,,,0,,motorway,0,-122.3209357,47.6620713,,,,0,0,
,500,59699628,stop,,0,,tertiary,0,-122.3256856,47.6556616,,,,0,0,
,501,59699630,,12,0,,residential,0,-122.3255682,47.6555348,,,,10,10,residential
,502,59710827,,,0,,tertiary,0,-122.2920966,47.6603204,,,,0,0,
,503,59711139,,,0,,secondary,0,-122.3177066,47.6610443,,,,0,0,
,504,59711142,,,0,,secondary,0,-122.3174545,47.6616763,,,,0,0,
,505,59711144,,,0,,secondary,0,-122.3197824,47.661309,,,,0,0,
,506,59711150,,,0,,tertiary,0,-122.3046526,47.661812,,,,0,0,
,507,59712532,,4,0,,residential,0,-122.3096043,47.6664133,,,,10,10,residential
,508,59712533,,,0,,tertiary,0,-122.3096236,47.6648863,,,,0,0,
,509,59712534,,4,0,,residential,0,-122.3096742,47.663085,,,,10,10,residential
,510,59712558,,,0,,secondary,0,-122.3089405,47.6612474,,,,0,0,
,511,59712562,,4,0,,residential,0,-122.3077743,47.6630787,,,,10,10,residential
,512,59712833,,,0,,tertiary,0,-122.3102124,47.6648894,,,,0,0,
,513,59712834,,3,0,,residential,0,-122.3102953,47.6630864,,,,10,10,residential
,514,59712855,,,0,,tertiary,0,-122.3113693,47.6648947,,,,0,0,
,515,59713094,,,0,,tertiary,0,-122.3136426,47.6649056,,,,0,0,
,516,59713113,,,0,,tertiary,0,-122.3149164,47.6598077,,,,0,0,
,517,59713124,,,0,,tertiary,0,-122.3158047,47.6649272,,,,0,0,
,518,59713125,,,0,,tertiary,0,-122.3158208,47.663107,,,,0,0,
,519,59713133,,,0,,secondary,0,-122.3160186,47.6612964,,,,0,0,
,520,59713144,,,0,,secondary,0,-122.316927,47.6612987,,,,0,0,
,521,59713256,crossing,,0,,secondary,0,-122.3073859,47.6506095,,,,0,0,
,522,59713262,,,0,,secondary,0,-122.3066347,47.6505516,,,,0,0,
,523,59713263,,,0,,secondary,0,-122.3066676,47.6500721,,,,0,0,
,524,59713403,,,0,,secondary,0,-122.3189833,47.6613064,,,,0,0,
,525,59713408,stop,,0,,unclassified,0,-122.3167668,47.6549245,,,,0,0,
,526,59713409,crossing,,0,,unclassified,0,-122.3168098,47.6548366,,,,0,0,
,527,59713412,,,0,,unclassified,0,-122.3168143,47.6542522,,,,0,0,
,528,59948317,,,0,,primary,0,-122.3008996,47.6632925,,,,0,0,
,529,59948337,,,0,,primary,0,-122.3008921,47.6613832,,,,0,0,
,530,59948338,,,0,,primary,0,-122.3009034,47.6609467,,,,0,0,
,531,59948458,traffic_signals,,1,,secondary,0,-122.3119721,47.6612672,,,,0,0,
,532,59996039,,,0,,secondary,0,-122.3349934,47.6613684,,,,0,0,
,533,59998103,,12,0,,residential,0,-122.3256961,47.6547937,,,,10,10,residential
,534,60649444,,,0,,unclassified,0,-122.2977645,47.6540635,,,,0,0,
,535,60649526,,,0,,unclassified,0,-122.2967178,47.6582145,,,,0,0,
,536,60649529,,,0,,unclassified,0,-122.2967074,47.6586511,,,,0,0,
,537,60649689,,,0,,unclassified,0,-122.3000256,47.6539056,,,,0,0,
,538,60976399,stop,,0,,tertiary,0,-122.3133126,47.655339,,,,0,0,
,539,124205963,,,0,,secondary,0,-122.3226015,47.6649659,,,,0,0,
,540,124205971,,,0,,secondary,0,-122.3216059,47.6649569,,,,0,0,
,541,124205978,,,0,,secondary,0,-122.3226603,47.6613363,,,,0,0,
,542,124205985,,,0,,secondary,0,-122.32166,47.6613223,,,,0,0,
,543,206250115,,13,0,,residential,0,-122.3188011,47.6561094,,,,10,10,residential
,544,390508748,,22,0,,residential,0,-122.3228421,47.6477096,,,,10,10,residential
,545,478469541,,,0,,secondary,0,-122.3177745,47.6561574,,,,0,0,
,546,478469559,traffic_signals,,1,,secondary,0,-122.3178146,47.656098,,,,0,0,
,547,478469568,,,0,,tertiary,0,-122.3178437,47.6561413,,,,0,0,
,548,479736003,,,0,,motorway,0,-122.3228774,47.6605771,,,,0,0,
,549,504957981,,,0,,tertiary,0,-122.3359856,47.6468388,,,,0,0,
,550,504958017,,,0,,tertiary,0,-122.3344993,47.6468315,,,,0,0,
,551,619090917,,5,0,,residential,0,-122.2985234,47.6662012,,,,10,10,residential
,552,620400211,,,0,,unclassified,0,-122.3114015,47.6554164,,,,0,0,
,553,632049284,crossing,,0,,tertiary,0,-122.3131649,47.6523774,,,,0,0,
,554,632049298,crossing,,0,,tertiary,0,-122.310025,47.6527325,,,,0,0,
,555,647323520,stop,,0,,tertiary,0,-122.3103882,47.6549762,,,,0,0,
,556,660936472,,,0,,secondary,0,-122.3310535,47.6650115,,,,0,0,
,557,668468644,crossing,,0,,tertiary,0,-122.3207044,47.6557919,,,,0,0,
,558,677188019,,,0,,secondary,0,-122.3207157,47.6644637,,,,0,0,
,559,680388955,,,0,,unclassified,0,-122.3121627,47.6507003,,,,0,0,
,560,680389132,,,0,,unclassified,0,-122.3088233,47.648486,,,,0,0,
,561,683045980,,1,0,,residential,0,-122.3325459,47.6631715,,,,10,10,residential
,562,686161097,,,0,,footway,0,-122.3019703,47.6515537,,,,0,0,
,563,686161225,,,0,,footway,0,-122.300036,47.6512941,,,,0,0,
,564,770847124,,17,0,,residential,0,-122.3218101,47.6499956,,,,10,10,residential
,565,770862373,,,0,,unclassified,0,-122.3195781,47.6541656,,,,0,0,
,566,799291203,traffic_signals,,1,,primary,0,-122.3011591,47.6591658,,,,0,0,
,567,799291217,,,0,,secondary,0,-122.3058021,47.6496412,,,,0,0,
,568,828165130,,,0,,primary,0,-122.3046154,47.6480303,,,,0,0,
,569,978142384,,,0,,secondary,0,-122.3182475,47.6555067,,,,0,0,
,570,978142385,,,0,,secondary,0,-122.3181399,47.6556591,,,,0,0,
,571,995560164,,,0,,primary,0,-122.3022288,47.6558134,,,,0,0,
,572,995560168,,,0,,tertiary,0,-122.3021511,47.6556486,,,,0,0,
,573,995560190,,,0,,unclassified,0,-122.2992713,47.6494713,,,,0,0,
,574,1180844482,,,0,,secondary,0,-122.2956193,47.6644099,,,,0,0,
,575,1222221757,,,0,,motorway,0,-122.3217318,47.6570344,,,,0,0,
,576,1388978473,,,0,,motorway,0,-122.3220069,47.6653526,,,,0,0,
,577,1437096596,,42,0,,primary,1,-122.3046254,47.6469045,,,,1000,1000,boundary
,578,1492981593,,,0,,primary,0,-122.2956294,47.6612155,,,,0,0,
,579,1704986297,,11,0,,residential,0,-122.3337954,47.6579684,,,,10,10,residential
,580,1704986585,,7,0,,residential,0,-122.3301919,47.6591101,,,,10,10,residential
,581,1704986642,,6,0,,residential,0,-122.3313776,47.6591177,,,,10,10,residential
,582,1704986828,,6,0,,residential,0,-122.3325712,47.6591283,,,,10,10,residential
,583,1704987110,,6,0,,residential,0,-122.333786,47.659139,,,,10,10,residential
,584,1704988210,,6,0,,residential,0,-122.3386055,47.659161,,,,10,10,residential
,585,1704988735,,6,0,,residential,0,-122.3350199,47.659149,,,,10,10,residential
,586,1704992197,,29,0,,residential,1,-122.3406646,47.6621252,,,,1000,1000,boundary
,587,1704992907,,3,0,,residential,0,-122.3183931,47.6640145,,,,10,10,residential
,588,1705067681,,11,0,,residential,0,-122.3314056,47.6579485,,,,10,10,residential
,589,1705067798,,11,0,,residential,0,-122.3326021,47.6579585,,,,10,10,residential
,590,1705068815,,12,0,,residential,0,-122.3302066,47.6579413,,,,10,10,residential
,591,1705093593,,21,0,,residential,0,-122.333895,47.6491926,,,,10,10,residential
,592,1705093777,,21,0,,residential,0,-122.3351519,47.6491979,,,,10,10,residential
,593,1705095303,,16,0,,residential,0,-122.3339,47.6505011,,,,10,10,residential
,594,1705096152,,16,0,,residential,0,-122.3314833,47.6519562,,,,10,10,residential
,595,1705096181,,16,0,,residential,0,-122.3338757,47.6519701,,,,10,10,residential
,596,1705096928,,16,0,,residential,0,-122.3338518,47.6531373,,,,10,10,residential
,597,1705097894,,11,0,,residential,0,-122.3314592,47.654299,,,,10,10,residential
,598,1705098558,,11,0,,residential,0,-122.3326474,47.6542952,,,,10,10,residential
,599,1705099407,,12,0,,residential,0,-122.3302757,47.6542958,,,,10,10,residential
,600,1705100606,,11,0,,residential,0,-122.3337954,47.6567597,,,,10,10,residential
,601,1705101307,,7,0,,residential,0,-122.3282881,47.6589489,,,,10,10,residential
,602,1705101684,,7,0,,residential,0,-122.3272837,47.6589473,,,,10,10,residential
,603,1705101722,,7,0,,residential,0,-122.3282873,47.6591048,,,,10,10,residential
,604,1705102088,,7,0,,residential,0,-122.3282914,47.6602521,,,,10,10,residential
,605,1705102636,,7,0,,residential,0,-122.3272642,47.6602248,,,,10,10,residential
,606,1705102741,,6,0,,residential,0,-122.3313815,47.6602882,,,,10,10,residential
,607,1705102883,,7,0,,residential,0,-122.3301878,47.6602823,,,,10,10,residential
,608,1705103822,,6,0,,residential,0,-122.332574,47.6602941,,,,10,10,residential
,609,1705104204,,6,0,,residential,0,-122.3337667,47.6603,,,,10,10,residential
,610,1705107916,,6,0,,residential,0,-122.3350063,47.6603061,,,,10,10,residential
,611,1705108727,,7,0,,residential,0,-122.3289928,47.6602764,,,,10,10,residential
,612,1709147251,,,0,,tertiary,0,-122.3155207,47.6583546,,,,0,0,
,613,1709148073,,7,0,,residential,0,-122.3240697,47.6589386,,,,10,10,residential
,614,1709148087,,7,0,,residential,0,-122.3240697,47.6589403,,,,10,10,residential
,615,1709151929,,7,0,,residential,0,-122.3240617,47.6602067,,,,10,10,residential
,616,1709153664,,,0,,secondary,0,-122.3209334,47.6607883,,,,0,0,
,617,1709153838,traffic_signals,,1,,secondary,0,-122.3207629,47.6613125,1,,,0,0,
,618,1709153848,traffic_signals,,1,,secondary,0,-122.3209288,47.661314,1,,,0,0,
,619,1709158145,,3,0,,residential,0,-122.3183871,47.6631244,,,,10,10,residential
,620,1709158274,,3,0,,residential,0,-122.3195592,47.6631334,,,,10,10,residential
,621,1709159017,,4,0,,residential,0,-122.3071687,47.6663966,,,,10,10,residential
,622,1709159161,,4,0,,residential,0,-122.3083006,47.6664075,,,,10,10,residential
,623,1709161402,,3,0,,residential,0,-122.315233,47.6664384,,,,10,10,residential
,624,1709161442,,3,0,,residential,0,-122.319528,47.6671245,,,,10,10,residential
,625,1717301461,turning_circle,,0,,unclassified,0,-122.3369855,47.64585,,,,0,0,
,626,1724842234,,15,0,,residential,0,-122.2934782,47.6582984,,,,10,10,residential
,627,1725944934,,,0,,unclassified,0,-122.3003819,47.6488144,,,,0,0,
