route_id,agency_id,route_short_name,route_long_name,route_type,route_text_color,route_color,route_url,route_desc
176446,SE,SE:GLM->SIT,SE train service from GLM to SIT,2,,,,Train. First class available. Reservation not possible
10609,SE,SE:VIC->CBE,SE train service from VIC to CBE,2,,,,Train. First class available. Reservation possible
176448,SE,SE:VIC->GLM,SE train service from VIC to GLM,2,,,,Train. First class available. Reservation possible
137619,SE,SE:RAI->FAV,SE train service from RAI to FAV,2,,,,Train. First class available. Reservation possible
10669,SE,SE:DFD->GRV,SE train service from DFD to GRV,2,,,,Train. First class available. Reservation not possible
137622,SE,SE:DFD->SOO,SE train service from DFD to SOO,2,,,,Train. First class available. Reservation not possible
193187,SE,SE:DFD->NFL,SE train service from DFD to NFL,2,,,,Train. First class available. Reservation not possible
176480,SE,SE:CHX->SGR,SE train service from CHX to SGR,2,,,,Train. Standard class only. Reservation not possible
10703,SE,SE:VIC->ORP,SE train service from VIC to ORP,2,,,,Train. Standard class only. Reservation not possible
156567,SE,SE:VIC->SEV,SE train service from VIC to SEV,2,,,,Train. Standard class only. Reservation not possible
193221,SE,SE:VIC->BKJ,SE train service from VIC to BKJ,2,,,,Train. Standard class only. Reservation not possible
10767,SE,SE:VIC->AFK,SE train service from VIC to AFK,2,,,,Train. First class available. Reservation possible
99707,SE,SE:BRG->AFK,SE train service from BRG to AFK,2,,,,Train. First class available. Reservation possible
137665,SE,SE:CHX->RTR,SE train service from CHX to RTR,2,,,,Train. Standard class only. Reservation not possible
10855,SE,SE:AFK->CBW,SE train service from AFK to CBW,2,,,,Train. First class available. Reservation not possible
10856,SE,SE:AFK->RAM,SE train service from AFK to RAM,2,,,,Train. First class available. Reservation not possible
10857,SE,SE:TON->DVP,SE train service from TON to DVP,2,,,,Train. First class available. Reservation not possible
176520,SE,SE:ORP->HCN,SE train service from ORP to HCN,2,,,,Train. First class available. Reservation not possible
10859,SE,SE:CHX->DVP,SE train service from CHX to DVP,2,,,,Train. First class available. Reservation possible
176521,SE,SE:CHX->HCN,SE train service from CHX to HCN,2,,,,Train. First class available. Reservation possible
119386,SE,SE:PDW->FKC,SE train service from PDW to FKC,2,,,,Train. First class available. Reservation possible
156746,SE,SE:VIC->MEP,SE train service from VIC to MEP,2,,,,Train. Standard class only. Reservation not possible
10920,SE,SE:TON->SOO,SE train service from TON to SOO,2,,,,Train. Standard class only. Reservation not possible
119420,SE,SE:PDW->MDW,SE train service from PDW to MDW,2,,,,Train. Standard class only. Reservation not possible
10921,SE,SE:SOO->TON,SE train service from SOO to TON,2,,,,Train. Standard class only. Reservation not possible
119421,SE,SE:MDW->PDW,SE train service from MDW to PDW,2,,,,Train. Standard class only. Reservation not possible
10955,SE,SE:DFD->VIC,SE train service from DFD to VIC,2,,,,Train. Standard class only. Reservation not possible
10958,SE,SE:BNH->VIC,SE train service from BNH to VIC,2,,,,Train. Standard class only. Reservation not possible
10980,SE,SE:DVP->FAV,SE train service from DVP to FAV,2,,,,Train. First class available. Reservation possible
119455,SE,SE:CBE->FAV,SE train service from CBE to FAV,2,,,,Train. First class available. Reservation possible
10989,SE,SE:CST->HYS,SE train service from CST to HYS,2,,,,Train. Standard class only. Reservation not possible
11022,SE,SE:DVP->CHX,SE train service from DVP to CHX,2,,,,Train. First class available. Reservation possible
176604,SE,SE:HCN->CHX,SE train service from HCN to CHX,2,,,,Train. First class available. Reservation possible
11045,SE,SE:MAR->AFK,SE train service from MAR to AFK,2,,,,Train. First class available. Reservation not possible
193395,SE,SE:CBW->AFK,SE train service from CBW to AFK,2,,,,Train. First class available. Reservation not possible
11046,SE,SE:DVP->AFK,SE train service from DVP to AFK,2,,,,Train. First class available. Reservation not possible
119512,SE,SE:FKC->PDW,SE train service from FKC to PDW,2,,,,Train. First class available. Reservation not possible
11049,GR,GR:BDQ->KGX,GR train service from BDQ to KGX,2,,,,Train. First class available. Reservation possible
266918,GR,GR:EDB->ABD,GR train service from EDB to ABD,2,,,,Train. First class available. Reservation possible
248242,GR,GR:PBO->LDS,GR train service from PBO to LDS,2,,,,Train. First class available. Reservation possible
11055,GR,GR:KGX->BDQ,GR train service from KGX to BDQ,2,,,,Train. First class available. Reservation possible
11056,GR,GR:ABD->KGX,GR train service from ABD to KGX,2,,,,Train. First class available. Reservation possible
11061,GR,GR:KGX->ABD,GR train service from KGX to ABD,2,,,,Train. First class available. Reservation possible
11063,GR,GR:KGX->INV,GR train service from KGX to INV,2,,,,Train. First class available. Reservation possible
11064,EM,EM:SHF->STP,EM train service from SHF to STP,2,,,,Train. First class available. Reservation possible
99813,EM,EM:SHF->LUT,EM train service from SHF to LUT,2,,,,Train. First class available. Reservation possible
11066,EM,EM:LDS->STP,EM train service from LDS to STP,2,,,,Train. First class available. Reservation possible
11068,EM,EM:YRK->STP,EM train service from YRK to STP,2,,,,Train. First class available. Reservation possible
99819,EM,EM:YRK->LUT,EM train service from YRK to LUT,2,,,,Train. First class available. Reservation possible
261795,EM,EM:LEI->YRK,EM train service from LEI to YRK,2,,,,Train. First class available. Reservation possible
11071,EM,EM:STP->SHF,EM train service from STP to SHF,2,,,,Train. First class available. Reservation possible
253963,EM,EM:LUT->SHF,EM train service from LUT to SHF,2,,,,Train. First class available. Reservation possible
11076,EM,EM:STP->LDS,EM train service from STP to LDS,2,,,,Train. First class available. Reservation possible
11084,EM,EM:NOT->LIV,EM train service from NOT to LIV,2,,,,Train. Standard class only. Reservation possible
11085,EM,EM:NOT->STP,EM train service from NOT to STP,2,,,,Train. First class available. Reservation possible
99858,EM,EM:EMD->LUT,EM train service from EMD to LUT,2,,,,Train. First class available. Reservation possible
193419,EM,EM:NOT->LUT,EM train service from NOT to LUT,2,,,,Train. First class available. Reservation possible
11103,EM,EM:DBY->STP,EM train service from DBY to STP,2,,,,Train. First class available. Reservation possible
99876,EM,EM:DBY->LUT,EM train service from DBY to LUT,2,,,,Train. First class available. Reservation possible
11114,EM,EM:SHF->DBY,EM train service from SHF to DBY,2,,,,Train. First class available. Reservation possible
11115,EM,EM:STP->NOT,EM train service from STP to NOT,2,,,,Train. First class available. Reservation possible
253965,EM,EM:LUT->NOT,EM train service from LUT to NOT,2,,,,Train. First class available. Reservation possible
11133,EM,EM:STP->DBY,EM train service from STP to DBY,2,,,,Train. First class available. Reservation possible
99912,EM,EM:LUT->DBY,EM train service from LUT to DBY,2,,,,Train. First class available. Reservation possible
11140,EM,EM:CRE->DBY,EM train service from CRE to DBY,2,,,,Train. Standard class only. Reservation not possible
99913,EM,EM:BYB->DBY,EM train service from BYB to DBY,2,,,,Train. Standard class only. Reservation not possible
11141,EM,EM:DBY->CRE,EM train service from DBY to CRE,2,,,,Train. Standard class only. Reservation not possible
99914,EM,EM:DBY->BYB,EM train service from DBY to BYB,2,,,,Train. Standard class only. Reservation not possible
11155,EM,EM:NOT->NRW,EM train service from NOT to NRW,2,,,,Train. Standard class only. Reservation possible
156916,EM,EM:NOT->PBO,EM train service from NOT to PBO,2,,,,Train. Standard class only. Reservation possible
11156,EM,EM:SHF->NRW,EM train service from SHF to NRW,2,,,,Train. Standard class only. Reservation possible
248246,EM,EM:SHF->PBO,EM train service from SHF to PBO,2,,,,Train. Standard class only. Reservation possible
11157,EM,EM:LIV->NRW,EM train service from LIV to NRW,2,,,,Train. Standard class only. Reservation possible
156919,EM,EM:LIV->PBO,EM train service from LIV to PBO,2,,,,Train. Standard class only. Reservation possible
11160,EM,EM:LIV->NOT,EM train service from LIV to NOT,2,,,,Train. Standard class only. Reservation possible
11165,EM,EM:KET->COR,EM train service from KET to COR,2,,,,Train. First class available. Reservation possible
11169,EM,EM:STP->COR,EM train service from STP to COR,2,,,,Train. First class available. Reservation possible
11178,EM,EM:COR->KET,EM train service from COR to KET,2,,,,Train. First class available. Reservation possible
11182,EM,EM:COR->STP,EM train service from COR to STP,2,,,,Train. First class available. Reservation possible
11191,EM,EM:NRW->MAN,EM train service from NRW to MAN,2,,,,Train. Standard class only. Reservation possible
248253,EM,EM:PBO->MAN,EM train service from PBO to MAN,2,,,,Train. Standard class only. Reservation possible
11193,EM,EM:NRW->NOT,EM train service from NRW to NOT,2,,,,Train. Standard class only. Reservation possible
248255,EM,EM:PBO->NOT,EM train service from PBO to NOT,2,,,,Train. Standard class only. Reservation possible
11199,EM,EM:PBO->LIV,EM train service from PBO to LIV,2,,,,Train. Standard class only. Reservation possible
11200,EM,EM:NRW->LIV,EM train service from NRW to LIV,2,,,,Train. Standard class only. Reservation possible
11202,EM,EM:DBY->MAT,EM train service from DBY to MAT,2,,,,Train. Standard class only. Reservation not possible
11203,EM,EM:NOT->MAT,EM train service from NOT to MAT,2,,,,Train. Standard class only. Reservation not possible
11204,EM,EM:MAT->NOT,EM train service from MAT to NOT,2,,,,Train. Standard class only. Reservation not possible
11205,EM,EM:GRA->MAT,EM train service from GRA to MAT,2,,,,Train. Standard class only. Reservation not possible
217829,EM,EM:BTF->MAT,EM train service from BTF to MAT,2,,,,Train. Standard class only. Reservation not possible
11209,EM,EM:NOT->DBY,EM train service from NOT to DBY,2,,,,Train. Standard class only. Reservation not possible
11213,EM,EM:DBY->NOT,EM train service from DBY to NOT,2,,,,Train. Standard class only. Reservation not possible
11224,EM,EM:MAT->DBY,EM train service from MAT to DBY,2,,,,Train. Standard class only. Reservation not possible
11225,EM,EM:MSW->NOT,EM train service from MSW to NOT,2,,,,Train. Standard class only. Reservation not possible
11232,EM,EM:NOT->MSW,EM train service from NOT to MSW,2,,,,Train. Standard class only. Reservation not possible
11238,EM,EM:NOT->LCN,EM train service from NOT to LCN,2,,,,Train. Standard class only. Reservation not possible
193486,EM,EM:NOT->NCT,EM train service from NOT to NCT,2,,,,Train. Standard class only. Reservation not possible
11242,EM,EM:LCN->NOT,EM train service from LCN to NOT,2,,,,Train. Standard class only. Reservation not possible
193490,EM,EM:NCT->NOT,EM train service from NCT to NOT,2,,,,Train. Standard class only. Reservation not possible
11257,EM,EM:GRA->NOT,EM train service from GRA to NOT,2,,,,Train. First class available. Reservation not possible
11258,EM,EM:NOT->SKG,EM train service from NOT to SKG,2,,,,Train. Standard class only. Reservation possible
156942,EM,EM:SLR->SKG,EM train service from SLR to SKG,2,,,,Train. Standard class only. Reservation possible
11259,EM,EM:SKG->NOT,EM train service from SKG to NOT,2,,,,Train. Standard class only. Reservation possible
156943,EM,EM:SKG->SLR,EM train service from SKG to SLR,2,,,,Train. Standard class only. Reservation possible
11263,EM,EM:NOT->GRA,EM train service from NOT to GRA,2,,,,Train. First class available. Reservation not possible
11265,EM,EM:LCN->NNG,EM train service from LCN to NNG,2,,,,Train. Standard class only. Reservation not possible
11266,EM,EM:NNG->LCN,EM train service from NNG to LCN,2,,,,Train. Standard class only. Reservation not possible
11276,EM,EM:PBU->KEZ,EM bus service from PBU to KEZ,3,,,,Bus. Standard class only. Reservation not possible
11282,EM,EM:KEZ->PBU,EM bus service from KEZ to PBU,3,,,,Bus. Standard class only. Reservation not possible
11288,EM,EM:DBY->EMA,EM bus service from DBY to EMA,3,,,,Bus. Standard class only. Reservation not possible
11325,EM,EM:EMA->DBY,EM bus service from EMA to DBY,3,,,,Bus. Standard class only. Reservation not possible
267987,HX,HX:PAD->HWV,HX train service from PAD to HWV,2,,,,Train. First class available. Reservation possible
11473,HX,HX:HWV->PAD,HX train service from HWV to PAD,2,,,,Train. First class available. Reservation possible
248370,HX,HX:HWV->HXX,HX train service from HWV to HXX,2,,,,Train. First class available. Reservation not possible
268060,HX,HX:HXX->HWV,HX train service from HXX to HWV,2,,,,Train. First class available. Reservation not possible
11597,TL,TL:HRH->TBD,TL train service from HRH to TBD,2,,,,Train. First class available. Reservation not possible
11598,TL,TL:ORP->VIC,TL train service from ORP to VIC,2,,,,Train. Standard class only. Reservation not possible
263897,TL,TL:STP->BDM,TL train service from STP to BDM,2,,,,Train. First class available. Reservation not possible
158079,TL,TL:MIL->BDM,TL train service from MIL to BDM,2,,,,Train. First class available. Reservation not possible
256930,TL,TL:STP->HPD,TL train service from STP to HPD,2,,,,Train. First class available. Reservation not possible
11602,TL,TL:BDM->STP,TL train service from BDM to STP,2,,,,Train. First class available. Reservation not possible
101010,TL,TL:BDM->MIL,TL train service from BDM to MIL,2,,,,Train. First class available. Reservation not possible
194171,TL,TL:HPD->STP,TL train service from HPD to STP,2,,,,Train. First class available. Reservation not possible
11609,TL,TL:LUT->STP,TL train service from LUT to STP,2,,,,Train. First class available. Reservation not possible
11613,TL,TL:STP->LUT,TL train service from STP to LUT,2,,,,Train. First class available. Reservation not possible
120250,TL,TL:STP->SAC,TL train service from STP to SAC,2,,,,Train. First class available. Reservation not possible
