stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
TIS,TISBURY,Tisbury,1,51.06085,-2.079,,,,,Europe/London,0
TLB,TALB,Talybont,0,52.77263,-4.0966,,,,,Europe/London,0
TLC,TALYCFN,Tal-y-Cafn,0,53.22836,-3.81826,,,,,Europe/London,0
TLH,TILHRST,Tilehurst,2,51.47151,-1.02982,,,,,Europe/London,0
TLK,THELAKS,The Lakes,0,52.35914,-1.84467,,,,,Europe/London,0
TLS,THPLESK,Thorpe-le-Soken,1,51.84764,1.1614,,,,,Europe/London,0
TMC,TMPCMB,Templecombe,1,51.0015,-2.41772,,,,,Europe/London,0
TNA,THABBEY,Thornton Abbey,0,53.6543,-0.32302,,,,,Europe/London,0
TNF,TONFNAU,Tonfanau,0,52.61354,-4.1237,,,,,Europe/London,0
TNN,THORNEN,Thorne North,0,53.61606,-0.97233,,,,,Europe/London,0
TNP,TNYPNDY,Tonypandy,0,51.61976,-3.44887,,,,,Europe/London,0
TNS,THORNES,Thorne South,0,53.60333,-0.95511,,,,,Europe/London,0
TOD,TODMRDN,Todmorden,1,53.71382,-2.09966,,,,,Europe/London,0
TOK,THOK,Three Oaks,0,50.90112,0.61305,,,,,Europe/London,0
TOL,TOLWTH,Tolworth,1,51.37686,-0.27946,,,,,Europe/London,0
TOM,TTNHMHL,Tottenham Hale,2,51.58831,-0.05993,,,,,Europe/London,0
TON,TONBDG,Tonbridge,2,51.19141,0.27097,,,,,Europe/London,0
TOO,TOOTING,Tooting,2,51.41985,-0.16128,,,,,Europe/London,0
TOP,TOPSHAM,Topsham,0,50.68622,-3.46442,,,,,Europe/London,0
TOT,TOTNES,Totnes,1,50.43587,-3.68869,,,,,Europe/London,0
TPB,THOPBAY,Thorpe Bay,1,51.53757,0.76173,,,,,Europe/London,0
TPC,TCULVRT,Thorpe Culvert,0,53.12309,0.19942,,,,,Europe/London,0
TPN,TONPNTR,Ton Pentre,0,51.6478,-3.48619,,,,,Europe/London,0
TPY,CATZTPY,TIPPERARY   (CIE,0,0,0,,,,,Europe/Dublin,0
TQY,TORQUAY,Torquay,0,50.46113,-3.54328,,,,,Europe/London,0
TRA,TRFDPK,Trafford Park,0,53.45482,-2.31063,,,,,Europe/London,0
TRB,TREHRBT,Treherbert,0,51.67224,-3.5363,,,,,Europe/London,0
TRD,TRDYRHW,Troed-y-Rhiw,0,51.71243,-3.34674,,,,,Europe/London,0
TRE,TRFRSTE,Trefforest Estate,0,51.56829,-3.29025,,,,,Europe/London,0
TRF,TREFRST,Trefforest,0,51.59146,-3.32512,,,,,Europe/London,0
TRH,TREHAFD,Trehafod,0,51.61015,-3.38097,,,,,Europe/London,0
TRI,TRING,Tring,1,51.80074,-0.62244,,,,,Europe/London,0
TRL,TRALEE,TRALEE      (CIE,0,0,0,,,,,Europe/Dublin,0
TRM,TRIMLEY,Trimley,0,51.97653,1.31954,,,,,Europe/London,0
TRN,TROON,Troon,1,55.54281,-4.6553,,,,,Europe/London,0
TRO,TRWBRDG,Trowbridge,1,51.31983,-2.21433,,,,,Europe/London,0
TRR,TORRE,Torre,0,50.47319,-3.54642,,,,,Europe/London,0
TRS,THUSTON,Thurston,0,52.25,0.80865,,,,,Europe/London,0
TRU,TRURO,Truro,1,50.26384,-5.06481,,,,,Europe/London,0
TRY,TREORCY,Treorchy,0,51.65753,-3.50573,,,,,Europe/London,0
TTA,TADWBUS,Tadworth - The Avenue,1,51.29101,-0.23599,,,,,Europe/London,0
TTF,THETFD,Thetford,2,52.41913,0.74507,,,,,Europe/London,0
TTH,THTH,Thornton Heath,0,51.39878,-0.10031,,,,,Europe/London,0
TTN,TOTTON,Totton,1,50.91788,-1.48242,,,,,Europe/London,0
TUH,TULSEH,Tulse Hill,2,51.43986,-0.10508,,,,,Europe/London,0
TUL,TULLOCH,Tulloch,0,56.88428,-4.70132,,,,,Europe/London,0
TUM,CATZTUM,TULLAMORE   (CIE,0,0,0,,,,,Europe/Dublin,0
TUR,TURKYST,Turkey Street,0,51.67263,-0.04722,,,,,Europe/London,0
TUS,CATZTUS,THURLES     (CIE,1,0,0,,,,,Europe/Dublin,0
TUT,TUTBURY,Tutbury & Hatton,0,52.86414,-1.68223,,,,,Europe/London,0
TVP,TIVIPW,Tiverton Parkway,1,50.91718,-3.35964,,,,,Europe/London,0
TWB,TWDBANK,Tweedbank,0,55.60545,-2.7576,,,,,Europe/London,0
TWI,TWCKNHM,Twickenham,2,51.45003,-0.33039,,,,,Europe/London,0
TWN,TOWNGRN,Town Green,0,53.54281,-2.90449,,,,,Europe/London,0
TWY,TWYFORD,Twyford,1,51.47553,-0.86329,,,,,Europe/London,0
TYC,TYCROES,Ty Croes,0,53.22256,-4.47473,,,,,Europe/London,0
TYG,TYGWYN,Tygwyn,0,52.89379,-4.07865,,,,,Europe/London,0
TYL,TYNDRML,Tyndrum Lower,0,56.43334,-4.71482,,,,,Europe/London,0
TYS,TYSL,Tyseley,1,52.45412,-1.83912,,,,,Europe/London,0
TYW,TYWYN,Tywyn,0,52.58558,-4.09356,,,,,Europe/London,0
UCK,UCKFILD,Uckfield,0,50.96874,0.09638,,,,,Europe/London,0
UDD,UDNGSTN,Uddingston,0,55.82353,-4.0867,,,,,Europe/London,0
UHA,UPHALL,Uphall,0,55.91904,-3.50212,,,,,Europe/London,0
UHL,UPRHLWY,Upper Holloway,0,51.56363,-0.12951,,,,,Europe/London,0
UIG,UIGG,UIG BUS,1,0,0,,,,,Europe/London,0
ULC,ULCEBY,Ulceby,0,53.6192,-0.30083,,,,,Europe/London,0
ULL,ULESKLF,Ulleskelf,0,53.85361,-1.21397,,,,,Europe/London,0
ULP,ULLAPOL,ULLAPOOL,1,0,0,,,,,Europe/London,0
ULV,ULVRSTN,Ulverston,0,54.19158,-3.09792,,,,,Europe/London,0
UMB,UMBRLGH,Umberleigh,0,50.99675,-3.98289,,,,,Europe/London,0
UNI,UNVRSYB,University,1,52.45124,-1.93668,,,,,Europe/London,0
UPH,UHALIFD,Upper Halliford,0,51.41307,-0.43091,,,,,Europe/London,0
UPL,UPHOLND,Upholland,0,53.52838,-2.7414,,,,,Europe/London,0
UPM,UPMNSP6,Upminster,9,51.55902,0.25088,,,,,Europe/London,0
UPT,UPTON,Upton,0,53.38649,-3.08415,,,,,Europe/London,0
UPW,UPWEY,Upwey,1,50.64827,-2.46614,,,,,Europe/London,0
URM,URMSTON,Urmston,0,53.44827,-2.3538,,,,,Europe/London,0
UTT,UTOXETR,Uttoxeter,0,52.89679,-1.85725,,,,,Europe/London,0
UTY,TYNDRMU,Upper Tyndrum,0,56.43466,-4.70372,,,,,Europe/London,0
UWL,UWRLNGH,Upper Warlingham,0,51.30851,-0.07795,,,,,Europe/London,0
VAL,VALLEY,Valley,0,53.28128,-4.56337,,,,,Europe/London,0
VIC,VICTRIA,London Victoria,3,51.49526,-0.14454,,,,,Europe/London,0
VIR,VRGNWTR,Virginia Water,2,51.4018,-0.56217,,,,,Europe/London,0
VPM,MNCRVPM,VELOPARK MTLK,0,0,0,,,,,Europe/London,0
VXH,VAUXHAL,Vauxhall,9,51.48619,-0.12289,,,,,Europe/London,0
WAC,WRGT,Warrington Central,2,53.39182,-2.59317,,,,,Europe/London,0
WAD,WADHRST,Wadhurst,1,51.07346,0.31317,,,,,Europe/London,0
WAE,WLOE,London Waterloo East,3,51.50408,-0.1089,,,,,Europe/London,0
WAF,WALLYFD,Wallyford,0,55.94028,-3.01495,,,,,Europe/London,0
WAL,WONT,Walton-on-Thames,0,51.37293,-0.41463,,,,,Europe/London,0
WAM,WALMER,Walmer,0,51.20332,1.38287,,,,,Europe/London,0
WAN,WANBRO,Wanborough,0,51.24452,-0.66759,,,,,Europe/London,0
WAO,WALTONM,Walton (Merseyside),1,53.45622,-2.96575,,,,,Europe/London,0
WAR,WARE,Ware,0,51.80796,-0.02878,,,,,Europe/London,0
WAS,WATONAS,Watton-at-Stone,0,51.85644,-0.11943,,,,,Europe/London,0
WAT,WATRINT,London Waterloo,9,51.5033,-0.11311,,,,,Europe/London,0
WAV,WVRTTEC,Wavertree Technology Park,0,53.40519,-2.92291,,,,,Europe/London,0
WAW,WRGTWST,WARRINGTON WEST,0,0,0,,,,,Europe/London,0
WBC,WATBECH,Waterbeach,0,52.26231,0.19679,,,,,Europe/London,0
WBD,WHTBDGE,Whitley Bridge,0,53.69913,-1.15828,,,,,Europe/London,0
WBE,WDBDGBS,WADEBRIDGE BUS,0,0,0,,,,,Europe/London,0
WBL,WRBLNGT,Warblington,0,50.85345,-0.96716,,,,,Europe/London,0
WBO,WIMLCHS,Wimbledon Chase,0,51.40956,-0.21403,,,,,Europe/London,0
WBP,WBRMPTN,West Brompton,0,51.48706,-0.19559,,,,,Europe/London,0
WBQ,WRGTNBQ,Warrington Bank Quay,2,53.38601,-2.60236,,,,,Europe/London,0
WBR,WHALYBG,Whaley Bridge,0,53.33023,-1.98465,,,,,Europe/London,0
WBY,WBYFLET,West Byfleet,0,51.33923,-0.50549,,,,,Europe/London,0
WCB,WCOMBEP,Westcombe Park,0,51.4842,0.01839,,,,,Europe/London,0
WCF,WCLIFF,Westcliff-on-Sea,0,51.53733,0.69147,,,,,Europe/London,0
WCH,WHTCHRH,Whitchurch (Hants),0,51.23754,-1.33775,,,,,Europe/London,0
WCK,WICK,Wick,0,58.44157,-3.09686,,,,,Europe/London,0
WCL,WCALDER,West Calder,1,55.8538,-3.56702,,,,,Europe/London,0
WCM,WCKHMMR,Wickham Market,0,52.1511,1.39868,,,,,Europe/London,0
WCP,WRCSTRP,Worcester Park,1,51.38125,-0.24517,,,,,Europe/London,0
WCR,WTCR,Whitecraigs,0,55.79032,-4.31016,,,,,Europe/London,0
WCT,WATCHET,WATCHET BUS,0,0,0,,,,,Europe/London,0
WCX,WEMBLSM,Wembley Stadium,1,51.55442,-0.28561,,,,,Europe/London,0
WCY,WCROYDN,West Croydon,2,51.37843,-0.10259,,,,,Europe/London,0
WDB,WODBDGE,Woodbridge,1,52.09045,1.31777,,,,,Europe/London,0
WDD,WDRNGTN,Widdrington,0,55.24131,-1.61647,,,,,Europe/London,0
WDE,WDND,Wood End,0,52.34368,-1.84421,,,,,Europe/London,0
WDH,WDHOUSE,Woodhouse,1,53.36374,-1.35755,,,,,Europe/London,0
WDI,MNCRWDI,W DIDSBURY MTLK,0,0,0,,,,,Europe/London,0
WDL,WHHL,Woodhall,0,55.93121,-4.6554,,,,,Europe/London,0
WDM,WMER,Windermere,0,54.3796,-2.90339,,,,,Europe/London,0
WDN,WDEN,Walsden,0,53.69626,-2.10446,,,,,Europe/London,0
WDO,WADDON,Waddon,0,51.3674,-0.11734,,,,,Europe/London,0
WDR,WDLNDSR,QUEENS ROAD MTLK,1,0,0,,,,,Europe/London,0
WDS,WDLESFD,Woodlesford,0,53.75679,-1.44288,,,,,Europe/London,0
WDT,WDRYTON,West Drayton,1,51.51005,-0.47223,,,,,Europe/London,0
WDU,WDULCRD,West Dulwich,9,51.44072,-0.09137,,,,,Europe/London,0
WEA,WEALING,West Ealing,1,51.51351,-0.32013,,,,,Europe/London,0
WED,WEDGWD,WEDGWOOD,0,0,0,,,,,Europe/London,0
WEE,WEELEY,Weeley,0,51.8531,1.11548,,,,,Europe/London,0
WEH,WHAMHL,West Ham,1,51.52849,0.00543,,,,,Europe/London,0
WEL,WLNGBRO,Wellingborough,1,52.30378,-0.67665,,,,,Europe/London,0
WEM,WEMM,Wem,0,52.85641,-2.71802,,,,,Europe/London,0
WEO,WEDGORD,WEDGWOOD OLD RD,1,0,0,,,,,Europe/London,0
WER,WEDGORB,Wedgwood Lane,1,52.95426,-2.1587,,,,,Europe/London,0
WES,WESTRTN,Westerton,1,55.90481,-4.33488,,,,,Europe/London,0
WET,WEETON,Weeton,0,53.92318,-1.58122,,,,,Europe/London,0
WEY,WEYMTH,Weymouth,1,50.61531,-2.45422,,,,,Europe/London,0
WFD,WATERFD,WATERFORD   (CIE,1,0,0,,,,,Europe/Dublin,0
WFF,WHIFLET,Whifflet,1,55.85369,-4.01866,,,,,Europe/London,0
WFH,WATFDHS,Watford High Street,0,51.65265,-0.39171,,,,,Europe/London,0
WFI,WSTRFLD,Westerfield,1,52.08098,1.1659,,,,,Europe/London,0
WFJ,WATFDJ,Watford Junction,2,51.66391,-0.39593,,,,,Europe/London,0
WFL,WAINFLT,Wainfleet,1,53.10513,0.23473,,,,,Europe/London,0
WFN,WATFDN,Watford North,0,51.6757,-0.38993,,,,,Europe/London,0
WGA,WESGTOS,Westgate-on-Sea,0,51.38145,1.33836,,,,,Europe/London,0
WGC,WLWYNGC,Welwyn Garden City,2,51.80105,-0.20407,,,,,Europe/London,0
WGN,WIGANNW,Wigan North Western,2,53.54366,-2.63327,,,,,Europe/London,0
WGR,WDGRNPK,Woodgrange Park,0,51.54926,0.04442,,,,,Europe/London,0
WGT,WIGTON,Wigton,0,54.82912,-3.16434,,,,,Europe/London,0
WGV,WARGRAV,Wargrave,0,51.49816,-0.87652,,,,,Europe/London,0
WGW,WIGANWL,Wigan Wallgate,2,53.54482,-2.63319,,,,,Europe/London,0
WHA,WENHNGR,Westenhanger,1,51.09496,1.03805,,,,,Europe/London,0
WHC,WLTWCEN,Walthamstow Central,1,51.58292,-0.01981,,,,,Europe/London,0
WHD,WHMDSTD,West Hampstead,2,51.54747,-0.19118,,,,,Europe/London,0
WHE,WHALLEY,Whalley,0,53.82402,-2.41225,,,,,Europe/London,0
WHG,WSTHOTN,Westhoughton,0,53.55567,-2.52373,,,,,Europe/London,0
WHI,WHSTBLE,Whitstable,1,51.35758,1.03329,,,,,Europe/London,0
WHK,WTCMTLK,WYTHNSHW TC MTLK,0,0,0,,,,,Europe/London,0
WHL,WHHRTLA,White Hart Lane,0,51.60504,-0.07091,,,,,Europe/London,0
WHM,WHIMPLE,Whimple,0,50.76803,-3.35432,,,,,Europe/London,0
WHN,WHISTON,Whiston,0,53.41387,-2.79643,,,,,Europe/London,0
WHP,WHMPSTM,West Hampstead Thameslink,2,51.54848,-0.19184,,,,,Europe/London,0
WHR,WHORNDN,West Horndon,0,51.56795,0.34064,,,,,Europe/London,0
WHS,WHYTBUS,Whyteleafe South,9,51.30339,-0.07692,,,,,Europe/London,0
WHT,WHCH,Whitchurch (Cardiff),0,51.52075,-3.22325,,,,,Europe/London,0
WHX,WCHAPXR,WHITECHAPEL MTR,9,0,0,,,,,Europe/London,0
WHY,WHYTELF,Whyteleafe,1,51.30996,-0.08115,,,,,Europe/London,0
WIC,WIKFORD,Wickford,1,51.61502,0.51919,,,,,Europe/London,0
WID,WIDNES,Widnes,1,53.3785,-2.73354,,,,,Europe/London,0
WIH,WNMHILL,Winchmore Hill,0,51.63394,-0.1009,,,,,Europe/London,0
WIJ,WLSD,Willesden Junction,9,51.5325,-0.24455,,,,,Europe/London,0
WIL,WLNTNON,Willington,0,52.85364,-1.56336,,,,,Europe/London,0
WIM,WDNLUL,Wimbledon,9,51.42122,-0.20637,,,,,Europe/London,0
WIN,WNCHSTR,Winchester,2,51.06721,-1.3197,,,,,Europe/London,0
WIR,CATZ007,WIRKSWORTH,0,0,0,,,,,Europe/London,0
WIS,WISBBUS,WISBECH (COACH),0,0,0,,,,,Europe/London,0
WIV,WIVENHO,Wivenhoe,1,51.85653,0.95614,,,,,Europe/London,0
WKB,WKILBRD,West Kilbride,0,55.69616,-4.85175,,,,,Europe/London,0
WKD,WALKDEN,Walkden,0,53.51978,-2.39632,,,,,Europe/London,0
WKF,WKFLDWG,Wakefield Westgate,2,53.68307,-1.50611,,,,,Europe/London,0
WKG,WKNT,Workington,1,54.6451,-3.5585,,,,,Europe/London,0
WKI,WKIRBY,West Kirby,0,53.37317,-3.18377,,,,,Europe/London,0
WKK,WKFLDKG,Wakefield Kirkgate,1,53.67866,-1.48857,,,,,Europe/London,0
WKL,WKLW,WICKLOW     (CIE,0,0,0,,,,,Europe/Dublin,0
WKM,WOKNGHM,Wokingham,2,51.41122,-0.84254,,,,,Europe/London,0
WLA,CATZWLA,WOODLAWN    (CIE,0,0,0,,,,,Europe/Dublin,0
WLC,WALHAMX,Waltham Cross,1,51.68506,-0.02656,,,,,Europe/London,0
WLD,WSLE,West St Leonards,0,50.85315,0.53994,,,,,Europe/London,0
WLE,WHTLSEA,Whittlesea,0,52.54953,-0.11899,,,,,Europe/London,0
WLF,WTLESFD,Whittlesford Parkway,0,52.10359,0.16562,,,,,Europe/London,0
WLG,WALAGRD,Wallasey Grove Road,0,53.428,-3.06971,,,,,Europe/London,0
WLI,WELLING,Welling,0,51.4648,0.10169,,,,,Europe/London,0
WLM,WMWD,Williamwood,0,55.79369,-4.29033,,,,,Europe/London,0
WLN,WELNGTN,Wellington (Shropshire),1,52.70131,-2.51717,,,,,Europe/London,0
WLO,WLOO,Waterloo (Merseyside),0,53.47495,-3.02554,,,,,Europe/London,0
WLP,WELSHPL,Welshpool,1,52.65749,-3.13987,,,,,Europe/London,0
WLS,WOLSTON,Woolston,2,50.89892,-1.37706,,,,,Europe/London,0
WLT,WALNGTN,Wallington,0,51.36039,-0.15083,,,,,Europe/London,0
WLV,WALASYV,Wallasey Village,0,53.42288,-3.06913,,,,,Europe/London,0
WLW,WLWYNN,Welwyn North,0,51.8235,-0.19209,,,,,Europe/London,0
WLY,WOODLEY,Woodley,1,53.42925,-2.09327,,,,,Europe/London,0
WMA,WMALING,West Malling,1,51.29202,0.41865,,,,,Europe/London,0
WMB,WMBY,Wembley Central,2,51.55233,-0.29643,,,,,Europe/London,0
WMC,WILMCOT,Wilmcote,1,52.223,-1.75601,,,,,Europe/London,0
WMD,WYMNDHM,Wymondham,1,52.56541,1.11803,,,,,Europe/London,0
WME,WDMNSTR,Woodmansterne,0,51.31902,-0.15426,,,,,Europe/London,0
WMG,WELHAMG,Welham Green,0,51.73635,-0.21069,,,,,Europe/London,0
WMI,WLDMILL,Wildmill,0,51.52087,-3.57963,,,,,Europe/London,0
WML,WLMSL,Wilmslow,2,53.32685,-2.22633,,,,,Europe/London,0
WMM,MNCRWML,WITHINGTON MTLK,0,0,0,,,,,Europe/London,0
WMN,WRMNSTR,Warminster,2,51.20678,-2.17673,,,,,Europe/London,0
WMR,WDNYMNR,Widney Manor,0,52.39594,-1.77437,,,,,Europe/London,0
WMS,WEMYSSB,Wemyss Bay,1,55.87614,-4.88908,,,,,Europe/London,0
WMT,MNCRWST,WEASTE MTLK,1,0,0,,,,,Europe/London,0
WMW,WLTHQRD,Walthamstow Queens Road,1,51.5815,-0.02385,,,,,Europe/London,0
WNC,WINDSEC,Windsor & Eton Central,2,51.48327,-0.61038,,,,,Europe/London,0
WND,WENDOVR,Wendover,0,51.76176,-0.74737,,,,,Europe/London,0
WNE,WILNECT,Wilnecote (Staffs),0,52.61071,-1.67971,,,,,Europe/London,0
WNF,WNCFILD,Winchfield,0,51.28495,-0.90698,,,,,Europe/London,0
WNG,WAUNGRN,Waun-gron Park,0,51.4882,-3.22965,,,,,Europe/London,0
WNH,WARNHAM,Warnham,0,51.0929,-0.32946,,,,,Europe/London,0
WNI,WINCNEW,Winchelsea - New Inn,1,50.92585,0.71342,,,,,Europe/London,0
WNL,WHINH,Whinhill,0,55.93837,-4.74669,,,,,Europe/London,0
WNM,WMILTON,Weston Milton,0,51.34847,-2.94239,,,,,Europe/London,0
WNN,WENNGTN,Wennington,0,54.1237,-2.58751,,,,,Europe/London,0
WNP,WNSTDPK,Wanstead Park,1,51.55169,0.02621,,,,,Europe/London,0
WNR,WSORAER,Windsor & Eton Riverside,2,51.48565,-0.60653,,,,,Europe/London,0
WNS,WINERSH,Winnersh,0,51.43028,-0.87686,,,,,Europe/London,0
WNT,WDWTOWN,Wandsworth Town,0,51.46105,-0.18813,,,,,Europe/London,0
WNW,WNORWOD,West Norwood,2,51.43175,-0.10383,,,,,Europe/London,0
WNY,WNOTLEY,White Notley,0,51.83891,0.59586,,,,,Europe/London,0
WOB,WOBURNS,Woburn Sands,0,52.01815,-0.65408,,,,,Europe/London,0
WOF,WORCSFS,Worcester Foregate Street,2,52.19514,-2.2216,,,,,Europe/London,0
WOH,WLDNGHM,Woldingham,0,51.29016,-0.05187,,,,,Europe/London,0
WOK,WOKING,Woking,2,51.31847,-0.55696,,,,,Europe/London,0
WOL,WLVR,Wolverton,0,52.06588,-0.80427,,,,,Europe/London,0
WOM,WOMBWEL,Wombwell,0,53.51735,-1.41616,,,,,Europe/London,0
WON,WONNAZE,Walton-on-the-Naze,1,51.84617,1.26767,,,,,Europe/London,0
WOO,WOOL,Wool,1,50.68164,-2.22146,,,,,Europe/London,0
WOP,WORCPWY,WORCESTERSHIRE PARKWAY,1,0,0,,,,,Europe/London,0
WOR,WORLE,Worle,0,51.35804,-2.90962,,,,,Europe/London,0
WOS,WORCSSH,Worcester Shrub Hill,2,52.19473,-2.20941,,,,,Europe/London,0
WPE,WAPPING,Wapping,0,51.50439,-0.05593,,,,,Europe/London,0
WPL,WRPLSDN,Worplesdon,0,51.28902,-0.58258,,,,,Europe/London,0
WPM,WSPMTLK,WYTHNSHW PK MTLK,0,0,0,,,,,Europe/London,0
WPT,CATZWPT,WESTPORT    (CIE,0,0,0,,,,,Europe/Dublin,0
WRB,WRABNES,Wrabness,0,51.93951,1.1715,,,,,Europe/London,0
WRE,WRENBRY,Wrenbury,0,53.01939,-2.59595,,,,,Europe/London,0
WRH,WORTHNG,Worthing,2,50.8185,-0.37617,,,,,Europe/London,0
WRK,WORKSOP,Worksop,2,53.31151,-1.12277,,,,,Europe/London,0
WRL,WETHERL,Wetheral,0,54.88384,-2.83171,,,,,Europe/London,0
WRM,WARHAM,Wareham,1,50.69289,-2.11525,,,,,Europe/London,0
WRN,WRUNTON,West Runton,0,52.93553,1.24546,,,,,Europe/London,0
WRP,WARWPWY,Warwick Parkway,1,52.2861,-1.61206,,,,,Europe/London,0
WRS,WRESSLE,Wressle,0,53.77292,-0.92435,,,,,Europe/London,0
WRT,WORSTED,Worstead,0,52.77743,1.40408,,,,,Europe/London,0
WRU,WRUISLP,West Ruislip,2,51.56976,-0.43777,,,,,Europe/London,0
WRW,WARWICK,Warwick,1,52.28654,-1.58185,,,,,Europe/London,0
WRX,WREXGUB,Wrexham General,9,53.05023,-3.00244,,,,,Europe/London,0
WRY,WRYSBRY,Wraysbury,0,51.45771,-0.54192,,,,,Europe/London,0
WSA,WALERTN,West Allerton,0,53.36912,-2.90696,,,,,Europe/London,0
WSB,FRWDJN,Westbury (Wilts),9,51.26699,-2.19918,,,,,Europe/London,0
WSE,WINCHLS,Winchelsea,0,50.93377,0.70226,,,,,Europe/London,0
WSF,WNSFD,Winsford,0,53.19051,-2.4946,,,,,Europe/London,0
WSH,WISHAW,Wishaw,1,55.77204,-3.92642,,,,,Europe/London,0
WSL,WALSALL,Walsall,1,52.5844,-1.98475,,,,,Europe/London,0
WSM,WSMARE,Weston-super-Mare,2,51.34432,-2.97166,,,,,Europe/London,0
WSR,WMOR,Woodsmoor,0,53.38647,-2.14209,,,,,Europe/London,0
WST,WDST,Wood Street,0,51.58658,-0.00241,,,,,Europe/London,0
WSU,WSUTTON,West Sutton,0,51.36585,-0.20517,,,,,Europe/London,0
WSW,WANDCMN,Wandsworth Common,0,51.44618,-0.16339,,,,,Europe/London,0
WTA,WHAILES,Wester Hailes,0,55.91432,-3.28434,,,,,Europe/London,0
WTB,WTBY,Whitby,0,54.48461,-0.6154,,,,,Europe/London,0
WTC,WCHR,Whitchurch (Shrops),0,52.96806,-2.6717,,,,,Europe/London,0
WTE,WHLE,Whitlocks End,1,52.39183,-1.85154,,,,,Europe/London,0
WTF,WHFD,WHITEFIELD MTLK,1,0,0,,,,,Europe/London,0
WTG,WATLGTN,Watlington,0,52.67317,0.38332,,,,,Europe/London,0
WTH,WHITHVN,Whitehaven,1,54.55303,-3.58693,,,,,Europe/London,0
WTI,WINETGL,Winnersh Triangle,0,51.43674,-0.89133,,,,,Europe/London,0
WTL,WHLAND,Whitland,1,51.81803,-4.61439,,,,,Europe/London,0
WTM,WITHAME,Witham (Essex),2,51.80597,0.63913,,,,,Europe/London,0
WTN,WHTTON,Whitton,0,51.44961,-0.35768,,,,,Europe/London,0
WTO,WTRORTN,Water Orton,1,52.51859,-1.74309,,,,,Europe/London,0
WTR,WTRNGBY,Wateringbury,0,51.24974,0.42247,,,,,Europe/London,0
WTS,WATSTND,Whatstandwell,0,53.08331,-1.50409,,,,,Europe/London,0
WTT,WITTON,Witton (West Midlands),0,52.51238,-1.88443,,,,,Europe/London,0
WTW,COWESW,COWES WEST RDJET,0,0,0,,,,,Europe/London,0
WTY,WITLEY,Witley,0,51.13316,-0.64578,,,,,Europe/London,0
WTZ,YORKWHT,WHITBY BUS,0,0,0,,,,,Europe/London,0
WVF,KEYMERJ,Wivelsfield,9,50.9643,-0.12079,,,,,Europe/London,0
WVH,PBLJWM,Wolverhampton,9,52.58784,-2.11951,,,,,Europe/London,0
WWA,WOLWCHA,Woolwich Arsenal,1,51.48991,0.06919,,,,,Europe/London,0
WWC,WOLWXR,WOOLWICH CROSSRAIL,1,0,0,,,,,Europe/London,0
WWD,WOLWCDY,Woolwich Dockyard,0,51.49113,0.05464,,,,,Europe/London,0
WWI,WWICKHM,West Wickham,0,51.3813,-0.01443,,,,,Europe/London,0
WWL,WHWLL,Whitwell (Derbys),0,53.27996,-1.20021,,,,,Europe/London,0
WWM,MNCRWWM,WESTWOOD MTLK,0,0,0,,,,,Europe/London,0
WWO,WWRTHNG,West Worthing,0,50.81835,-0.39299,,,,,Europe/London,0
WWR,WNDSWRD,Wandsworth Road,0,51.47022,-0.13852,,,,,Europe/London,0
WWW,WOTONWN,Wootton Wawen,0,52.2669,-1.7847,,,,,Europe/London,0
WXC,WREXHMC,Wrexham Central,0,53.04619,-2.99905,,,,,Europe/London,0
WXF,WEXFDOH,WEXFORD     (CIE,0,0,0,,,,,Europe/Dublin,0
WYB,WEYBDGB,Weybridge,2,51.36177,-0.45774,,,,,Europe/London,0
WYE,WYEE,Wye,0,51.18501,0.9293,,,,,Europe/London,0
WYL,WYGN,Wylde Green,0,52.54571,-1.83141,,,,,Europe/London,0
WYM,WYLAM,Wylam,0,54.97497,-1.81406,,,,,Europe/London,0
WYT,WYTH,Wythall,0,52.37994,-1.86553,,,,,Europe/London,0
XAA,BRWCGAL,GALASHIELS V BWK,0,0,0,,,,,Europe/London,0
XAE,ABNGHST,ABINGDON DID BUS,0,0,0,,,,,Europe/London,0
XAF,AVEBRED,AVEBURY BUS,0,0,0,,,,,Europe/London,0
XAG,CATZ,ARDRAHAN    (CIE,0,0,0,,,,,Europe/Dublin,0
XAH,CALLNRD,CALLINGTON BUS,0,0,0,,,,,Europe/London,0
XAI,CALNSTR,CALNE BUS,0,0,0,,,,,Europe/London,0
XAO,CORSNEW,CORSHAM BUS,0,0,0,,,,,Europe/London,0
XAP,DRTMPON,DARTMOUTH BUS,0,0,0,,,,,Europe/London,0
XAQ,DEVIZES,DEVIZES BUS,0,0,0,,,,,Europe/London,0
XAS,FOWESHT,FOWEY BUS,0,0,0,,,,,Europe/London,0
XAV,HLSTCOI,HELSTON BUS,9,0,0,,,,,Europe/London,0
XAW,KNGBQUY,KINGSBRIDGE BUS,0,0,0,,,,,Europe/London,0
XBD,LYNECMP,LYNEHAM BUS,0,0,0,,,,,Europe/London,0
XBH,MARBORO,MARLBORO SWI BUS,9,0,0,,,,,Europe/London,0
XBR,MIDSTHL,MIDSOMER NTN BUS,0,0,0,,,,,Europe/London,0
XBW,MINEBAN,MINEHEAD BUS,0,0,0,,,,,Europe/London,0
XCD,CATZ001,CRAUGHWELL  (CIE,0,0,0,,,,,Europe/Dublin,0
