from_stop_id,to_stop_id,mode,duration,start_time,end_time,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday
HHY,BHO,TUBE,1380,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BHO,HHY,TUBE,1680,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
HHY,BHO,TUBE,1680,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BHO,KGX,TUBE,1740,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
KGX,BHO,TUBE,1740,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BHO,KGX,TUBE,1740,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
KGX,BHO,TUBE,1740,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
BHO,KGX,TUBE,1740,05:30:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
KGX,BHO,TUBE,1740,05:30:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
BHO,KGX,TUBE,1440,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
KGX,BHO,TUBE,1440,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BHO,KGX,TUBE,1740,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
KGX,BHO,TUBE,1740,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BHO,STO,TRANSFER,2100,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
STO,BHO,TRANSFER,2100,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BHO,STO,TRANSFER,2100,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STO,BHO,TRANSFER,2100,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BHO,STP,TUBE,1740,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
STP,BHO,TUBE,1740,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BHO,STP,TUBE,1740,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
STP,BHO,TUBE,1740,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
BHO,STP,TUBE,1740,05:30:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
STP,BHO,TUBE,1740,05:30:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
BHO,STP,TUBE,1440,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,BHO,TUBE,1440,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BHO,STP,TUBE,1740,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,BHO,TUBE,1740,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BHO,SVS,TRANSFER,1500,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
SVS,BHO,TRANSFER,1500,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BHO,SVS,TRANSFER,1500,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
SVS,BHO,TRANSFER,1500,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BHO,TOM,TUBE,1020,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
TOM,BHO,TUBE,1020,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BHO,TOM,TUBE,1020,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
TOM,BHO,TUBE,1020,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
BHO,TOM,TUBE,1020,05:30:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
TOM,BHO,TUBE,1020,05:30:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BHO,TOM,TUBE,720,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
TOM,BHO,TUBE,720,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BHO,TOM,TUBE,1020,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
TOM,BHO,TUBE,1020,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BHO,VIC,TUBE,2040,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
VIC,BHO,TUBE,2040,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BHO,VIC,TUBE,2040,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
VIC,BHO,TUBE,2040,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
BHO,VIC,TUBE,2040,05:30:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
VIC,BHO,TUBE,2040,05:30:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
BHO,VIC,TUBE,1740,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
VIC,BHO,TUBE,1740,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BHO,VIC,TUBE,2040,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
VIC,BHO,TUBE,2040,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BHO,WHC,TRANSFER,600,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
WHC,BHO,TRANSFER,600,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BHO,WHC,TRANSFER,600,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
WHC,BHO,TRANSFER,600,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BIP,BST,WALK,360,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BST,BIP,WALK,360,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BIP,BST,WALK,360,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BST,BIP,WALK,360,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BKI,BKQ,BUS,3900,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BKQ,BKI,BUS,3900,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BKI,BKQ,BUS,3900,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BKQ,BKI,BUS,3900,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BMN,BMS,WALK,840,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BMS,BMN,WALK,840,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BMN,BMS,WALK,840,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BMS,BMN,WALK,840,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BNC,BYM,WALK,1260,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BYM,BNC,WALK,1260,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BNC,BYM,WALK,1260,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BYM,BNC,WALK,1260,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BRT,BPL,WALK,300,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BPL,BRT,WALK,300,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BRT,BPL,WALK,300,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BPL,BRT,WALK,300,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BTH,XDO,WALK,120,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
XDO,BTH,WALK,120,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BTH,XDO,WALK,120,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
XDO,BTH,WALK,120,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BXW,BXX,WALK,540,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BXX,BXW,WALK,540,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
BXW,BXX,WALK,540,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
BXX,BXW,WALK,540,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CBE,CBW,WALK,1020,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CBW,CBE,WALK,1020,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CBE,CBW,WALK,1020,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CBW,CBE,WALK,1020,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CDF,CCB,WALK,180,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CCB,CDF,WALK,180,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CDF,CCB,WALK,180,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CCB,CDF,WALK,180,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CFO,ZCM,TUBE,1500,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ZCM,CFO,TUBE,1500,00:01:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CFO,ZCM,TUBE,1500,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ZCM,CFO,TUBE,1500,00:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CHX,EUS,TRANSFER,1680,00:01:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
EUS,CHX,TRANSFER,1680,00:01:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CHX,EUS,TRANSFER,1680,00:01:00,06:29:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
EUS,CHX,TRANSFER,1680,00:01:00,06:29:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
CHX,EUS,TRANSFER,1680,00:01:00,05:29:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
EUS,CHX,TRANSFER,1680,00:01:00,05:29:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
CHX,EUS,TUBE,1380,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
EUS,CHX,TUBE,1380,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CHX,EUS,TUBE,1380,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
EUS,CHX,TUBE,1380,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
CHX,EUS,TUBE,1380,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
EUS,CHX,TUBE,1380,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
CHX,EUS,TUBE,1080,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
EUS,CHX,TUBE,1080,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CHX,EUS,TUBE,1380,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
EUS,CHX,TUBE,1380,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CHX,FST,TRANSFER,1860,00:01:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
FST,CHX,TRANSFER,1860,00:01:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CHX,FST,TRANSFER,1860,00:01:00,06:29:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
FST,CHX,TRANSFER,1860,00:01:00,06:29:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
CHX,FST,TRANSFER,1860,00:01:00,05:29:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
FST,CHX,TRANSFER,1860,00:01:00,05:29:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
CHX,FST,TUBE,1560,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
FST,CHX,TUBE,1560,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CHX,FST,TUBE,1560,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
FST,CHX,TUBE,1560,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
CHX,FST,TUBE,1560,05:30:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
FST,CHX,TUBE,1560,05:30:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
CHX,FST,TUBE,1260,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
FST,CHX,TUBE,1260,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CHX,FST,TUBE,1560,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
FST,CHX,TUBE,1560,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CHX,KGX,TRANSFER,1980,00:01:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
KGX,CHX,TRANSFER,1980,00:01:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CHX,KGX,TRANSFER,1980,00:01:00,06:29:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
KGX,CHX,TRANSFER,1980,00:01:00,06:29:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
CHX,KGX,TRANSFER,1980,00:01:00,05:29:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
KGX,CHX,TRANSFER,1980,00:01:00,05:29:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
CHX,KGX,TUBE,1680,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
KGX,CHX,TUBE,1680,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CHX,KGX,TUBE,1680,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
KGX,CHX,TUBE,1680,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
CHX,KGX,TUBE,1680,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
KGX,CHX,TUBE,1680,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
CHX,KGX,TUBE,1380,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
KGX,CHX,TUBE,1380,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CHX,KGX,TUBE,1680,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
KGX,CHX,TUBE,1680,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CHX,LST,TRANSFER,2100,00:01:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
LST,CHX,TRANSFER,2100,00:01:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CHX,LST,TRANSFER,2100,00:01:00,06:29:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
LST,CHX,TRANSFER,2100,00:01:00,06:29:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
CHX,LST,TRANSFER,2100,00:01:00,05:29:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
LST,CHX,TRANSFER,2100,00:01:00,05:29:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
CHX,LST,TUBE,1800,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
LST,CHX,TUBE,1800,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CHX,LST,TUBE,1800,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
LST,CHX,TUBE,1800,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
CHX,LST,TUBE,1800,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
LST,CHX,TUBE,1800,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
CHX,LST,TUBE,1500,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
LST,CHX,TUBE,1500,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CHX,LST,TUBE,1800,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
LST,CHX,TUBE,1800,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CHX,MYB,TRANSFER,1680,00:01:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MYB,CHX,TRANSFER,1680,00:01:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CHX,MYB,TRANSFER,1680,00:01:00,06:29:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
MYB,CHX,TRANSFER,1680,00:01:00,06:29:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
CHX,MYB,TRANSFER,1680,00:01:00,05:29:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
MYB,CHX,TRANSFER,1680,00:01:00,05:29:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
CHX,MYB,TUBE,1380,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
MYB,CHX,TUBE,1380,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CHX,MYB,TUBE,1380,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
MYB,CHX,TUBE,1380,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
CHX,MYB,TUBE,1380,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
MYB,CHX,TUBE,1380,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
CHX,MYB,TUBE,1080,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MYB,CHX,TUBE,1080,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CHX,MYB,TUBE,1380,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
MYB,CHX,TUBE,1380,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CHX,PAD,TRANSFER,1680,00:01:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
PAD,CHX,TRANSFER,1680,00:01:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CHX,PAD,TRANSFER,1680,00:01:00,06:29:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
PAD,CHX,TRANSFER,1680,00:01:00,06:29:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
CHX,PAD,TRANSFER,1680,00:01:00,05:29:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
PAD,CHX,TRANSFER,1680,00:01:00,05:29:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
CHX,PAD,TUBE,1380,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
PAD,CHX,TUBE,1380,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CHX,PAD,TUBE,1380,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
PAD,CHX,TUBE,1380,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
CHX,PAD,TUBE,1380,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
PAD,CHX,TUBE,1380,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
CHX,PAD,TUBE,1080,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
PAD,CHX,TUBE,1080,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CHX,PAD,TUBE,1380,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
PAD,CHX,TUBE,1380,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CHX,QPW,TUBE,2100,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
QPW,CHX,TUBE,2100,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CHX,QPW,TUBE,2100,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
QPW,CHX,TUBE,2100,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
CHX,QPW,TUBE,2100,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
QPW,CHX,TUBE,2100,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
CHX,QPW,TUBE,1800,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
QPW,CHX,TUBE,1800,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CHX,QPW,TUBE,2100,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
QPW,CHX,TUBE,2100,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CHX,STP,TRANSFER,1980,00:01:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
STP,CHX,TRANSFER,1980,00:01:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CHX,STP,TRANSFER,1980,00:01:00,06:29:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
STP,CHX,TRANSFER,1980,00:01:00,06:29:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
CHX,STP,TRANSFER,1680,00:01:00,05:29:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
STP,CHX,TRANSFER,1680,00:01:00,05:29:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
CHX,STP,TUBE,1680,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
STP,CHX,TUBE,1680,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CHX,STP,TUBE,1680,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
STP,CHX,TUBE,1680,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
CHX,STP,TUBE,1680,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
STP,CHX,TUBE,1680,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
CHX,STP,TUBE,1380,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,CHX,TUBE,1380,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CHX,STP,TUBE,1680,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
STP,CHX,TUBE,1680,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CHX,VIC,TRANSFER,1020,00:01:00,06:59:00,2015-05-23,2038-01-19,0,0,0,0,0,0,1
VIC,CHX,TRANSFER,1020,00:01:00,06:59:00,2015-05-23,2038-01-19,0,0,0,0,0,0,1
CHX,VIC,TRANSFER,1020,00:01:00,06:29:00,2015-05-23,2038-01-19,0,0,0,0,0,1,0
VIC,CHX,TRANSFER,1020,00:01:00,06:29:00,2015-05-23,2038-01-19,0,0,0,0,0,1,0
CHX,VIC,TRANSFER,1020,00:01:00,05:29:00,2015-05-23,2038-01-19,1,1,1,1,1,0,0
VIC,CHX,TRANSFER,1020,00:01:00,05:29:00,2015-05-23,2038-01-19,1,1,1,1,1,0,0
CHX,VIC,TUBE,720,07:00:00,23:59:00,2015-05-23,2038-01-19,0,0,0,0,0,0,1
VIC,CHX,TUBE,720,07:00:00,23:59:00,2015-05-23,2038-01-19,0,0,0,0,0,0,1
CHX,VIC,TUBE,720,06:30:00,06:59:00,2015-05-23,2038-01-19,0,0,0,0,0,1,0
VIC,CHX,TUBE,720,06:30:00,06:59:00,2015-05-23,2038-01-19,0,0,0,0,0,1,0
CHX,VIC,TUBE,720,05:30:00,06:59:00,2015-05-23,2038-01-19,1,1,1,1,1,0,0
VIC,CHX,TUBE,720,05:30:00,06:59:00,2015-05-23,2038-01-19,1,1,1,1,1,0,0
CHX,VIC,TUBE,420,07:00:00,19:00:00,2015-05-23,2038-01-19,1,1,1,1,1,1,0
VIC,CHX,TUBE,420,07:00:00,19:00:00,2015-05-23,2038-01-19,1,1,1,1,1,1,0
CHX,VIC,TUBE,720,19:01:00,23:59:00,2015-05-23,2038-01-19,1,1,1,1,1,1,0
VIC,CHX,TUBE,720,19:01:00,23:59:00,2015-05-23,2038-01-19,1,1,1,1,1,1,0
CHX,ZCM,TUBE,4620,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ZCM,CHX,TUBE,4620,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CHX,ZCM,TUBE,4620,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
ZCM,CHX,TUBE,4620,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
CHX,ZCM,TUBE,4620,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
ZCM,CHX,TUBE,4620,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
CHX,ZCM,TUBE,4320,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ZCM,CHX,TUBE,4320,07:00:00,19:00:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CHX,ZCM,TUBE,4620,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
ZCM,CHX,TUBE,4620,19:01:00,23:59:00,2017-01-01,2038-01-19,1,1,1,1,1,1,0
CHX,ZCO,TUBE,3720,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
ZCO,CHX,TUBE,3720,07:00:00,23:59:00,2017-01-01,2038-01-19,0,0,0,0,0,0,1
CHX,ZCO,TUBE,3720,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
ZCO,CHX,TUBE,3720,06:30:00,06:59:00,2017-01-01,2038-01-19,0,0,0,0,0,1,0
CHX,ZCO,TUBE,3720,05:29:00,06:59:00,2017-01-01,2038-01-19,1,1,1,1,1,0,0
